id,joint_position,ball_loc
9578,[-24.537246    3.2175475   2.5964112   0.342156    0.793536   -0.8627821  -0.349031 ],[ 1.224435 -0.189086  0.408369]
9579,[-24.5400855   3.2174771   2.5964243   0.3421352   0.7936171  -0.8628167  -0.3490155],[ 1.224396 -0.189457  0.408367]
9580,[-24.5521586   3.217526    2.5964987   0.342174    0.7935933  -0.8627711  -0.3490187],[ 1.224068 -0.191402  0.40839 ]
9581,[-24.5552494   3.2175131   2.596406    0.3421709   0.7935921  -0.8627419  -0.3489826],[ 1.224004 -0.191773  0.408405]
9582,[-24.5673129   3.217491    2.5963745   0.3422003   0.7936035  -0.8627754  -0.3489972],[ 1.223678 -0.193729  0.408428]
9583,[-24.5701639   3.2174533   2.5964708   0.3421929   0.7935229  -0.8627828  -0.3489796],[ 1.223594 -0.194117  0.408435]
9584,[-24.5821554   3.2175472   2.5964129   0.3421331   0.793561   -0.8627418  -0.3489808],[ 1.223224 -0.196028  0.408475]
9585,[-24.5852687   3.217506    2.5964372   0.3420649   0.7935408  -0.8627451  -0.3490396],[ 1.223154 -0.196421  0.408485]
9586,[-24.5972378   3.2174397   2.5964169   0.3422024   0.7936032  -0.8627905  -0.3490072],[ 1.222752 -0.198345  0.408511]
9587,[-24.6002075   3.2174931   2.5964601   0.3421521   0.7935792  -0.862762   -0.3489646],[ 1.222676 -0.198708  0.408532]
9588,[-24.6153266   3.2175191   2.5964959   0.3421572   0.7935756  -0.8626887  -0.3489788],[ 1.222167 -0.201025  0.408565]
9589,[-24.6273453   3.2175236   2.5963931   0.3421147   0.7935874  -0.8627447  -0.3490547],[ 1.221706 -0.202974  0.408593]
9590,[-24.6303417   3.2175515   2.5964384   0.342175    0.7935692  -0.8627902  -0.3489877],[ 1.221617 -0.203364  0.408594]
9591,[-24.6423695   3.2174697   2.5964994   0.3421129   0.7935899  -0.8627359  -0.3490351],[ 1.221104 -0.205299  0.408614]
9592,[-24.6454775   3.2174883   2.5964641   0.3422096   0.7935632  -0.8628025  -0.3489354],[ 1.221104 -0.205299  0.408614]
9593,[-24.6571257   3.2174779   2.5964491   0.3421719   0.793557   -0.8627708  -0.3489933],[ 1.220548 -0.207507  0.408639]
9594,[-24.6600673   3.217505    2.5964548   0.3421198   0.7935908  -0.8627588  -0.3490165],[ 1.220421 -0.207875  0.408661]
9595,[-24.6721618   3.2174972   2.5963774   0.3421692   0.7935597  -0.8627899  -0.348989 ],[ 1.219899 -0.209765  0.408693]
9596,[-24.6752197   3.2175348   2.5964486   0.3421333   0.7936072  -0.8627793  -0.3489656],[ 1.219794 -0.210163  0.408671]
9597,[-24.6876437   3.2175301   2.5964234   0.3421849   0.7936042  -0.8627857  -0.3490197],[ 1.219195 -0.212111  0.408714]
9598,[-24.690715    3.217521    2.596452    0.3422011   0.7935661  -0.8627699  -0.3489884],[ 1.21907  -0.21247   0.408731]
9599,[-24.7028916   3.2174967   2.5964389   0.3421266   0.7935741  -0.8627925  -0.34903  ],[ 1.21847  -0.214434  0.408738]
9600,[-24.7059471   3.2174976   2.5964079   0.3421404   0.7935642  -0.8627623  -0.3489729],[ 1.218345 -0.214783  0.408752]
9601,[-24.7177307   3.2174919   2.5964539   0.3421361   0.7935918  -0.8627313  -0.348992 ],[ 1.217729 -0.21662   0.408765]
9602,[-24.7205865   3.2175005   2.5964773   0.3421341   0.7936179  -0.862784   -0.3489678],[ 1.217607 -0.216971  0.40879 ]
9603,[-24.7319586   3.2174702   2.5964785   0.3421487   0.7935675  -0.8628214  -0.3489274],[ 1.217016 -0.218778  0.408788]
9604,[-24.734833    3.2174936   2.5964389   0.342157    0.793598   -0.86273    -0.3489993],[ 1.216892 -0.219109  0.408805]
9605,[-24.7465236   3.2174616   2.5964038   0.3421125   0.793584   -0.8627875  -0.3490224],[ 1.216232 -0.220858  0.408823]
9606,[-24.7495119   3.2174509   2.5964262   0.3421216   0.793578   -0.8627884  -0.3489692],[ 1.216105 -0.221222  0.408841]
9607,[-24.7617719   3.2175077   2.5964763   0.3421827   0.7935772  -0.8626996  -0.3490478],[ 1.215379 -0.223107  0.408877]
9608,[-24.7649572   3.2174688   2.5964134   0.3421465   0.7935992  -0.8627695  -0.3489923],[ 1.215248 -0.223483  0.408821]
9609,[-24.7772901   3.2174981   2.596441    0.3420786   0.7935961  -0.8627005  -0.3489982],[ 1.214482 -0.225388  0.408875]
9610,[-24.7803852   3.2174786   2.596446    0.3420837   0.7935439  -0.8627287  -0.3490126],[ 1.214346 -0.225731  0.408851]
9611,[-24.7927787   3.2175019   2.5964112   0.3421003   0.7935575  -0.8627512  -0.3489555],[ 1.213554 -0.22761   0.408909]
9612,[-24.7958014   3.2174974   2.5964248   0.3421116   0.7935504  -0.8627788  -0.3489974],[ 1.213393 -0.227991  0.408897]
9613,[-24.8079912   3.2174643   2.5964599   0.3421155   0.7935625  -0.8627451  -0.3489677],[ 1.212606 -0.229806  0.408927]
9614,[-24.8110301   3.2174469   2.5964408   0.3421106   0.7936127  -0.8627458  -0.3490447],[ 1.212426 -0.230182  0.408946]
9615,[-24.8229863   3.2174807   2.5964866   0.3421596   0.793569   -0.862705   -0.348988 ],[ 1.211609 -0.231959  0.40896 ]
9616,[-24.825988    3.2174702   2.5964737   0.3421479   0.7936021  -0.8627274  -0.3489926],[ 1.211479 -0.232325  0.408947]
9617,[-24.8378269   3.2175119   2.5964074   0.3421176   0.7936286  -0.8627741  -0.34903  ],[ 1.210785 -0.233736  0.40899 ]
9618,[-24.8406961   3.217515    2.5964298   0.3421098   0.7935476  -0.8627813  -0.3489504],[ 1.210477 -0.234448  0.409018]
9619,[-24.8524725   3.2174664   2.5963793   0.3421846   0.7935625  -0.8627192  -0.3490559],[ 1.209614 -0.236157  0.408963]
9620,[-24.8553187   3.2174943   2.5964515   0.3421357   0.7935628  -0.8627714  -0.3489599],[ 1.209477 -0.236505  0.408961]
9621,[-24.8671386   3.2174688   2.5964563   0.3421236   0.7935629  -0.8627581  -0.3490379],[ 1.208591 -0.238235  0.409002]
9622,[-24.8702929   3.2174962   2.5964475   0.3421484   0.7935554  -0.8627583  -0.3490188],[ 1.208421 -0.238595  0.40897 ]
9623,[-24.8824956   3.2175446   2.5964377   0.3420968   0.7935868  -0.8627502  -0.3490039],[ 1.207468 -0.240361  0.409005]
9624,[-24.8854811   3.2175208   2.5963776   0.3421697   0.7935557  -0.8627332  -0.3489762],[ 1.207282 -0.240742  0.409024]
9625,[-24.9005382   3.2174531   2.596472    0.3422068   0.79363    -0.8627496  -0.3490343],[ 1.206188 -0.242874  0.40905 ]
9626,[-24.9122398   3.2174504   2.596478    0.3421574   0.7935635  -0.8628158  -0.3489764],[ 1.205222 -0.244538  0.409073]
9627,[-24.9151394   3.2175029   2.5964432   0.3420902   0.7935678  -0.8627646  -0.3489875],[ 1.205063 -0.244857  0.409059]
9628,[-24.9272048   3.2175015   2.5963755   0.3421628   0.7935469  -0.8627685  -0.3489765],[ 1.204066 -0.246586  0.409078]
9629,[-24.9302141   3.2174519   2.5964401   0.3421492   0.793587   -0.8627532  -0.3490127],[ 1.203838 -0.246932  0.409087]
9630,[-24.9423988   3.2175027   2.5964422   0.3421097   0.793531   -0.8627968  -0.3490085],[ 1.202799 -0.248669  0.409102]
9631,[-24.9454667   3.2174736   2.5964427   0.3421758   0.7935816  -0.8627391  -0.3489786],[ 1.202582 -0.249007  0.409102]
9632,[-24.9575183   3.2174984   2.596379    0.342148    0.7935368  -0.8628056  -0.3490136],[ 1.201538 -0.250682  0.40911 ]
9633,[-24.9605505   3.2174714   2.5964751   0.3421533   0.7935371  -0.8627921  -0.3490192],[ 1.201347 -0.251047  0.409136]
9634,[-24.9720776   3.2174433   2.596483    0.3421408   0.7935921  -0.8627503  -0.3490338],[ 1.200279 -0.252683  0.409143]
9635,[-24.9750735   3.2174242   2.5964253   0.3421071   0.7935629  -0.8627651  -0.3489981],[ 1.200051 -0.252982  0.409172]
9636,[-24.986665    3.2175017   2.5964      0.3421974   0.7936288  -0.8627717  -0.3489968],[ 1.199032 -0.254569  0.409145]
9637,[-24.9895613   3.2174478   2.5964241   0.3421326   0.7935923  -0.86274    -0.3490292],[ 1.198809 -0.254878  0.409138]
9638,[-25.0016362   3.2175222   2.5964744   0.342228    0.7936151  -0.8628112  -0.3490533],[ 1.197685 -0.256512  0.409173]
9639,[-25.0047662   3.2175005   2.596442    0.3421654   0.7935636  -0.8627677  -0.3489785],[ 1.197436 -0.25684   0.409172]
9640,[-25.0172045   3.2174738   2.5964703   0.342154    0.793577   -0.8627399  -0.3489901],[ 1.196282 -0.258521  0.409175]
9641,[-25.0201499   3.2174988   2.5964122   0.3421323   0.793561   -0.8627705  -0.3490318],[ 1.196027 -0.258847  0.409192]
9642,[-25.0293171   3.2174905   2.5964274   0.3421311   0.7935726  -0.8627937  -0.3490187],[ 1.195081 -0.260135  0.409207]
9643,[-25.0322315   3.2175408   2.5964105   0.3421729   0.7936134  -0.8627927  -0.3490127],[ 1.194834 -0.260452  0.409198]
9644,[-25.0353124   3.2174924   2.5964444   0.3421458   0.7935693  -0.8627836  -0.3489845],[ 1.194577 -0.260768  0.409233]
9645,[-25.047497    3.217459    2.5964148   0.3421597   0.7935525  -0.8627652  -0.3490134],[ 1.193378 -0.262351  0.409228]
9646,[-25.0504095   3.2174726   2.5963883   0.3420992   0.7935357  -0.862796   -0.348988 ],[ 1.193161 -0.262663  0.409264]
9647,[-25.0626652   3.2175265   2.596432    0.3421298   0.7935525  -0.8627737  -0.3489794],[ 1.191909 -0.264257  0.409224]
9648,[-25.0657994   3.2175575   2.5964882   0.3421253   0.793597   -0.8628066  -0.3489806],[ 1.191909 -0.264257  0.409224]
9649,[-25.0777895   3.2175308   2.5963912   0.3421515   0.7935951  -0.8627369  -0.3489806],[ 1.190417 -0.266116  0.409272]
9650,[-25.0806529   3.2175279   2.596462    0.3420952   0.7935408  -0.8627906  -0.3489506],[ 1.190417 -0.266116  0.409272]
9651,[-25.0927236   3.2175117   2.5963969   0.3421294   0.7935486  -0.862764   -0.3490297],[ 1.188934 -0.267936  0.409277]
9652,[-25.0957625   3.2175041   2.5963671   0.3420954   0.793494   -0.8627919  -0.3490034],[ 1.188663 -0.268213  0.409252]
9653,[-25.1078884   3.217506    2.5964448   0.342068    0.7935546  -0.8628027  -0.3489766],[ 1.187429 -0.269725  0.409246]
9654,[-25.1109674   3.2175074   2.5964174   0.3421416   0.7935732  -0.8627224  -0.3489964],[ 1.187117 -0.270025  0.409244]
9655,[-25.1233256   3.2174771   2.5963673   0.3420818   0.7935708  -0.8627416  -0.3489774],[ 1.185822 -0.271533  0.409213]
9656,[-25.1264555   3.2174504   2.5964076   0.342172    0.7935537  -0.8627694  -0.3490151],[ 1.18555  -0.271827  0.409204]
9657,[-25.1385998   3.2174841   2.5964305   0.3421354   0.7935785  -0.8627345  -0.3489965],[ 1.18421  -0.273325  0.409225]
9658,[-25.1415877   3.217465    2.5964699   0.342185    0.7935463  -0.8627697  -0.3489976],[ 1.183929 -0.273606  0.409192]
9659,[-25.1534426   3.2174826   2.5964603   0.3421268   0.7935772  -0.8627214  -0.3490202],[ 1.182588 -0.27505   0.409225]
9660,[-25.1563407   3.2175418   2.5963972   0.3421595   0.7935457  -0.8627479  -0.3490133],[ 1.182403 -0.27532   0.409269]
9661,[-25.1680938   3.2174516   2.5964432   0.3421717   0.7936298  -0.8627602  -0.348999 ],[ 1.181003 -0.27671   0.409228]
9662,[-25.1710665   3.2175198   2.5964265   0.3420948   0.7935858  -0.8627888  -0.3489749],[ 1.18076  -0.276964  0.4092  ]
9663,[-25.1831249   3.2175005   2.5964517   0.3421236   0.7936104  -0.8627423  -0.3490126],[ 1.179332 -0.278401  0.409237]
9664,[-25.1861297   3.2175353   2.5964303   0.342158    0.7935906  -0.8627714  -0.3490189],[ 1.179075 -0.278691  0.409231]
9665,[-25.1981305   3.2174862   2.5964019   0.3420883   0.7935643  -0.8628094  -0.3490355],[ 1.177653 -0.280034  0.409224]
9666,[-25.2011194   3.2174984   2.5964177   0.3421839   0.7936166  -0.8627841  -0.3490258],[ 1.177405 -0.280298  0.409207]
9667,[-25.212773    3.2174767   2.5964718   0.3421324   0.7935287  -0.8627851  -0.3489423],[ 1.175972 -0.281642  0.409232]
9668,[-25.2156596   3.2174614   2.5964284   0.3420893   0.7935171  -0.8627367  -0.3490249],[ 1.175718 -0.281897  0.409216]
9669,[-25.2274138   3.2175088   2.5964506   0.3421714   0.7935921  -0.8627684  -0.3489272],[ 1.174328 -0.2832    0.409226]
9670,[-25.2304745   3.2174533   2.5964491   0.3421035   0.793587   -0.8628293  -0.3490644],[ 1.174019 -0.28345   0.409236]
9671,[-25.242329    3.2175408   2.5964346   0.3421523   0.7935671  -0.8627478  -0.3490214],[ 1.172569 -0.284775  0.409238]
9672,[-25.2453973   3.2174686   2.5964434   0.3421664   0.7935901  -0.8627526  -0.3490043],[ 1.172283 -0.285024  0.40924 ]
9673,[-25.2545017   3.2174719   2.5964742   0.3421445   0.7936039  -0.8627592  -0.3490047],[ 1.17109  -0.286081  0.409233]
9674,[-25.2576218   3.2174206   2.5964165   0.3420728   0.7935096  -0.8627299  -0.3490328],[ 1.170783 -0.286345  0.40923 ]
9675,[-25.2607113   3.2174695   2.596493    0.3421675   0.7935995  -0.862727   -0.348985 ],[ 1.170457 -0.286615  0.409211]
9676,[-25.2729018   3.2174466   2.5964243   0.3421263   0.793629   -0.862791   -0.34898  ],[ 1.168928 -0.287909  0.409201]
9677,[-25.2759341   3.2174943   2.5964208   0.3421427   0.7936377  -0.862716   -0.3489907],[ 1.168607 -0.288174  0.409207]
9678,[-25.2879355   3.2175155   2.5964279   0.3421619   0.7935895  -0.8627808  -0.3490025],[ 1.16711  -0.289418  0.409207]
9679,[-25.2909303   3.2175046   2.5964556   0.3421697   0.7936101  -0.8627727  -0.3489771],[ 1.166802 -0.289658  0.409217]
9680,[-25.3028788   3.2174919   2.5964339   0.3421557   0.7935495  -0.8626908  -0.3490574],[ 1.165246 -0.290886  0.409228]
9681,[-25.3058586   3.217475    2.5963657   0.3421525   0.7936153  -0.862786   -0.3489749],[ 1.164954 -0.291118  0.4092  ]
9682,[-25.3179015   3.2174893   2.5964813   0.3421532   0.793555   -0.8627972  -0.3489788],[ 1.163372 -0.292355  0.409213]
9683,[-25.3208967   3.2174886   2.5964539   0.3421225   0.793583   -0.8627769  -0.3489818],[ 1.163064 -0.292572  0.409229]
9684,[-25.332789    3.2174988   2.5964556   0.342168    0.7935833  -0.8627257  -0.3489131],[ 1.161452 -0.293741  0.409282]
9685,[-25.3357366   3.2175065   2.596451    0.3421926   0.7935924  -0.8627754  -0.3489877],[ 1.161171 -0.293962  0.409274]
9686,[-25.3478827   3.2174929   2.5964289   0.3421811   0.7935679  -0.8627254  -0.3490227],[ 1.159578 -0.295105  0.409246]
9687,[-25.3508805   3.2175334   2.596431    0.3421391   0.7935841  -0.8627559  -0.3490306],[ 1.159212 -0.295359  0.409277]
9688,[-25.3632578   3.2175422   2.5963716   0.3421435   0.7935844  -0.8627269  -0.3489942],[ 1.157512 -0.296473  0.40924 ]
9689,[-25.3663514   3.2175263   2.596369    0.3421979   0.7934779  -0.8628134  -0.3489969],[ 1.157188 -0.296702  0.409252]
9690,[-25.3785001   3.2175046   2.5964565   0.3421106   0.7935806  -0.8627962  -0.3490896],[ 1.155516 -0.297853  0.409211]
9691,[-25.3815977   3.2174919   2.5963719   0.3421629   0.7936088  -0.8627288  -0.3490078],[ 1.155185 -0.298072  0.409221]
9692,[-25.3934737   3.2175229   2.5964248   0.3420953   0.7935486  -0.8627188  -0.3490153],[ 1.153533 -0.299172  0.409233]
9693,[-25.3964449   3.2174903   2.5964448   0.3421436   0.7935319  -0.8627626  -0.3490124],[ 1.153215 -0.299382  0.409207]
9694,[-25.4081866   3.2174743   2.5964551   0.3421628   0.7935601  -0.8627643  -0.3490056],[ 1.151552 -0.300432  0.409218]
9695,[-25.4110588   3.2174948   2.596446    0.3421506   0.7935452  -0.8626905  -0.3489759],[ 1.151264 -0.300604  0.409176]
9696,[-25.4230666   3.2174779   2.5964661   0.3421248   0.7935694  -0.862739   -0.3490598],[ 1.149581 -0.301654  0.409188]
9697,[-25.4261745   3.2174876   2.5964444   0.3421572   0.7935626  -0.8627189  -0.3490046],[ 1.14924  -0.30187   0.409173]
9698,[-25.4383248   3.2174771   2.5964069   0.3421526   0.7935487  -0.8627688  -0.3490531],[ 1.147493 -0.302909  0.409197]
9699,[-25.4412839   3.2174578   2.5964155   0.3421288   0.7936176  -0.8627133  -0.3489973],[ 1.147161 -0.303109  0.409169]
9700,[-25.4502829   3.2174879   2.5963759   0.342145    0.7935596  -0.8627848  -0.3490362],[ 1.145767 -0.303902  0.409183]
9701,[-25.453241    3.2174328   2.5964351   0.3421631   0.7935759  -0.8627958  -0.3489857],[ 1.145426 -0.304093  0.409182]
9702,[-25.4562756   3.2174707   2.5964479   0.3421251   0.7935921  -0.8627415  -0.349055 ],[ 1.145074 -0.304259  0.409169]
9703,[-25.4681176   3.2175043   2.5964219   0.3421431   0.7935296  -0.8627906  -0.3489873],[ 1.14337  -0.305224  0.409155]
9704,[-25.4710622   3.2175146   2.5964184   0.342102    0.7935811  -0.8627629  -0.3489828],[ 1.143023 -0.305418  0.409182]
9705,[-25.4832494   3.2175088   2.5964529   0.3421334   0.7935984  -0.8627308  -0.348974 ],[ 1.141309 -0.306367  0.409095]
9706,[-25.486251    3.2174478   2.5964408   0.342127    0.7935584  -0.8627726  -0.3489726],[ 1.140967 -0.306566  0.409086]
9707,[-25.4983468   3.2174883   2.5964696   0.3421434   0.7935526  -0.862766   -0.3490039],[ 1.13919  -0.307458  0.409062]
9708,[-25.5014152   3.2174996   2.596385    0.3421959   0.7936073  -0.8627917  -0.3490042],[ 1.138842 -0.307659  0.409071]
9709,[-25.5136226   3.2175124   2.5964203   0.342124    0.7936051  -0.8627387  -0.3489738],[ 1.137059 -0.308553  0.409032]
9710,[-25.5165505   3.2175503   2.596432    0.3421315   0.7935852  -0.8627798  -0.3490079],[ 1.136665 -0.308718  0.409055]
9711,[-25.5286048   3.2174819   2.5963678   0.3421683   0.7935652  -0.8627485  -0.3490236],[ 1.134871 -0.309563  0.409021]
9712,[-25.5315845   3.217558    2.5964918   0.342115    0.7935843  -0.8627094  -0.3490015],[ 1.134575 -0.309746  0.409013]
9713,[-25.543311    3.2174707   2.5963759   0.3421412   0.7935594  -0.8628013  -0.3490068],[ 1.132806 -0.310549  0.408993]
9714,[-25.5462663   3.2174252   2.5964439   0.3421383   0.7935947  -0.8627033  -0.3489944],[ 1.132421 -0.310688  0.40905 ]
9715,[-25.5582845   3.2174767   2.5964155   0.3421532   0.7935737  -0.8627645  -0.3490098],[ 1.130618 -0.311459  0.409108]
9716,[-25.5613828   3.2175139   2.5964341   0.342151    0.7935342  -0.8627275  -0.3489694],[ 1.130235 -0.311645  0.409036]
9717,[-25.5735092   3.2175301   2.5964267   0.3421731   0.7935645  -0.8628089  -0.3490096],[ 1.12837  -0.312445  0.408958]
9718,[-25.576476    3.2174767   2.5964391   0.3421165   0.7935513  -0.8627449  -0.3490146],[ 1.128013 -0.312608  0.409059]
9719,[-25.5884427   3.2174814   2.5964367   0.3421952   0.7936106  -0.8627963  -0.3489762],[ 1.126221 -0.313318  0.408981]
9720,[-25.5915099   3.2175146   2.5964749   0.3421362   0.7935449  -0.8627695  -0.3490226],[ 1.125882 -0.313451  0.40904 ]
9721,[-25.6037645   3.2175475   2.5964045   0.3421719   0.7936061  -0.8627236  -0.3489558],[ 1.123954 -0.314231  0.408924]
9722,[-25.6068381   3.2174888   2.5964305   0.3420751   0.7935828  -0.862777   -0.349001 ],[ 1.123527 -0.314364  0.408979]
9723,[-25.6192565   3.2175038   2.596473    0.3421217   0.7936394  -0.8627761  -0.3490172],[ 1.121649 -0.315081  0.408913]
9724,[-25.6221462   3.2174798   2.596442    0.3421339   0.7935861  -0.8627223  -0.3490036],[ 1.121251 -0.315217  0.40892 ]
9725,[-25.6337759   3.2175329   2.5964332   0.3421767   0.7935852  -0.862766   -0.3489833],[ 1.119373 -0.315869  0.408907]
9726,[-25.6367587   3.2175022   2.5964396   0.3421358   0.7935025  -0.8627684  -0.3490114],[ 1.119031 -0.315995  0.408905]
9727,[-25.6481343   3.2175277   2.5964231   0.3421807   0.7935541  -0.8627705  -0.3489802],[ 1.11725  -0.316621  0.408905]
9728,[-25.6508791   3.2174893   2.5964072   0.3421352   0.7935732  -0.862715   -0.3489411],[ 1.116849 -0.316748  0.408898]
9729,[-25.6624819   3.2175394   2.5964703   0.3421776   0.7935459  -0.8627722  -0.3489265],[ 1.115017 -0.31732   0.408844]
9730,[-25.6655035   3.2174662   2.5964398   0.3421324   0.7935817  -0.862777   -0.3490122],[ 1.114661 -0.317438  0.408831]
9731,[-25.6779062   3.2175031   2.5964165   0.3421626   0.7935517  -0.8627392  -0.3489985],[ 1.112786 -0.318038  0.408771]
9732,[-25.6810069   3.217445    2.5964215   0.3420724   0.7935679  -0.8627984  -0.3489666],[ 1.112355 -0.318193  0.40875 ]
9733,[-25.6934014   3.2175828   2.5963707   0.3421506   0.793596   -0.8627934  -0.3490441],[ 1.110309 -0.318763  0.4087  ]
9734,[-25.6964461   3.2175425   2.5964208   0.3421461   0.7936464  -0.8627596  -0.3489908],[ 1.109812 -0.318875  0.408791]
9735,[-25.7083083   3.2175277   2.5964556   0.3421889   0.793544   -0.8627127  -0.3490207],[ 1.107965 -0.319396  0.40878 ]
9736,[-25.7112603   3.2174712   2.5964241   0.3421303   0.793571   -0.862713   -0.3489743],[ 1.107562 -0.319516  0.408794]
9737,[-25.7230058   3.2174759   2.5964057   0.34216     0.7936057  -0.8627714  -0.349    ],[ 1.105644 -0.319979  0.408744]
9738,[-25.7259037   3.2175253   2.5963249   0.3421151   0.793549   -0.8627707  -0.3490051],[ 1.105297 -0.320073  0.408759]
9739,[-25.7377677   3.2175015   2.5963845   0.3421582   0.7935612  -0.8627359  -0.3489439],[ 1.103427 -0.320583  0.408654]
9740,[-25.7407419   3.2175038   2.5964022   0.3421217   0.7936098  -0.8627565  -0.3489688],[ 1.103061 -0.320667  0.408643]
9741,[-25.7525843   3.2175241   2.5963743   0.3420981   0.7935911  -0.8627512  -0.3490244],[ 1.101093 -0.321087  0.408609]
9742,[-25.7555446   3.2175773   2.5964639   0.3421247   0.7935608  -0.8627551  -0.3490138],[ 1.100746 -0.321171  0.408602]
9743,[-25.7676091   3.2175224   2.596411    0.3421538   0.7935366  -0.8627349  -0.3490425],[ 1.098787 -0.321573  0.408585]
9744,[-25.7705398   3.2174504   2.5964749   0.3421366   0.7936008  -0.8627167  -0.3489519],[ 1.09837  -0.321659  0.408595]
9745,[-25.7824025   3.2175148   2.5964873   0.342092    0.7936224  -0.8627781  -0.3490109],[ 1.096444 -0.322038  0.408561]
9746,[-25.7855068   3.2174576   2.5964396   0.342214    0.7936017  -0.8627545  -0.3489831],[ 1.096012 -0.322111  0.408585]
9747,[-25.7976761   3.2174535   2.5964281   0.3421403   0.7935853  -0.8628344  -0.3490298],[ 1.093972 -0.322443  0.408615]
9748,[-25.8003177   3.2175248   2.596431    0.3421571   0.7935789  -0.8627069  -0.3490144],[ 1.093555 -0.322504  0.408619]
9749,[-25.8158171   3.2175062   2.5964167   0.3421354   0.7935369  -0.8627489  -0.3490386],[ 1.091125 -0.322904  0.40859 ]
9750,[-25.8275576   3.2174779   2.5964391   0.3421721   0.7935392  -0.8628157  -0.3490142],[ 1.089151 -0.323221  0.40863 ]
9751,[-25.8304882   3.2174724   2.5964277   0.3421786   0.793554   -0.8627359  -0.3489951],[ 1.08882  -0.323249  0.4086  ]
9752,[-25.842544    3.2175074   2.5964425   0.3421123   0.7935847  -0.8627689  -0.3490539],[ 1.086867 -0.323507  0.408522]
9753,[-25.8456524   3.2175341   2.596523    0.3420825   0.7936201  -0.8627387  -0.3489513],[ 1.086519 -0.323588  0.408436]
9754,[-25.8579493   3.2175215   2.5964231   0.3420826   0.7935637  -0.8627628  -0.3490196],[ 1.08445  -0.323818  0.408389]
9755,[-25.8609965   3.2174497   2.5964274   0.3421921   0.7936153  -0.8627893  -0.3489698],[ 1.084082 -0.32385   0.408398]
9756,[-25.8727902   3.2175024   2.5964093   0.3420896   0.7935539  -0.8627521  -0.3490133],[ 1.082086 -0.324044  0.408412]
9757,[-25.8757512   3.2175115   2.5964146   0.3421539   0.793575   -0.8627474  -0.3489607],[ 1.081738 -0.324078  0.408356]
9758,[-25.8873737   3.2175086   2.5964281   0.3421405   0.7936565  -0.8627094  -0.3490155],[ 1.079768 -0.324259  0.40836 ]
9759,[-25.8903844   3.2175212   2.5964007   0.3421209   0.7935456  -0.8627655  -0.3489932],[ 1.079374 -0.324292  0.40837 ]
9760,[-25.9021485   3.21746     2.5964129   0.3421665   0.7935736  -0.8627063  -0.3490171],[ 1.077453 -0.32441   0.408317]
9761,[-25.9050885   3.217465    2.5963697   0.3421257   0.7935673  -0.8627857  -0.3489846],[ 1.077047 -0.324448  0.408328]
9762,[-25.9169088   3.21746     2.5964391   0.3421189   0.7935985  -0.862757   -0.3489884],[ 1.075115 -0.324562  0.408293]
9763,[-25.9199554   3.2175239   2.5964062   0.3421206   0.793547   -0.8628347  -0.3489892],[ 1.074688 -0.324561  0.408302]
9764,[-25.9322927   3.2174616   2.5964878   0.3421336   0.7935918  -0.8627385  -0.3489726],[ 1.072655 -0.324649  0.408252]
9765,[-25.9352607   3.2175284   2.5964801   0.3421238   0.7936291  -0.8627634  -0.3490404],[ 1.072248 -0.324674  0.408243]
9766,[-25.9472894   3.2174931   2.5964227   0.3421431   0.7935279  -0.8628014  -0.3489655],[ 1.070262 -0.324716  0.408185]
9767,[-25.9503368   3.2175136   2.5964413   0.3421434   0.7936183  -0.8626924  -0.3490235],[ 1.069815 -0.324717  0.408224]
9768,[-25.9618279   3.2175055   2.5963826   0.3421211   0.7935411  -0.8627659  -0.3489874],[ 1.067965 -0.324741  0.408174]
9769,[-25.9646631   3.2175153   2.5963902   0.3420663   0.7935902  -0.8627856  -0.3490486],[ 1.067554 -0.324747  0.408159]
9770,[-25.9764219   3.2175131   2.5964374   0.3421114   0.7935885  -0.8627903  -0.3490043],[ 1.065635 -0.324736  0.408142]
9771,[-25.9793798   3.2174833   2.5964241   0.3421429   0.7936039  -0.8627494  -0.3490354],[ 1.065233 -0.324732  0.408148]
9772,[-25.9914326   3.2175396   2.5964804   0.3421192   0.7936125  -0.8627409  -0.3490309],[ 1.063235 -0.324664  0.408156]
9773,[-25.9944573   3.2175      2.5964019   0.3421352   0.7936213  -0.8627235  -0.3489681],[ 1.062847 -0.324623  0.408168]
9774,[-26.0065182   3.2175301   2.5964572   0.3421816   0.7935765  -0.8628183  -0.3489827],[ 1.060874 -0.324574  0.408091]
9775,[-26.00948     3.2175344   2.5964322   0.3421533   0.793599   -0.86275    -0.3489892],[ 1.060442 -0.324559  0.408132]
9776,[-26.021642    3.2174929   2.5964098   0.3421632   0.7935715  -0.8627763  -0.3489962],[ 1.058496 -0.324473  0.408105]
9777,[-26.0246418   3.2174254   2.5964086   0.3421471   0.7935935  -0.8627649  -0.3490358],[ 1.058095 -0.324471  0.408115]
9778,[-26.036807    3.2175291   2.596467    0.3421625   0.7935513  -0.862754   -0.349015 ],[ 1.056157 -0.324322  0.408036]
9779,[-26.0519454   3.2174979   2.5963755   0.3421111   0.7935812  -0.862782   -0.3489808],[ 1.053715 -0.324154  0.407965]
9780,[-26.0549072   3.2175515   2.596425    0.3420854   0.793583   -0.8627928  -0.3490264],[ 1.053422 -0.324139  0.407935]
