id,joint_position,ball_loc
1247,[-1.8178094  1.767908   2.5984378  2.6423955  2.8408151  1.8853763 -0.2929045],[ 0.783308 -0.425495  0.389884]
1248,[-1.8178538  1.7679036  2.5984988  2.6424069  2.8407531  1.885335  -0.2929403],[ 0.783309 -0.425496  0.389883]
1249,[-1.8178714  1.7678802  2.5984974  2.6423442  2.8407772  1.8853265 -0.2928645],[ 0.783312 -0.425498  0.389884]
1250,[-1.8178232  1.7678622  2.5984786  2.6423965  2.84078    1.8853705 -0.2929226],[ 0.783314 -0.425495  0.389887]
1251,[-1.817849   1.7678837  2.5984139  2.642395   2.8407907  1.8853159 -0.2929021],[ 0.783315 -0.425494  0.389892]
1252,[-1.8178385  1.7678769  2.5984819  2.6423862  2.8407815  1.8853382 -0.292944 ],[ 0.783314 -0.425492  0.389893]
1253,[-1.817849   1.7678819  2.598459   2.6423862  2.8407879  1.8853271 -0.29294  ],[ 0.783308 -0.425492  0.389894]
1254,[-1.8178604  1.7678754  2.5984366  2.6423683  2.8408008  1.8853533 -0.2928964],[ 0.783313 -0.425488  0.389894]
1255,[-1.8177818  1.7678956  2.5984817  2.6423805  2.8408082  1.8853681 -0.2929449],[ 0.783307 -0.425517  0.389917]
1256,[-1.8178394  1.7678846  2.5984175  2.6423676  2.8407605  1.885344  -0.2928505],[ 0.783318 -0.425489  0.389898]
1257,[-1.8178428  1.7678407  2.5984108  2.6424456  2.8407781  1.8853635 -0.2929192],[ 0.78331  -0.425495  0.389901]
1258,[-1.8178256  1.7678488  2.5984457  2.6423471  2.8407769  1.8853769 -0.2928894],[ 0.783306 -0.425494  0.3899  ]
1259,[-1.8178557  1.7679423  2.5984926  2.6423202  2.8407946  1.8853899 -0.2928783],[ 0.783303 -0.42552   0.389919]
1260,[-1.8178876  1.7678494  2.5984173  2.6424148  2.8407626  1.8853533 -0.2929344],[ 0.783312 -0.425496  0.3899  ]
1261,[-1.8178242  1.7678893  2.5984001  2.6423032  2.8407564  1.8853732 -0.2929115],[ 0.783314 -0.425495  0.38991 ]
1262,[-1.8178914  1.7678442  2.598371   2.6423514  2.8407538  1.8853654 -0.2929311],[ 0.783311 -0.425514  0.389932]
1263,[-1.8178228  1.7678785  2.5983951  2.6423633  2.8407836  1.8853594 -0.2929591],[ 0.783308 -0.425492  0.389919]
1264,[-1.8178199  1.7678559  2.5983911  2.6423848  2.8407614  1.8853949 -0.2928828],[ 0.783308 -0.425492  0.389924]
1265,[-1.8178385  1.7678534  2.5983906  2.6424372  2.8408031  1.8854128 -0.2929168],[ 0.78331  -0.425499  0.389919]
1266,[-1.8177856  1.7678454  2.5983589  2.6423779  2.8407259  1.8853323 -0.2928517],[ 0.783303 -0.425521  0.389936]
1267,[-1.817869   1.7678416  2.5983362  2.6424258  2.8407068  1.8853902 -0.2929695],[ 0.783308 -0.425498  0.389924]
1268,[-1.8178547  1.767812   2.5983641  2.6423936  2.8407705  1.8853574 -0.2929113],[ 0.783308 -0.425499  0.389921]
1269,[-1.8178638  1.7678757  2.5983453  2.6423349  2.8407574  1.8853732 -0.2929179],[ 0.7833   -0.425512  0.389944]
1270,[-1.8178166  1.7678658  2.598388   2.6423688  2.8407741  1.88538   -0.2928348],[ 0.783303 -0.425509  0.389946]
1271,[-1.8179095  1.7678341  2.5984004  2.6423614  2.8407547  1.8853781 -0.2928765],[ 0.783316 -0.42549   0.389925]
1272,[-1.8178123  1.7678609  2.5983992  2.6423767  2.8407598  1.885368  -0.2928444],[ 0.783309 -0.425512  0.389949]
1273,[-1.8178414  1.7678373  2.5983477  2.642338   2.8407505  1.8853658 -0.2929227],[ 0.783315 -0.425492  0.389929]
1274,[-1.8178495  1.7678708  2.5983164  2.6423757  2.8407326  1.8853585 -0.2929035],[ 0.783316 -0.425521  0.389956]
1275,[-1.8178552  1.7678502  2.5983698  2.6423342  2.8407881  1.8853508 -0.2928682],[ 0.783305 -0.425521  0.389952]
1276,[-1.8178471  1.7678671  2.5983493  2.6424062  2.8408144  1.8853947 -0.2929054],[ 0.783298 -0.42551   0.389953]
1277,[-1.8178528  1.7679036  2.5983531  2.6423807  2.8407395  1.8853087 -0.2929586],[ 0.783301 -0.425509  0.389956]
1278,[-1.8178628  1.7679194  2.5983422  2.6423817  2.8407841  1.8853498 -0.2928947],[ 0.783296 -0.425513  0.389959]
1279,[-1.8178561  1.7679224  2.5983369  2.6423979  2.8407433  1.8853623 -0.2929062],[ 0.783305 -0.425518  0.389961]
1280,[-1.8179129  1.7679081  2.5983598  2.6423357  2.8408115  1.8853084 -0.2929166],[ 0.783293 -0.425512  0.389957]
1281,[-1.8178447  1.7678729  2.5982864  2.642328   2.8408043  1.8853939 -0.2928922],[ 0.783299 -0.425521  0.389963]
1282,[-1.8178571  1.7679513  2.5982981  2.6423185  2.8407819  1.8853753 -0.2929142],[ 0.783296 -0.425513  0.389969]
1283,[-1.8178142  1.7678704  2.59832    2.6422784  2.8408263  1.8853344 -0.2929206],[ 0.783296 -0.425512  0.389973]
1284,[-1.8178728  1.7679099  2.5982585  2.6423838  2.8407302  1.8853823 -0.2928579],[ 0.783307 -0.425497  0.389987]
1285,[-1.8178943  1.7679094  2.5982945  2.6423335  2.840776   1.8854014 -0.2929662],[ 0.783313 -0.425504  0.389991]
1286,[-1.8178261  1.7679086  2.5982223  2.6423733  2.8407695  1.8853432 -0.2929484],[ 0.783302 -0.425496  0.389992]
1287,[-1.8178175  1.7679007  2.5982764  2.6423812  2.8407671  1.8853773 -0.2929158],[ 0.78331  -0.425502  0.389993]
1288,[-1.8178652  1.7679071  2.5983047  2.6423779  2.8407443  1.8853898 -0.2929576],[ 0.783301 -0.425509  0.389987]
1289,[-1.8178628  1.7678542  2.5982759  2.6423426  2.8407724  1.8853699 -0.2929251],[ 0.783303 -0.425518  0.389991]
1290,[-1.8178476  1.7679106  2.598258   2.6423807  2.8407948  1.8853699 -0.2928923],[ 0.783303 -0.42552   0.389988]
1291,[-1.8178576  1.7679055  2.5982504  2.6424208  2.8407872  1.8853854 -0.2928867],[ 0.7833   -0.42552   0.389992]
1292,[-1.8178127  1.7679491  2.5982208  2.6423595  2.840816   1.8853945 -0.2928904],[ 0.7833   -0.425491  0.38997 ]
1293,[-1.8177903  1.7679167  2.5982666  2.6423457  2.8407309  1.8853763 -0.2929305],[ 0.783293 -0.425511  0.389992]
1294,[-1.8178456  1.7679232  2.5982995  2.6423588  2.8408053  1.8852904 -0.2929555],[ 0.783305 -0.425515  0.390002]
1295,[-1.8178404  1.7678864  2.5982602  2.6423414  2.8407528  1.885325  -0.2929527],[ 0.7833   -0.425495  0.390007]
1296,[-1.8178538  1.7678823  2.5982533  2.6423483  2.8407524  1.8853168 -0.2929702],[ 0.783308 -0.425516  0.390004]
1297,[-1.8178342  1.7678756  2.5982268  2.6423581  2.8407629  1.8853339 -0.2928863],[ 0.783308 -0.425518  0.390001]
1298,[-1.8178476  1.76793    2.5982819  2.6422896  2.8407688  1.8853207 -0.2928819],[ 0.783305 -0.425522  0.389994]
1299,[-1.8178242  1.7679032  2.5982947  2.6422732  2.8407874  1.8853258 -0.2929096],[ 0.783296 -0.425538  0.389998]
1300,[-1.81788    1.7679244  2.5982244  2.6422296  2.8407092  1.8852946 -0.292881 ],[ 0.783294 -0.42554   0.389995]
1301,[-1.817839   1.7678877  2.5981951  2.6422241  2.8408027  1.8853779 -0.2929042],[ 0.783281 -0.425538  0.389975]
1302,[-1.8177779  1.7678503  2.5982549  2.6421921  2.8408229  1.8852861 -0.2929302],[ 0.783291 -0.425539  0.389973]
1303,[-1.8178361  1.7679164  2.5982044  2.6422157  2.8408051  1.8854409 -0.2929092],[ 0.783283 -0.425555  0.389987]
1304,[-1.8178566  1.7679492  2.5981774  2.6422105  2.8408806  1.8853635 -0.292944 ],[ 0.783295 -0.425549  0.389981]
1305,[-1.8178213  1.7679582  2.5982234  2.642164   2.840811   1.8852959 -0.2929004],[ 0.783293 -0.425568  0.389986]
1306,[-1.8178428  1.7679085  2.598176   2.6421642  2.840827   1.8854039 -0.292884 ],[ 0.783294 -0.425559  0.389982]
1307,[-1.8178161  1.7679284  2.5982113  2.6421378  2.8408103  1.8853562 -0.2928835],[ 0.783286 -0.425558  0.389988]
1308,[-1.7028964  1.9149772  2.0975025 -0.0595771  1.5487033  0.0810025 -0.3612132],[ 0.811167 -0.431967  0.135625]
1309,[-1.7028478  1.9149877  2.0975869 -0.0596192  1.5487664  0.0810097 -0.3612944],[ 0.811166 -0.431965  0.135624]
1310,[-1.7028478  1.9150145  2.0975802 -0.0596464  1.5487639  0.0809901 -0.3612988],[ 0.811164 -0.431951  0.135617]
1311,[-1.7028258  1.9149745  2.0975802 -0.0596213  1.5487385  0.0810821 -0.3613461],[ 0.811167 -0.431951  0.135615]
1312,[-1.7028912  1.9149438  2.0975399 -0.0597697  1.5487133  0.0809977 -0.3612834],[ 0.81117  -0.431938  0.135614]
1313,[-1.7028635  1.9149888  2.0975201 -0.0597715  1.5486999  0.0810566 -0.3612411],[ 0.811152 -0.431924  0.135617]
1314,[-1.7029184  1.9150097  2.0975516 -0.0597494  1.5486987  0.081052  -0.361246 ],[ 0.811152 -0.431917  0.13561 ]
1315,[-1.7028826  1.9150196  2.0975337 -0.0597538  1.5488     0.0810458 -0.3612314],[ 0.811168 -0.431924  0.135608]
1316,[-1.7028726  1.9149799  2.0975759 -0.0598697  1.5487502  0.0810423 -0.3612717],[ 0.811147 -0.431896  0.135616]
1317,[-1.7028816  1.9150406  2.0975101 -0.0598286  1.5487479  0.0810702 -0.3612719],[ 0.811148 -0.431893  0.135615]
1318,[-1.7028263  1.9149621  2.0975602 -0.0599243  1.5488206  0.0810365 -0.3612885],[ 0.811148 -0.431874  0.135608]
1319,[-1.7029613  1.914989   2.0974917 -0.0599055  1.5488037  0.0810223 -0.3612583],[ 0.811147 -0.431869  0.135607]
1320,[-1.7028745  1.9149697  2.0975542 -0.0600119  1.548794   0.0810383 -0.3612584],[ 0.811155 -0.431851  0.1356  ]
1321,[-1.7028974  1.9149568  2.0974944 -0.0600419  1.5487857  0.0810196 -0.3612782],[ 0.811151 -0.431848  0.135594]
1322,[-1.7029088  1.9149927  2.097518  -0.0601018  1.5488062  0.0810768 -0.3613054],[ 0.811156 -0.431843  0.135598]
1323,[-1.7028974  1.9149756  2.0975378 -0.0600932  1.5488471  0.0810557 -0.3613432],[ 0.811158 -0.431844  0.135596]
1324,[-1.702875   1.9149363  2.097559  -0.0600471  1.5487972  0.0809982 -0.3612261],[ 0.811155 -0.431839  0.135596]
1325,[-1.7028697  1.9149526  2.0975561 -0.0600825  1.5488948  0.0810476 -0.3612898],[ 0.811155 -0.431834  0.135599]
1326,[-1.7029074  1.9149522  2.0975332 -0.0601419  1.5489143  0.081011  -0.3612675],[ 0.811149 -0.431821  0.135593]
1327,[-1.7029231  1.9149702  2.0974379 -0.0601232  1.5488275  0.0810136 -0.3613378],[ 0.811146 -0.431819  0.135596]
1328,[-1.7028468  1.9149406  2.097518  -0.0602538  1.5488347  0.0810324 -0.3612617],[ 0.811145 -0.431808  0.135595]
1329,[-1.7028707  1.9149488  2.0975771 -0.0602073  1.5488935  0.0809776 -0.3612794],[ 0.811135 -0.431794  0.135592]
1330,[-1.7028864  1.9149393  2.0975542 -0.0604085  1.5489354  0.0809891 -0.3612494],[ 0.811135 -0.431755  0.135575]
1331,[-1.7028554  1.9149319  2.0975919 -0.0603579  1.5489569  0.0810117 -0.361208 ],[ 0.811134 -0.431753  0.135573]
1332,[-1.7028597  1.9150401  2.0975156 -0.0603856  1.5489919  0.0810601 -0.3612962],[ 0.811135 -0.431748  0.135575]
1333,[-1.7028998  1.9149663  2.0975525 -0.0604267  1.5489243  0.0809634 -0.3612795],[ 0.811136 -0.43175   0.135573]
1334,[-1.7028611  1.9149634  2.0974905 -0.0604536  1.5489684  0.0809879 -0.3612685],[ 0.811136 -0.431742  0.135571]
1335,[-1.7028678  1.9149463  2.0975156 -0.0604033  1.548972   0.0810555 -0.3613112],[ 0.811137 -0.43174   0.135572]
1336,[-1.7028716  1.9150345  2.0975115 -0.0604338  1.5490007  0.0810618 -0.3612899],[ 0.811133 -0.431733  0.13557 ]
1337,[-1.7029217  1.9149394  2.0974796 -0.060476   1.5490085  0.0810203 -0.3613266],[ 0.81113  -0.431726  0.13557 ]
1338,[-1.7029069  1.9149545  2.0974519 -0.0604937  1.5490609  0.081063  -0.3613242],[ 0.811123 -0.431699  0.135574]
1339,[-1.7028731  1.9150056  2.0975711 -0.0604915  1.5490136  0.0811094 -0.3613662],[ 0.811151 -0.431698  0.135632]
1340,[-1.7028773  1.9149581  2.0975347 -0.0605606  1.5490389  0.0810289 -0.3612823],[ 0.811161 -0.431696  0.135621]
1341,[-1.7029193  1.914923   2.097538  -0.0605655  1.5490856  0.0810074 -0.3613315],[ 0.811134 -0.431699  0.135566]
1342,[-1.7029265  1.9150349  2.0975676 -0.0606448  1.5491136  0.0810149 -0.3612384],[ 0.811117 -0.43168   0.135565]
1343,[-1.702895   1.9149407  2.0975447 -0.0607051  1.5491792  0.081048  -0.3612861],[ 0.811118 -0.431679  0.135567]
1344,[-1.7028964  1.9149804  2.0975935 -0.0606318  1.5491579  0.0809825 -0.3612604],[ 0.811125 -0.431662  0.135561]
1345,[-1.7028702  1.9149896  2.0975001 -0.0606939  1.5491806  0.0809852 -0.3612308],[ 0.811157 -0.431658  0.135617]
1346,[-1.7028592  1.9149097  2.097537  -0.0607497  1.5491284  0.0810421 -0.361256 ],[ 0.811154 -0.431652  0.135616]
1347,[-1.702905   1.9149896  2.0975323 -0.0606505  1.5491282  0.0810283 -0.3613094],[ 0.811151 -0.431648  0.135618]
1348,[-1.7028926  1.9150174  2.0975552 -0.0607881  1.5491467  0.0809977 -0.3612838],[ 0.81115  -0.431639  0.13561 ]
1349,[-1.702875   1.9149678  2.0975235 -0.0607447  1.5492488  0.0810105 -0.3612599],[ 0.811148 -0.431637  0.135611]
1350,[-1.7029122  1.9149259  2.0975273 -0.0607798  1.5491995  0.0810263 -0.3612913],[ 0.811149 -0.431629  0.135612]
1351,[-1.7028859  1.9149605  2.097507  -0.060822   1.5491645  0.0810678 -0.3612938],[ 0.811151 -0.431627  0.135613]
1352,[-1.702874   1.9149998  2.0975521 -0.0609025  1.5492134  0.081015  -0.3612929],[ 0.811143 -0.431615  0.135609]
1353,[-1.7028678  1.9149586  2.0975401 -0.0609045  1.5491544  0.0810049 -0.3612542],[ 0.811145 -0.431614  0.135607]
1354,[-1.702832   1.9149854  2.0975432 -0.0609914  1.5492201  0.0810103 -0.3612946],[ 0.811152 -0.431607  0.135604]
1355,[-1.7029117  1.9149727  2.0975409 -0.060866   1.5491843  0.0810482 -0.3612339],[ 0.811147 -0.431602  0.135606]
1356,[-1.7028993  1.9149489  2.0974755 -0.0610361  1.549154   0.0810319 -0.3612883],[ 0.811152 -0.431585  0.135596]
1357,[-1.7029045  1.9149601  2.0975659 -0.0610316  1.5492352  0.0810268 -0.3612816],[ 0.811155 -0.431579  0.135594]
1358,[-1.7029226  1.9149518  2.0975173 -0.0610579  1.5492657  0.0810235 -0.3613354],[ 0.811161 -0.431564  0.135595]
1359,[-1.7029207  1.9149965  2.0975158 -0.0611823  1.5491409  0.0810018 -0.3612823],[ 0.811143 -0.431556  0.135616]
1360,[-1.7029193  1.9149637  2.0975533 -0.0611164  1.5491673  0.0810192 -0.3613063],[ 0.811161 -0.431548  0.13559 ]
1361,[-1.7028773  1.9149396  2.0975521 -0.0611451  1.5491843  0.0810258 -0.3612948],[ 0.811152 -0.431541  0.13559 ]
1362,[-1.7027963  1.9149017  2.0975778 -0.0612388  1.5492235  0.0810211 -0.3613012],[ 0.811148 -0.431532  0.135592]
1363,[-1.702884   1.9149796  2.0975461 -0.0612327  1.5491663  0.0810588 -0.3612731],[ 0.811148 -0.431526  0.135587]
1364,[-1.7029117  1.9149692  2.0975285 -0.0612537  1.5491852  0.0809907 -0.3612442],[ 0.811147 -0.431521  0.135584]
1365,[-1.702864   1.9149953  2.0975034 -0.0613005  1.5492822  0.0810407 -0.3613329],[ 0.811151 -0.431522  0.135581]
1366,[-1.7029288  1.9149556  2.0975618 -0.0613534  1.5491982  0.0810927 -0.3612402],[ 0.811159 -0.431511  0.135589]
1367,[-1.7029374  1.9149896  2.0975363 -0.0614428  1.5492318  0.0810691 -0.361252 ],[ 0.811137 -0.431494  0.135491]
1368,[-1.6696976  2.0928726  1.4465058  0.555007   1.7845157  0.0085587 -0.3474695],[ 0.772499 -0.455154  0.632611]
1369,[-1.6696847  2.0929594  1.4464834  0.5550084  1.7845236  0.0085767 -0.3475065],[ 0.772479 -0.455141  0.632633]
1370,[-1.6697639  2.0929725  1.4464957  0.5549626  1.7845137  0.0085788 -0.3475306],[ 0.772472 -0.455139  0.632627]
1371,[-1.6698545  2.0929811  1.4465038  0.5549802  1.78455    0.0085525 -0.3474238],[ 0.772431 -0.455127  0.632564]
1372,[-1.6698311  2.0929379  1.4464974  0.5549895  1.7845887  0.0086245 -0.3475096],[ 0.772432 -0.455121  0.632567]
1373,[-1.6697906  2.0928786  1.4465178  0.5550631  1.7845451  0.0086075 -0.3474638],[ 0.772465 -0.455122  0.632583]
1374,[-1.6697748  2.0929165  1.4465492  0.5549443  1.7845788  0.0085643 -0.3474202],[ 0.772485 -0.455108  0.632631]
1375,[-1.6697486  2.092922   1.4465494  0.5550151  1.7845801  0.0085925 -0.3475189],[ 0.7725   -0.455118  0.632638]
1376,[-1.6697725  2.0929108  1.4465493  0.5549233  1.784543   0.0085869 -0.3475012],[ 0.7725   -0.455122  0.63264 ]
1377,[-1.6697825  2.0929585  1.4465084  0.554946   1.7846339  0.0086216 -0.3474945],[ 0.772455 -0.455136  0.632578]
1378,[-1.6697386  2.0928838  1.4465641  0.5550281  1.7845973  0.0086455 -0.3474957],[ 0.772452 -0.455136  0.632572]
1379,[-1.6698158  2.0929387  1.4465199  0.5549707  1.7845836  0.0085657 -0.3474427],[ 0.772437 -0.455136  0.632575]
1380,[-1.6697543  2.0929589  1.4465271  0.5549865  1.7846     0.0086129 -0.3475144],[ 0.772436 -0.455134  0.632577]
1381,[-1.6697653  2.0929484  1.4464772  0.5549956  1.7845933  0.0086087 -0.3474716],[ 0.772453 -0.455136  0.632578]
1382,[-1.6697333  2.0929446  1.4465302  0.5550234  1.7845196  0.0085839 -0.347497 ],[ 0.77246  -0.455135  0.632583]
1383,[-1.6697634  2.092968   1.4465425  0.5550398  1.7845912  0.00865   -0.3474785],[ 0.772501 -0.455124  0.632633]
1384,[-1.6697567  2.0928991  1.4465253  0.5550066  1.7845721  0.0086027 -0.3474578],[ 0.772486 -0.455136  0.632585]
1385,[-1.669721   2.0929148  1.4464891  0.5549207  1.7845846  0.0085496 -0.3474796],[ 0.772475 -0.455129  0.632576]
1386,[-1.6697295  2.0929062  1.4465702  0.555041   1.7845653  0.0085478 -0.3474624],[ 0.772469 -0.455128  0.632572]
1387,[-1.669812   2.0928707  1.4465352  0.5550187  1.7845724  0.0085632 -0.3474679],[ 0.772449 -0.455131  0.63257 ]
1388,[-1.6697601  2.0929475  1.446537   0.5549819  1.7845479  0.0085939 -0.3474867],[ 0.772449 -0.455132  0.632569]
1389,[-1.6697906  2.0929687  1.4465152  0.5549089  1.7846355  0.0085709 -0.347487 ],[ 0.772428 -0.455053  0.632623]
1390,[-1.6697763  2.0929232  1.4465554  0.5549771  1.7845494  0.008645  -0.3474786],[ 0.772454 -0.455142  0.632572]
1391,[-1.6697925  2.0929322  1.4464734  0.5549551  1.7845349  0.0086159 -0.3474866],[ 0.772478 -0.455127  0.632626]
1392,[-1.6697663  2.0929427  1.4465579  0.5549514  1.7845603  0.0085907 -0.3475401],[ 0.772462 -0.455136  0.632579]
1393,[-1.669772   2.0929668  1.4465337  0.5549944  1.7845579  0.0086132 -0.3474863],[ 0.77246  -0.455132  0.632578]
1394,[-1.6698273  2.0929363  1.4465171  0.5549596  1.7845696  0.0085769 -0.347478 ],[ 0.772457 -0.455131  0.632575]
1395,[-1.6697944  2.0929458  1.4465517  0.5549754  1.7845914  0.0085728 -0.3474543],[ 0.772453 -0.455135  0.632554]
1396,[-1.6698125  2.0928981  1.4465003  0.5549499  1.7845143  0.0086096 -0.3474928],[ 0.772457 -0.455139  0.632557]
1397,[-1.6698011  2.092906   1.4465344  0.5549593  1.7845677  0.0085858 -0.3474823],[ 0.772471 -0.455148  0.632558]
1398,[-1.6697553  2.0929501  1.4465464  0.5549385  1.7845523  0.0085839 -0.347485 ],[ 0.772467 -0.455151  0.632554]
1399,[-1.669782   2.0929494  1.4465178  0.5549134  1.7845498  0.0085044 -0.3474957],[ 0.772469 -0.455141  0.632567]
1400,[-1.6697343  2.0929515  1.4464653  0.5549706  1.7845182  0.0086184 -0.3474991],[ 0.772466 -0.455137  0.632563]
1401,[-1.6697601  2.0929239  1.4465835  0.554962   1.7845428  0.0085583 -0.3475204],[ 0.772467 -0.455125  0.63261 ]
1402,[-1.6697701  2.0929475  1.4465456  0.5549316  1.7845263  0.0085793 -0.3474745],[ 0.772451 -0.455139  0.632562]
1403,[-1.669812   2.0928781  1.4465805  0.5549391  1.7845503  0.0086353 -0.3474668],[ 0.77241  -0.455156  0.632492]
1404,[-1.6697586  2.0929477  1.4465798  0.5549549  1.7845616  0.0085863 -0.3474571],[ 0.772447 -0.455155  0.632552]
1405,[-1.6697748  2.0929451  1.446606   0.5549826  1.7845265  0.0086019 -0.3475171],[ 0.772451 -0.455154  0.632544]
1406,[-1.6697934  2.0929024  1.446556   0.5549225  1.7845589  0.008602  -0.347466 ],[ 0.772419 -0.455156  0.632483]
1407,[-1.6697634  2.0929499  1.4465564  0.5549663  1.7846175  0.0086042 -0.3475257],[ 0.772453 -0.455151  0.63254 ]
1408,[-1.6697572  2.0928798  1.4465737  0.5549224  1.7846047  0.0086644 -0.3475167],[ 0.772461 -0.455148  0.632539]
1409,[-1.6698402  2.0928879  1.4465286  0.5549213  1.7845887  0.0085887 -0.3474706],[ 0.772461 -0.455146  0.632539]
1410,[-1.6697882  2.0929577  1.4465512  0.554922   1.7845662  0.0086241 -0.3474776],[ 0.772425 -0.455155  0.632476]
1411,[-1.6697195  2.0929592  1.4465563  0.5550028  1.7845489  0.0086893 -0.3475117],[ 0.772423 -0.455158  0.632473]
1412,[-1.669822   2.0929284  1.4465982  0.555002   1.7845509  0.0086332 -0.3473749],[ 0.772448 -0.455162  0.632531]
1413,[-1.6697829  2.0929606  1.4465678  0.554951   1.7845532  0.0085857 -0.3474886],[ 0.772414 -0.455167  0.632475]
1414,[-1.6697782  2.0929122  1.4466437  0.5549635  1.784551   0.0086461 -0.3475019],[ 0.772414 -0.455165  0.632468]
1415,[-1.6697963  2.0929596  1.4466361  0.5549728  1.7845408  0.0085322 -0.3475181],[ 0.772412 -0.45516   0.632467]
1416,[-1.6697443  2.092978   1.446654   0.5549537  1.7846049  0.0085713 -0.3474692],[ 0.772411 -0.455159  0.632465]
1417,[-1.6697529  2.0929561  1.4466389  0.554965   1.7846019  0.0085668 -0.3475347],[ 0.772417 -0.45516   0.632465]
1418,[-1.6697868  2.0928943  1.4466846  0.554943   1.7845659  0.0085872 -0.347521 ],[ 0.772418 -0.45516   0.632462]
1419,[-1.6697696  2.0929208  1.4467307  0.5550159  1.7845631  0.0086547 -0.3474112],[ 0.77242  -0.455168  0.632441]
1420,[-1.6697601  2.0929656  1.4469131  0.5550714  1.7845293  0.008603  -0.3475303],[ 0.772421 -0.455168  0.632431]
1421,[-1.6726897  2.1114147  1.5679524  0.376477   1.7861756  0.008572  -0.347372 ],[ 0.771316 -0.468389  0.540203]
1422,[-1.672706   2.111397   1.5679367  0.3764616  1.7861713  0.0084576 -0.3473037],[ 0.771315 -0.468387  0.5402  ]
1423,[-1.6727284  2.1113408  1.5679678  0.3764624  1.786235   0.0084397 -0.34733  ],[ 0.771311 -0.468387  0.5402  ]
1424,[-1.6727098  2.1113589  1.5678946  0.3764631  1.7861981  0.008517  -0.3473621],[ 0.771307 -0.468389  0.540209]
1425,[-1.6726993  2.1113575  1.5679028  0.3764715  1.7862169  0.0084901 -0.3473474],[ 0.771306 -0.46839   0.540208]
1426,[-1.6726688  2.1113815  1.5679194  0.3764908  1.7862898  0.0085191 -0.3473166],[ 0.77131  -0.468386  0.540216]
1427,[-1.6726983  2.1113651  1.5679387  0.3764696  1.786266   0.0084676 -0.3473485],[ 0.77131  -0.468383  0.540215]
1428,[-1.6726964  2.1113875  1.5678523  0.3764629  1.7862017  0.0085195 -0.3473373],[ 0.771307 -0.46838   0.540208]
1429,[-1.6727241  2.111392   1.5678874  0.3764651  1.7861779  0.0084696 -0.3472951],[ 0.771307 -0.46838   0.540204]
1430,[-1.6727355  2.1114154  1.5679461  0.3764019  1.7862693  0.0085096 -0.3473201],[ 0.77131  -0.468383  0.540206]
1431,[-1.6726883  2.1113873  1.5678945  0.3764479  1.7862283  0.0084941 -0.3473744],[ 0.771317 -0.468388  0.540203]
1432,[-1.6726592  2.1114016  1.567981   0.3764758  1.7862532  0.0084921 -0.34734  ],[ 0.771318 -0.468393  0.540204]
1433,[-1.6726869  2.1113598  1.5679555  0.3765     1.786229   0.0084807 -0.3473687],[ 0.771324 -0.468391  0.540204]
1434,[-1.6726649  2.1113946  1.567865   0.3764412  1.7862383  0.0085185 -0.3473172],[ 0.771326 -0.468388  0.540205]
1435,[-1.6726263  2.1114006  1.5679274  0.376495   1.7862279  0.0084877 -0.3473149],[ 0.771315 -0.468378  0.540209]
1436,[-1.6726764  2.1113811  1.5679096  0.3764522  1.7862422  0.0085452 -0.3473745],[ 0.771316 -0.468378  0.540215]
1437,[-1.6727164  2.1113708  1.5679129  0.376472   1.7862551  0.0085077 -0.34734  ],[ 0.771314 -0.468377  0.540214]
1438,[-1.6726821  2.1113994  1.5679189  0.3764798  1.7862371  0.0084763 -0.3472677],[ 0.771307 -0.468385  0.540215]
1439,[-1.6726516  2.1113832  1.5678867  0.3763997  1.7862493  0.0085178 -0.3473347],[ 0.771306 -0.468386  0.540219]
1440,[-1.6726611  2.1113925  1.5679184  0.3764534  1.7862412  0.0084736 -0.3473645],[ 0.771303 -0.46839   0.540216]
1441,[-1.6726845  2.1113803  1.5678879  0.3764414  1.786243   0.0085129 -0.3472963],[ 0.771301 -0.468389  0.540211]
1442,[-1.6726721  2.1114211  1.5679332  0.3764786  1.7861913  0.0084676 -0.34733  ],[ 0.771316 -0.468383  0.540218]
1443,[-1.6726764  2.1113286  1.5679184  0.3764547  1.7862482  0.008498  -0.3473364],[ 0.771318 -0.468382  0.540217]
1444,[-1.6726883  2.1113319  1.5678279  0.3764301  1.7862109  0.0085503 -0.3473856],[ 0.771327 -0.468377  0.540211]
1445,[-1.6727336  2.1113722  1.5678594  0.376473   1.7862183  0.0085481 -0.3473412],[ 0.771326 -0.468378  0.540211]
1446,[-1.6727169  2.1113975  1.5679028  0.3764622  1.7862382  0.0084734 -0.3473107],[ 0.77132  -0.468382  0.540208]
1447,[-1.6726573  2.1113544  1.5678898  0.3765076  1.78622    0.0085435 -0.3473237],[ 0.771319 -0.468382  0.540206]
1448,[-1.6727198  2.111356   1.5679271  0.3764271  1.7862395  0.0085486 -0.3473677],[ 0.77132  -0.468386  0.540211]
1449,[-1.6727398  2.111342   1.5678892  0.3764417  1.7862102  0.008477  -0.3473401],[ 0.771313 -0.468389  0.540219]
1450,[-1.6726945  2.111366   1.5678898  0.3764221  1.7862173  0.0084888 -0.3473441],[ 0.771314 -0.468386  0.540223]
1451,[-1.6727398  2.1113698  1.5678965  0.3764531  1.7862147  0.0085412 -0.3473473],[ 0.771307 -0.468385  0.540222]
