id,joint_position,ball_loc
2974,[18.006608   2.8100412  2.8374349  3.4464702  1.1890323  0.0396611 -0.1618245],[ 0.808961 -0.124532  0.357916]
2975,[18.0040268  2.8100334  2.8373874  3.446516   1.1890257  0.0396557 -0.1618442],[ 0.809083 -0.12389   0.357985]
2976,[17.9924095  2.809979   2.8374129  3.44649    1.188967   0.0397279 -0.1618684],[ 0.809621 -0.120767  0.357943]
2977,[17.9891648  2.8100725  2.8374628  3.4464869  1.1889715  0.0396377 -0.1618458],[ 0.809768 -0.120145  0.357919]
2978,[17.9804005  2.8100412  2.8373965  3.4464521  1.1889819  0.0396742 -0.1618015],[ 0.81021  -0.11779   0.357845]
2979,[17.9777038  2.8100813  2.8374211  3.4464884  1.1889747  0.0396941 -0.1618444],[ 0.810324 -0.117177  0.357927]
2980,[17.9746709  2.8100975  2.8374227  3.4464833  1.1890051  0.039712  -0.1618963],[ 0.810516 -0.116571  0.357954]
2981,[17.9621904  2.8100217  2.8373963  3.446501   1.1890086  0.0397113 -0.1618176],[ 0.811106 -0.113283  0.35781 ]
2982,[17.9590453  2.8100031  2.8374511  3.4464554  1.1889855  0.0396727 -0.1618188],[ 0.811238 -0.112637  0.357778]
2983,[17.9466702  2.809995   2.8373612  3.4465339  1.1889665  0.0396523 -0.161824 ],[ 0.812007 -0.10929   0.357766]
2984,[17.943336   2.8100458  2.837396   3.4465146  1.1889338  0.0397171 -0.1618545],[ 0.812125 -0.10864   0.357777]
2985,[17.9343402  2.8100326  2.8374041  3.4464826  1.1889708  0.0396954 -0.1618135],[ 0.812693 -0.106076  0.357704]
2986,[17.9313156  2.8100157  2.8373614  3.4464793  1.188976   0.0396435 -0.1618876],[ 0.812853 -0.10544   0.357679]
2987,[17.9278936  2.8100279  2.8374411  3.4464509  1.1890108  0.0397558 -0.1618099],[ 0.813046 -0.104803  0.357746]
2988,[17.9192396  2.810026   2.8374101  3.4465532  1.1889747  0.0397195 -0.1618065],[ 0.813612 -0.102347  0.357573]
2989,[17.9163723  2.8100536  2.8374182  3.4464917  1.1889965  0.0397048 -0.1618918],[ 0.813822 -0.101756  0.357715]
2990,[17.9134695  2.8100548  2.8374351  3.4464254  1.1889938  0.0396374 -0.1618341],[ 0.81394  -0.101164  0.35765 ]
2991,[17.9050262  2.8100779  2.8374363  3.4465091  1.1889785  0.0396996 -0.1618223],[ 0.814574 -0.098741  0.357607]
2992,[17.9020035  2.8100565  2.8374292  3.4464552  1.1888804  0.0397046 -0.1619035],[ 0.814762 -0.098143  0.357634]
2993,[17.8990286  2.81003    2.8373567  3.4464924  1.1889645  0.0397019 -0.161863 ],[ 0.814943 -0.097567  0.357649]
2994,[17.8864742  2.8100732  2.8373707  3.4465029  1.1889528  0.0396904 -0.1618536],[ 0.815813 -0.094438  0.357614]
2995,[17.8835805  2.8100076  2.8373684  3.4464426  1.189039   0.0397118 -0.1618326],[ 0.815916 -0.093792  0.357487]
2996,[17.8711892  2.8100617  2.8374079  3.4464764  1.1889753  0.0396722 -0.161818 ],[ 0.816968 -0.09061   0.357567]
2997,[17.858811   2.8099759  2.8374196  3.4465601  1.1889773  0.0397159 -0.1618682],[ 0.817971 -0.087458  0.357529]
2998,[17.8560985  2.8100408  2.8374494  3.4465005  1.1889459  0.0396514 -0.1618195],[ 0.818088 -0.086857  0.35744 ]
2999,[17.8530537  2.8100512  2.8373724  3.4464912  1.1889238  0.039664  -0.1618325],[ 0.818401 -0.086238  0.357548]
3000,[17.8410114  2.8100927  2.837437   3.4465007  1.1890378  0.0396938 -0.1618411],[ 0.819336 -0.083191  0.35748 ]
3001,[17.8376745  2.8100779  2.8373576  3.4464609  1.1890322  0.0397117 -0.1618384],[ 0.819584 -0.082616  0.357562]
3002,[17.8255141  2.8100641  2.8373777  3.4464581  1.1890155  0.0396642 -0.161832 ],[ 0.820678 -0.079514  0.3575  ]
3003,[17.8228301  2.8099833  2.8374046  3.4465077  1.1890237  0.0397337 -0.1618342],[ 0.820891 -0.078907  0.357452]
3004,[17.8107149  2.8101113  2.8374129  3.4464299  1.188972   0.039678  -0.1618092],[ 0.822015 -0.075875  0.357498]
3005,[17.8078514  2.8100524  2.8373676  3.4465205  1.1889909  0.0396916 -0.1617592],[ 0.822233 -0.075278  0.357455]
3006,[17.7989675  2.8100357  2.8373765  3.4464774  1.1890253  0.0396623 -0.1618478],[ 0.823135 -0.07293   0.357496]
3007,[17.7961209  2.8100107  2.8374356  3.4464624  1.1889673  0.0396321 -0.1617986],[ 0.823337 -0.072335  0.357437]
3008,[17.793107   2.8100284  2.8374203  3.4464609  1.1889741  0.0397086 -0.1618846],[ 0.823567 -0.071727  0.357488]
3009,[17.7813213  2.8100179  2.8374413  3.4465196  1.1890321  0.0397425 -0.1618042],[ 0.824808 -0.068733  0.357461]
3010,[17.7780015  2.8100748  2.8374396  3.4464853  1.1890261  0.0397339 -0.1618547],[ 0.825087 -0.068131  0.357487]
3011,[17.7660205  2.8100605  2.8374194  3.4464643  1.188949   0.0396796 -0.1618506],[ 0.826401 -0.06502   0.357544]
3012,[17.7626217  2.8100388  2.8374034  3.4464905  1.1889444  0.0397114 -0.1618656],[ 0.82661  -0.064405  0.357458]
3013,[17.7507167  2.8100541  2.8374587  3.4465024  1.1890645  0.0396586 -0.1618891],[ 0.828002 -0.061386  0.357507]
3014,[17.747703   2.810025   2.837443   3.4464836  1.1890181  0.0397367 -0.1618648],[ 0.82825 -0.06077  0.35745]
3015,[17.7389237  2.8099945  2.8374413  3.4464743  1.1889602  0.0396577 -0.1618609],[ 0.829285 -0.058476  0.357506]
3016,[17.7360799  2.8100627  2.837474   3.4465079  1.189016   0.0396886 -0.1618221],[ 0.829504 -0.057915  0.357493]
3017,[17.7334213  2.8100317  2.8373803  3.4464543  1.1889719  0.0397083 -0.161765 ],[ 0.829787 -0.05735   0.357553]
3018,[17.7243158  2.8100808  2.8374292  3.4464597  1.1889142  0.0396961 -0.1618062],[ 0.830895 -0.055047  0.357497]
3019,[17.7213178  2.8101023  2.8373872  3.446506   1.1889825  0.0397344 -0.1618034],[ 0.831164 -0.054427  0.357455]
3020,[17.718329   2.8100093  2.837411   3.4465275  1.1890138  0.0396336 -0.1618652],[ 0.831497 -0.053861  0.357509]
3021,[17.7059724  2.8100417  2.8373843  3.4465067  1.1889895  0.0396737 -0.1618157],[ 0.832928 -0.050816  0.357453]
3022,[17.7031253  2.8100734  2.8374084  3.4464836  1.1889772  0.0397159 -0.1618627],[ 0.833277 -0.050193  0.35745 ]
3023,[17.6907689  2.8100841  2.8373874  3.4464411  1.1889433  0.0397209 -0.16186  ],[ 0.834798 -0.047143  0.357421]
3024,[17.6874371  2.8101078  2.8374528  3.4464645  1.1889909  0.0397321 -0.1617949],[ 0.835148 -0.046555  0.357406]
3025,[17.6784859  2.810056   2.8373922  3.4464831  1.1889696  0.0396583 -0.1618287],[ 0.836362 -0.044236  0.357412]
3026,[17.6755417  2.81004    2.8373774  3.4465468  1.1889967  0.0396865 -0.1618335],[ 0.83673  -0.043707  0.357497]
3027,[17.6729913  2.810046   2.8374506  3.4465284  1.1889638  0.0396752 -0.161855 ],[ 0.836965 -0.043097  0.357416]
3028,[17.6609966  2.8100136  2.8373853  3.4464981  1.1890079  0.039673  -0.1618479],[ 0.838516 -0.040325  0.357461]
3029,[17.6580157  2.8100243  2.8374189  3.4464614  1.1889914  0.039673  -0.1617498],[ 0.838846 -0.039767  0.357488]
3030,[17.6465114  2.8099645  2.8373929  3.4464886  1.1890031  0.0396556 -0.1618277],[ 0.84044  -0.036878  0.357383]
3031,[17.6433675  2.81003    2.8373965  3.4464564  1.1889595  0.0397079 -0.1617629],[ 0.84077  -0.036328  0.357386]
3032,[17.6344493  2.8100543  2.837392   3.4464817  1.1889542  0.0397167 -0.1618457],[ 0.842136 -0.034102  0.357412]
3033,[17.6314692  2.8100474  2.8373686  3.4464996  1.188984   0.0396963 -0.1618323],[ 0.842427 -0.033539  0.357413]
3034,[17.6283864  2.8100636  2.8373741  3.4464829  1.1889924  0.0396803 -0.1617966],[ 0.842787 -0.032933  0.357378]
3035,[17.6190322  2.8100148  2.8373815  3.4465382  1.1889702  0.0396764 -0.1618528],[ 0.844163 -0.030665  0.357409]
3036,[17.6162781  2.8100551  2.8374478  3.4464726  1.1889597  0.0396945 -0.1618077],[ 0.844509 -0.030097  0.357392]
3037,[17.6133458  2.809994   2.8374504  3.446495   1.1889584  0.0396742 -0.1617954],[ 0.844879 -0.02952   0.357408]
3038,[17.6041767  2.8100255  2.8374389  3.4464776  1.188986   0.039676  -0.1618181],[ 0.846321 -0.027322  0.357402]
3039,[17.6012029  2.8099945  2.8373336  3.4464445  1.1890088  0.0396521 -0.1618598],[ 0.846683 -0.02674   0.357407]
3040,[17.5977923  2.810133   2.8373865  3.4465067  1.188968   0.0396853 -0.1618174],[ 0.847068 -0.026178  0.357402]
3041,[17.5859806  2.8099873  2.8374575  3.446476   1.1889847  0.0397495 -0.1617954],[ 0.848638 -0.023145  0.357193]
3042,[17.5827213  2.81002    2.8374559  3.4464926  1.1890524  0.0397185 -0.161842 ],[ 0.849068 -0.022688  0.357279]
3043,[17.5735651  2.810052   2.8374463  3.4464805  1.1889319  0.0397116 -0.1618744],[ 0.850557 -0.020486  0.357263]
3044,[17.5706275  2.8100357  2.8374275  3.4465177  1.1889828  0.0397024 -0.1617958],[ 0.8509   -0.019837  0.357173]
3045,[17.568029   2.8099966  2.8374151  3.4465038  1.1889796  0.0397561 -0.1618431],[ 0.851365 -0.019399  0.357314]
3046,[17.5590148  2.8099821  2.8374027  3.4464712  1.1890128  0.0396897 -0.1618412],[ 0.85275  -0.017273  0.357259]
3047,[17.5564654  2.8100703  2.8374158  3.4465096  1.188995   0.0396837 -0.1618562],[ 0.853176 -0.016757  0.357299]
3048,[17.5536354  2.8100062  2.8374063  3.4464688  1.1889804  0.039653  -0.161861 ],[ 0.85351  -0.016219  0.357231]
3049,[17.5451252  2.8100417  2.8374456  3.4464886  1.1889771  0.0397512 -0.1618222],[ 0.854989 -0.014316  0.357358]
3050,[17.5419609  2.8099964  2.8373743  3.446444   1.1889578  0.0397086 -0.161799 ],[ 0.855338 -0.013823  0.357352]
3051,[17.5393166  2.8099513  2.8373865  3.4464383  1.1889524  0.0397048 -0.1618765],[ 0.855699 -0.013315  0.357316]
3052,[17.5271482  2.8100505  2.83737    3.4464445  1.1889999  0.0396893 -0.1618324],[ 0.857693 -0.010703  0.35739 ]
3053,[17.5241517  2.810036   2.8374904  3.4464459  1.1889559  0.0396755 -0.1618116],[ 0.85809  -0.010143  0.35737 ]
3054,[17.5121567  2.8099964  2.8373908  3.4464404  1.1889703  0.0396843 -0.1618913],[ 0.860084 -0.007378  0.357271]
3055,[17.5087522  2.8100589  2.837376   3.4464431  1.1890088  0.0396844 -0.161885 ],[ 0.860588 -0.006969  0.357423]
3056,[17.499633   2.810021   2.8373693  3.4464223  1.1889555  0.039662  -0.1618295],[ 0.862189 -0.00473   0.357259]
3057,[17.4969286  2.8100815  2.837396   3.4464268  1.189038   0.0396844 -0.1618384],[ 0.862589 -0.004208  0.357257]
3058,[17.4939207  2.8099888  2.8374344  3.446455   1.1889543  0.039717  -0.161852 ],[ 0.863006 -0.003682  0.35726 ]
3059,[17.4850054  2.8099981  2.8374282  3.446438   1.1890079  0.0397409 -0.1618362],[ 0.864676 -0.00164   0.357257]
3060,[17.4818616  2.8100233  2.8373915  3.446474   1.1890396  0.0397381 -0.1617821],[ 0.865065 -0.001141  0.357239]
3061,[17.4791495  2.8100629  2.8373963  3.4465191  1.1890118  0.0396942 -0.1618142],[ 8.654947e-01 -6.541267e-04  3.572831e-01]
3062,[17.4671327  2.8100143  2.8374275  3.446419   1.1890236  0.0397334 -0.161823 ],[0.86762  0.001747 0.357395]
3063,[17.4639577  2.8100453  2.8374458  3.4465203  1.1889542  0.0396712 -0.1618478],[0.868073 0.002222 0.357399]
3064,[17.4521904  2.8100288  2.8374075  3.4464922  1.188959   0.039675  -0.1618031],[0.870286 0.004797 0.357395]
3065,[17.4398547  2.810026   2.8374339  3.4464791  1.1889814  0.0396531 -0.1617879],[0.872494 0.007267 0.357466]
3066,[17.4368043  2.810051   2.8375193  3.4464686  1.1889461  0.0397103 -0.1618313],[0.872931 0.00774  0.357444]
3067,[17.4342913  2.810087   2.8374101  3.4464903  1.1889961  0.0397216 -0.1618394],[0.873347 0.008259 0.35739 ]
3068,[17.4253276  2.8100093  2.8374664  3.4465286  1.1889906  0.0396916 -0.1618626],[0.875153 0.010145 0.357464]
3069,[17.4224357  2.8100667  2.8374315  3.4464853  1.1889747  0.0397081 -0.1618537],[0.875589 0.010663 0.357491]
3070,[17.4194297  2.8100806  2.8374387  3.4464667  1.1889788  0.0396528 -0.1618724],[0.87603  0.011125 0.357483]
3071,[17.4103797  2.8100148  2.8374041  3.4464688  1.1889806  0.0396639 -0.1618471],[0.877852 0.013082 0.357459]
3072,[17.4072892  2.8100455  2.8373972  3.4464857  1.1889578  0.0397235 -0.1618095],[0.878323 0.013542 0.357471]
3073,[17.403968   2.8100236  2.8374337  3.4464976  1.18903    0.0397208 -0.1618194],[0.878741 0.01402  0.357441]
3074,[17.3946962  2.8100315  2.8374461  3.4465074  1.188995   0.0396492 -0.1618687],[0.880663 0.015946 0.357535]
3075,[17.3917245  2.8100233  2.8374072  3.4465007  1.1889736  0.0396471 -0.1619257],[0.881101 0.016428 0.357455]
3076,[17.3888406  2.8100269  2.8374523  3.4464667  1.1890578  0.039656  -0.1617909],[0.881623 0.016882 0.357528]
3077,[17.3793003  2.8099652  2.8374127  3.4464974  1.1889933  0.0397057 -0.1618375],[0.883528 0.018784 0.3575  ]
3078,[17.376538   2.8100672  2.8373457  3.4464571  1.1889907  0.0397074 -0.1617807],[0.883981 0.019259 0.357551]
3079,[17.373177   2.8100088  2.8374005  3.4464607  1.1889999  0.0396627 -0.1618107],[0.884486 0.01973  0.357546]
3080,[17.3610771  2.8100899  2.8374189  3.4464948  1.1889788  0.0397255 -0.1618016],[0.886897 0.02204  0.357546]
3081,[17.3583633  2.8100076  2.837464   3.4464662  1.1890215  0.0396066 -0.1618582],[0.88735  0.022478 0.357565]
3082,[17.3490094  2.8099707  2.8374151  3.4465062  1.1890205  0.0396875 -0.1618791],[0.889321 0.024269 0.35763 ]
3083,[17.34625    2.810123   2.837371   3.4464802  1.1890009  0.0396395 -0.1618582],[0.889777 0.024755 0.357554]
3084,[17.3432218  2.8100243  2.8374611  3.446512   1.1890063  0.0396996 -0.1618388],[0.890292 0.025216 0.357582]
3085,[17.33105    2.8100617  2.8374306  3.446464   1.1890285  0.0396548 -0.1618162],[0.89275  0.027429 0.357582]
3086,[17.3280822  2.8100343  2.8373872  3.4464705  1.1889052  0.0396694 -0.1618851],[0.893256 0.027887 0.357635]
3087,[17.3188917  2.8100443  2.8373967  3.4464698  1.1889677  0.0397119 -0.1617819],[0.895221 0.029618 0.357591]
3088,[17.3159373  2.8100567  2.8374182  3.4464287  1.1890218  0.0396841 -0.1618622],[0.895708 0.030042 0.357624]
3089,[17.3130616  2.8100284  2.8374261  3.4464404  1.1889677  0.0397185 -0.1617801],[0.896189 0.030442 0.357573]
3090,[17.3044718  2.8099931  2.8374752  3.4464872  1.1889764  0.0396924 -0.1618331],[0.898047 0.032122 0.357633]
3091,[17.3012101  2.8100214  2.8374525  3.4464903  1.1890229  0.0397044 -0.1617674],[0.898568 0.032517 0.357642]
3092,[17.29853    2.8100238  2.8374487  3.4465029  1.1890687  0.039751  -0.1618811],[0.899064 0.032928 0.357632]
3093,[17.2890541  2.8099919  2.8374785  3.446474   1.1889758  0.0396719 -0.1618567],[0.901127 0.034603 0.357644]
3094,[17.2863518  2.8099959  2.8374177  3.4465317  1.189002   0.0396275 -0.1618066],[0.901618 0.035058 0.357653]
3095,[17.2832298  2.8100419  2.8374346  3.4464626  1.1889653  0.0396385 -0.1618331],[0.902148 0.035484 0.357654]
3096,[17.2707978  2.8100489  2.8374311  3.4464686  1.1889891  0.0396918 -0.1618027],[0.90478  0.037567 0.357692]
3097,[17.2677424  2.81002    2.8374599  3.4464292  1.188954   0.0396314 -0.1618112],[0.90532  0.037987 0.3577  ]
3098,[17.2582734  2.8100291  2.837371   3.4464483  1.1889695  0.0396672 -0.1618735],[0.907398 0.039621 0.357704]
3099,[17.2555715  2.8100293  2.8374139  3.4464268  1.1889815  0.0396866 -0.1618338],[0.907963 0.040001 0.35775 ]
3100,[17.2522572  2.8100222  2.8373879  3.446474   1.1889654  0.0397014 -0.161818 ],[0.908427 0.040461 0.357674]
3101,[17.2404633  2.8100379  2.8374494  3.4465489  1.1889506  0.0396456 -0.1618395],[0.911002 0.042358 0.357725]
3102,[17.2375617  2.8100095  2.837438   3.4465131  1.1890107  0.0397085 -0.161811 ],[0.911531 0.042712 0.357728]
3103,[17.2288229  2.8100045  2.8374137  3.4464183  1.188997   0.0396864 -0.1617967],[0.913573 0.044176 0.357737]
3104,[17.2258414  2.810051   2.8373991  3.4464328  1.1889542  0.0396683 -0.1617959],[0.914081 0.044588 0.357771]
3105,[17.22318    2.8100193  2.8373963  3.4464383  1.1889592  0.0396562 -0.161829 ],[0.914555 0.044939 0.357722]
3106,[17.2111845  2.8100126  2.8374218  3.4464516  1.1890285  0.0396919 -0.1617802],[0.917213 0.046766 0.357776]
3107,[17.1988677  2.8100117  2.8374323  3.4464755  1.1890244  0.0396623 -0.1618147],[0.919861 0.048645 0.35779 ]
3108,[17.1961939  2.8100474  2.8374494  3.4464581  1.1889561  0.0397243 -0.1618513],[0.920461 0.048959 0.357838]
3109,[17.1931233  2.8100524  2.8373872  3.4464481  1.1889962  0.039697  -0.1618624],[0.920956 0.049333 0.357828]
3110,[17.1809282  2.8100601  2.837396   3.4464566  1.188945   0.0396824 -0.1618198],[0.923584 0.051145 0.357807]
3111,[17.1780017  2.8100546  2.8374132  3.4464752  1.1889257  0.039671  -0.1618825],[0.924148 0.051455 0.357838]
3112,[17.1660566  2.8100312  2.8374315  3.4464938  1.1890076  0.0396671 -0.161817 ],[0.926832 0.053213 0.357863]
3113,[17.1632594  2.8099986  2.837469   3.4464612  1.1890271  0.039707  -0.1618645],[0.92739  0.053556 0.357911]
3114,[17.1539604  2.8100677  2.8374082  3.4464523  1.1890029  0.0396683 -0.1618751],[0.929592 0.054946 0.357902]
3115,[17.1508055  2.8100024  2.837417   3.4464707  1.1890213  0.0396704 -0.1618531],[0.930188 0.055246 0.357934]
3116,[17.147878   2.8100422  2.8373443  3.4464297  1.1889738  0.0396374 -0.1618498],[0.93074  0.055611 0.357953]
3117,[17.1387582  2.8099924  2.8373984  3.446505   1.1889913  0.0396857 -0.1618721],[0.932941 0.05697  0.357945]
3118,[17.1359132  2.810062   2.8374346  3.4464507  1.189      0.0397111 -0.1617722],[0.933528 0.057264 0.357956]
3119,[17.1328125  2.8100274  2.837401   3.4464705  1.1888897  0.0397013 -0.1618476],[0.934085 0.057605 0.357957]
3120,[17.1241295  2.8099857  2.8374294  3.4464507  1.189031   0.0397342 -0.1618783],[0.936249 0.058958 0.357929]
3121,[17.1210136  2.8100734  2.8374311  3.446455   1.1889918  0.0396896 -0.161862 ],[0.936837 0.059243 0.357981]
3122,[17.1057371  2.8099869  2.8374785  3.4464152  1.1889744  0.0397253 -0.1618321],[0.940199 0.061158 0.357991]
3123,[17.1026566  2.809985   2.8374659  3.4464771  1.1889578  0.0396759 -0.1618204],[0.940758 0.061474 0.357992]
3124,[17.0938834  2.8100217  2.8374311  3.4464471  1.1890391  0.039707  -0.1617778],[0.943084 0.062725 0.358013]
3125,[17.090387   2.8100648  2.8375095  3.4464805  1.1889999  0.0396519 -0.1618685],[0.943658 0.063066 0.358027]
3126,[17.0782426  2.810071   2.8374463  3.446464   1.1889832  0.0397404 -0.1618111],[0.946561 0.064604 0.358058]
3127,[17.0753497  2.8100031  2.8374363  3.4464984  1.1889604  0.0396845 -0.1618914],[0.947154 0.064883 0.358064]
3128,[17.0725193  2.8100276  2.8374053  3.4464659  1.1889988  0.0396971 -0.1618072],[0.947749 0.065185 0.358086]
3129,[17.063585   2.8100288  2.837427   3.4464559  1.1889615  0.0396962 -0.1618053],[0.950038 0.066332 0.358129]
3130,[17.0606244  2.8099614  2.8374201  3.4464826  1.1890206  0.0397221 -0.1618456],[0.950633 0.066634 0.358129]
3131,[17.0574244  2.8100799  2.8374056  3.4464557  1.1889903  0.0396996 -0.1618056],[0.951203 0.06694  0.358106]
3132,[17.0455499  2.810045   2.8374809  3.4465375  1.1889391  0.0396715 -0.1618663],[0.954038 0.068312 0.358148]
3133,[17.042584   2.810062   2.837447   3.446438   1.188997   0.0396478 -0.1617999],[0.954597 0.068585 0.358158]
3134,[17.0338005  2.8100393  2.8374363  3.4464569  1.1890238  0.0396702 -0.1617833],[0.956996 0.06973  0.358164]
3135,[17.030353   2.8100059  2.8374816  3.4464862  1.1889274  0.0396636 -0.1618141],[0.957599 0.069996 0.358181]
3136,[17.0275588  2.8099792  2.8374048  3.4464464  1.1890378  0.0396626 -0.1618575],[0.958246 0.070291 0.358188]
3137,[17.0180443  2.8099914  2.8373834  3.4464516  1.1889855  0.0396697 -0.1618039],[0.960697 0.071346 0.358265]
3138,[17.0149836  2.8100079  2.8374091  3.4465205  1.1890049  0.0396385 -0.1618456],[0.961295 0.071662 0.358235]
3139,[17.0122879  2.8100236  2.8374296  3.4464357  1.1889809  0.0396558 -0.1618429],[0.961916 0.071955 0.358222]
3140,[17.0032381  2.8100362  2.8374633  3.4464605  1.1889524  0.0396743 -0.1618747],[0.964364 0.072948 0.358309]
3141,[17.0000252  2.8099924  2.8374304  3.44645    1.1889715  0.0396684 -0.1618447],[0.964972 0.07322  0.358309]
3142,[16.9883181  2.8099995  2.8374118  3.4464597  1.1889847  0.039685  -0.1618567],[0.967915 0.074491 0.3583  ]
3143,[16.9853191  2.8100312  2.8374385  3.4464919  1.1889722  0.0397702 -0.1618109],[0.968512 0.074731 0.358299]
3144,[16.9824391  2.8099833  2.8375014  3.4464492  1.1890051  0.0396676 -0.1618399],[0.9691   0.074979 0.358331]
3145,[16.9735535  2.8099926  2.8374251  3.446506   1.1889615  0.0396886 -0.1618527],[0.971506 0.07594  0.358352]
3146,[16.9708995  2.8100682  2.8373917  3.4464574  1.1890063  0.0396943 -0.161836 ],[0.972132 0.076155 0.358385]
3147,[16.9584986  2.8100009  2.8374365  3.4464733  1.188967   0.0396772 -0.1618147],[0.975272 0.07738  0.358364]
3148,[16.9554075  2.8100596  2.837464   3.4464492  1.1890169  0.0397269 -0.1617858],[0.975886 0.077595 0.358415]
3149,[16.9524041  2.8100064  2.8374261  3.4465019  1.1889878  0.0396509 -0.1618543],[0.976507 0.077831 0.35843 ]
3150,[16.9435552  2.810016   2.8374103  3.4464447  1.1889615  0.0397059 -0.1617875],[0.979158 0.078853 0.358332]
3151,[16.9405517  2.810071   2.8374475  3.4464893  1.1889313  0.0396801 -0.1618361],[0.979835 0.07906  0.358342]
3152,[16.9375325  2.8100253  2.837464   3.4464783  1.1890205  0.0396554 -0.1618859],[0.980437 0.07925  0.358397]
3153,[16.9285248  2.8100298  2.8374137  3.4464514  1.1890166  0.0397197 -0.161917 ],[0.982943 0.080147 0.358398]
3154,[16.9251401  2.8100217  2.8374995  3.4465031  1.1889875  0.0396434 -0.1618639],[0.983598 0.080363 0.358405]
3155,[16.9224762  2.8099964  2.8374315  3.4464538  1.1889927  0.0397088 -0.1618113],[0.984224 0.08058  0.358408]
3156,[16.9102067  2.8100765  2.8374108  3.4464342  1.188921   0.0396341 -0.1618433],[0.987411 0.081636 0.358452]
3157,[16.9070762  2.8100939  2.8374673  3.446464   1.1889951  0.0396755 -0.161854 ],[0.98807  0.081848 0.358448]
3158,[16.8976562  2.8099959  2.8374408  3.4464287  1.189005   0.0396625 -0.161809 ],[0.990667 0.082608 0.358524]
3159,[16.8949546  2.8100102  2.8373948  3.4464781  1.1889335  0.0397351 -0.161822 ],[0.99132  0.082807 0.35853 ]
3160,[16.8920278  2.8100422  2.8374265  3.4464276  1.188976   0.0397029 -0.1618641],[0.992006 0.082968 0.358583]
3161,[16.8802947  2.810072   2.8374735  3.4464431  1.1889847  0.0396658 -0.1618366],[0.995049 0.083957 0.358512]
3162,[16.8774654  2.8100226  2.8374382  3.4465005  1.1890313  0.0397255 -0.1618646],[0.995678 0.084099 0.358543]
3163,[16.8683042  2.8100398  2.8373984  3.4464502  1.1890132  0.0397095 -0.161916 ],[0.99814  0.0848   0.358575]
3164,[16.8653865  2.8100436  2.8374206  3.4464576  1.1889717  0.0396784 -0.1618175],[0.998757 0.084985 0.358559]
3165,[16.8537323  2.8100093  2.8374633  3.44646    1.1889062  0.039658  -0.161821 ],[1.00199  0.085822 0.358588]
3166,[16.8503674  2.8100567  2.8374356  3.4464655  1.188949   0.0396948 -0.1618266],[1.002615 0.085955 0.35864 ]
3167,[16.8472878  2.8100508  2.8374411  3.4464843  1.1889473  0.0397055 -0.1618116],[1.003291 0.086164 0.358615]
3168,[16.8379901  2.810041   2.8374492  3.446464   1.1889318  0.0396566 -0.1618922],[1.005947 0.086785 0.358693]
3169,[16.8352155  2.8100419  2.8373846  3.4464061  1.188982   0.0396979 -0.16179  ],[1.006611 0.086969 0.358671]
3170,[16.8321096  2.8100384  2.8374432  3.4464671  1.1890033  0.0396174 -0.1618249],[1.007291 0.087069 0.358707]
3171,[16.8195976  2.8100176  2.8374439  3.4464039  1.1889744  0.0396616 -0.1618588],[1.010513 0.087935 0.358778]
3172,[16.8079671  2.8100467  2.8374301  3.4464462  1.1889416  0.0396557 -0.1618149],[1.013733 0.088637 0.358833]
3173,[16.8050641  2.8100548  2.8374103  3.4464247  1.1889849  0.0396455 -0.1618332],[1.014398 0.088758 0.358817]
3174,[16.8018336  2.8100491  2.8374857  3.4464307  1.1890602  0.0397086 -0.1618638],[1.014996 0.088861 0.358885]
3175,[16.7898599  2.8100346  2.8374356  3.4464585  1.1889809  0.0397193 -0.1618241],[1.01827  0.089532 0.358899]
3176,[16.7867765  2.8100834  2.8373738  3.4464001  1.1889721  0.039697  -0.161871 ],[1.018944 0.089677 0.358876]
3177,[16.7777044  2.8101078  2.8373891  3.4464178  1.1889669  0.0396888 -0.1618349],[1.021611 0.090182 0.358905]
3178,[16.774985   2.810103   2.837464   3.4464512  1.1889168  0.0396852 -0.161854 ],[1.022191 0.090367 0.358967]
3179,[16.7716934  2.8100796  2.837423   3.446445   1.1890716  0.0396894 -0.1618069],[1.022848 0.090422 0.359023]
3180,[16.7630133  2.8100138  2.8374146  3.4464349  1.1889117  0.0396377 -0.161847 ],[1.025485 0.090925 0.359004]
3181,[16.7600738  2.810098   2.8374292  3.4464471  1.1889697  0.0396804 -0.1617928],[1.026114 0.091037 0.359055]
3182,[16.7570957  2.8100436  2.8374256  3.4464419  1.1889858  0.0397329 -0.1618386],[1.026774 0.091149 0.359063]
3183,[16.7483811  2.8100295  2.8374735  3.4463942  1.1890021  0.0396937 -0.1618019],[1.029364 0.091607 0.359053]
3184,[16.7451216  2.8100026  2.8374625  3.4464392  1.1889261  0.0397371 -0.1618635],[1.030046 0.091693 0.359045]
3185,[16.7424869  2.8101025  2.8374201  3.4464652  1.188914   0.0396862 -0.1618268],[1.030678 0.091791 0.359028]
3186,[16.7332517  2.8100551  2.8374456  3.4465055  1.1889484  0.0397041 -0.1618413],[1.033314 0.092151 0.359073]
3187,[16.7305793  2.8099792  2.8374602  3.4464304  1.1889654  0.0397389 -0.1617167],[1.033976 0.092175 0.359154]
3188,[16.7272803  2.8099962  2.8374556  3.446423   1.1889677  0.0397185 -0.1617939],[1.034601 0.092291 0.359158]
