id,joint_position,ball_loc
2423,[-4.8448167  2.8707397  2.5568597  1.408658   0.3244765  0.4891226 -0.1583327],[1.100269 0.068215 0.436758]
2424,[-4.8479753  2.870728   2.5567896  1.4087448  0.3244276  0.489112  -0.1583483],[1.100844 0.068168 0.436756]
2425,[-4.8601913  2.8707798  2.5568213  1.4087181  0.3244638  0.4891234 -0.1583505],[1.103601 0.067895 0.436748]
2426,[-4.8631582  2.8707769  2.5568001  1.4087057  0.324439   0.4890939 -0.1583305],[1.104149 0.067832 0.436745]
2427,[-4.8785143  2.8708162  2.5567608  1.4088068  0.3244343  0.489092  -0.158301 ],[1.107465 0.067396 0.436722]
2428,[-4.8936877  2.8707786  2.5568187  1.4087439  0.3244236  0.4891336 -0.1583491],[1.110781 0.066936 0.436726]
2429,[-4.9058809  2.8706989  2.5568111  1.4087534  0.3245092  0.4890919 -0.1582777],[1.113485 0.066533 0.436697]
2430,[-4.9089026  2.8707714  2.5568018  1.4086723  0.3244686  0.4891216 -0.158339 ],[1.114019 0.066444 0.43669 ]
2431,[-4.9211049  2.8707972  2.5567813  1.4087381  0.3244025  0.4891673 -0.1583355],[1.116748 0.065983 0.436673]
2432,[-4.924264   2.8707697  2.556808   1.4087     0.3244618  0.4890901 -0.158308 ],[1.117301 0.065887 0.436676]
2433,[-4.9273276  2.8707464  2.5568151  1.4087238  0.3244784  0.4891955 -0.1583154],[1.117859 0.065787 0.436685]
2434,[-4.9365683  2.8707252  2.5567951  1.4086323  0.3244903  0.4891495 -0.15828  ],[1.120079 0.065358 0.436665]
2435,[-4.9397936  2.8707449  2.5568137  1.4086618  0.3244355  0.4890952 -0.1582881],[1.120646 0.065253 0.436676]
2436,[-4.9522333  2.8707397  2.5568626  1.4087353  0.3244687  0.4891562 -0.1582927],[1.123437 0.064705 0.436647]
2437,[-4.9553752  2.8708282  2.5567658  1.4087029  0.3244377  0.4891012 -0.1583022],[1.123991 0.064587 0.43665 ]
2438,[-4.9584775  2.8707564  2.5568376  1.4087057  0.3245013  0.48912   -0.1582944],[1.124539 0.064465 0.436649]
2439,[-4.9675574  2.8708026  2.5567582  1.4086618  0.3244846  0.489081  -0.1582933],[1.126721 0.064    0.436637]
2440,[-4.9706521  2.8707685  2.5568264  1.4087257  0.3244278  0.4890522 -0.1582559],[1.127244 0.063878 0.436632]
2441,[-4.982378   2.8708255  2.5568311  1.408742   0.3244075  0.4890799 -0.1582423],[1.12989  0.063267 0.436643]
2442,[-4.9851952  2.8708048  2.5568051  1.4086456  0.3244506  0.4891123 -0.1583107],[1.130406 0.06313  0.43664 ]
2443,[-4.9970884  2.8707526  2.5567744  1.4086857  0.3244723  0.4891253 -0.1583126],[1.133029 0.062471 0.43661 ]
2444,[-5.0001712  2.8707461  2.5567765  1.4087629  0.3244438  0.4890934 -0.1582957],[1.133564 0.062337 0.436605]
2445,[-5.0121641  2.8707142  2.556823   1.408742   0.3244564  0.4891045 -0.1583642],[1.136206 0.061652 0.436588]
2446,[-5.015193   2.870796   2.5568113  1.4087152  0.3244756  0.489137  -0.1582941],[1.136728 0.061498 0.4366  ]
2447,[-5.0181203  2.8707945  2.556843   1.4086657  0.3244334  0.4891014 -0.1582976],[1.137264 0.061359 0.436606]
2448,[-5.0300961  2.8707898  2.5568409  1.40872    0.324491   0.4891117 -0.1582973],[1.139883 0.060633 0.436597]
2449,[-5.0418091  2.8708298  2.5568104  1.4087133  0.3245096  0.4891419 -0.1583175],[1.142495 0.059852 0.436586]
2450,[-5.0447674  2.870717   2.5568156  1.4087486  0.3244347  0.4891369 -0.1582741],[1.143011 0.059699 0.436587]
2451,[-5.0478292  2.8707702  2.5568149  1.4087172  0.3244487  0.489121  -0.1583157],[1.143534 0.059533 0.436567]
2452,[-5.0568008  2.8707941  2.5568521  1.4087715  0.3245058  0.4890915 -0.1583232],[1.14562  0.058875 0.436563]
2453,[-5.0598516  2.8707182  2.5567479  1.4086075  0.3244549  0.489135  -0.1583219],[1.146165 0.058713 0.436555]
2454,[-5.0629077  2.8707428  2.5567975  1.4087915  0.324498   0.4890769 -0.1583309],[1.146696 0.058534 0.436557]
2455,[-5.0753746  2.8707633  2.5568912  1.408782   0.324447   0.4891143 -0.1583489],[1.149382 0.057653 0.436547]
2456,[-5.0879421  2.8707802  2.5567942  1.4087324  0.3245029  0.4890462 -0.1582962],[1.152112 0.056695 0.436533]
2457,[-5.0910664  2.8707981  2.5568035  1.4087229  0.3244523  0.4890724 -0.1583495],[1.152676 0.056517 0.436536]
2458,[-5.1064587  2.8707993  2.5568435  1.4086857  0.3244862  0.4890978 -0.1583146],[1.155872 0.055323 0.436542]
2459,[-5.118607   2.8707912  2.5568557  1.4087687  0.3245109  0.4891084 -0.158291 ],[1.158477 0.05433  0.436523]
2460,[-5.1215873  2.8707573  2.5567958  1.4087019  0.3244335  0.4891134 -0.1583417],[1.158995 0.054135 0.436529]
2461,[-5.1334381  2.8708122  2.5568399  1.4087725  0.3244788  0.4891368 -0.1583305],[1.161591 0.05311  0.436524]
2462,[-5.1364908  2.8708062  2.5567787  1.4086418  0.3244554  0.4891497 -0.1582748],[1.162099 0.052897 0.436529]
2463,[-5.1508713  2.8708091  2.5567853  1.4086905  0.324494   0.4891065 -0.158296 ],[1.165073 0.051646 0.436498]
2464,[-5.1537595  2.8708038  2.5568435  1.4087286  0.324458   0.4890825 -0.1583147],[1.165567 0.051435 0.4365  ]
2465,[-5.1624646  2.870791   2.556812   1.4086485  0.3244529  0.48909   -0.1583206],[1.167532 0.050588 0.436487]
2466,[-5.1653943  2.8707571  2.5568647  1.4086246  0.3244652  0.4891036 -0.1583164],[1.168019 0.050351 0.436511]
2467,[-5.1772513  2.8707991  2.5568898  1.4087353  0.3244824  0.4890842 -0.1583466],[1.170508 0.04924  0.436484]
2468,[-5.1802244  2.8708022  2.5568459  1.4087076  0.3244607  0.489054  -0.1582778],[1.171    0.049008 0.436478]
2469,[-5.1832509  2.8707309  2.5567789  1.4086714  0.3244552  0.4890777 -0.1582871],[1.171512 0.048771 0.436486]
2470,[-5.1923418  2.8707595  2.5568144  1.4087296  0.3244863  0.4891502 -0.15827  ],[1.173542 0.047819 0.436475]
2471,[-5.1954479  2.8707976  2.5568492  1.4087591  0.3244843  0.4891701 -0.1582796],[1.174046 0.047573 0.43649 ]
2472,[-5.1984382  2.8707559  2.5567975  1.4087477  0.324459   0.4891118 -0.1583293],[1.174545 0.04733  0.436479]
2473,[-5.207448   2.8707755  2.5568626  1.4086962  0.3244798  0.4891246 -0.158297 ],[1.176564 0.046342 0.436484]
2474,[-5.2103915  2.8707492  2.5568104  1.4087887  0.3244452  0.4891163 -0.158347 ],[1.17706  0.046096 0.436482]
2475,[-5.2249646  2.8707397  2.5567901  1.408699   0.3244542  0.489069  -0.1582654],[1.179951 0.044611 0.436476]
2476,[-5.2277112  2.8707652  2.5568078  1.4087343  0.3244337  0.4891172 -0.1583466],[1.180465 0.044371 0.436391]
2477,[-5.2391353  2.8707736  2.5568123  1.4087744  0.3244304  0.4890805 -0.1583264],[1.182803 0.043143 0.436376]
2478,[-5.2510524  2.870733   2.5568092  1.4087095  0.3244968  0.4891456 -0.1583246],[1.185122 0.041821 0.436393]
2479,[-5.2540059  2.8708005  2.5568044  1.4086742  0.3244383  0.4890825 -0.158315 ],[1.185623 0.041565 0.43639 ]
2480,[-5.2570601  2.8707781  2.5567598  1.4087896  0.3245133  0.4890943 -0.1583401],[1.186085 0.041281 0.436387]
2481,[-5.2661285  2.8707786  2.5568018  1.4087076  0.3244724  0.4890911 -0.158276 ],[1.188045 0.040172 0.436394]
2482,[-5.2691216  2.8707757  2.5568433  1.408618   0.3244713  0.4891174 -0.1583207],[1.188533 0.039879 0.436412]
2483,[-5.27215    2.8707798  2.5567808  1.4087582  0.3245325  0.4890954 -0.1583689],[1.189005 0.039596 0.436392]
2484,[-5.2841425  2.8708105  2.5568445  1.4087696  0.3244519  0.4890567 -0.1582814],[1.191416 0.038207 0.436395]
2485,[-5.2991242  2.8707781  2.5568042  1.4087057  0.3244872  0.489124  -0.1582824],[1.194268 0.03648  0.436403]
2486,[-5.3021564  2.8707411  2.5567844  1.4086876  0.3245113  0.489079  -0.1582806],[1.194754 0.036191 0.436372]
2487,[-5.3142705  2.8707345  2.5568159  1.4086714  0.3244603  0.4891166 -0.1583582],[1.197122 0.034669 0.436395]
2488,[-5.3263593  2.8707659  2.5567884  1.4087801  0.3244825  0.4890868 -0.1583429],[1.199504 0.033136 0.436382]
2489,[-5.3294721  2.8707931  2.5567806  1.4087687  0.3245099  0.4891331 -0.1583476],[1.199976 0.03282  0.436378]
2490,[-5.3415728  2.8707545  2.556807   1.4087143  0.3244281  0.4890774 -0.1583419],[1.202338 0.031248 0.436379]
2491,[-5.3445354  2.8708227  2.5567739  1.4086742  0.324476   0.4890592 -0.1583363],[1.202799 0.030944 0.436368]
2492,[-5.3566813  2.8707638  2.5567858  1.4087257  0.3245063  0.4890653 -0.1583252],[1.205086 0.02933  0.436384]
2493,[-5.3597736  2.870765   2.5568404  1.4087124  0.3244439  0.4891407 -0.1583303],[1.205573 0.029011 0.436397]
2494,[-5.3627086  2.8707778  2.5568829  1.4087715  0.3244268  0.4890787 -0.1583376],[1.206012 0.028677 0.436377]
2495,[-5.3750625  2.8707771  2.5568135  1.4087648  0.3244522  0.4891363 -0.1583019],[1.208365 0.02697  0.43641 ]
2496,[-5.3781834  2.870759   2.5567977  1.4087629  0.324465   0.489121  -0.1582863],[1.208833 0.026634 0.436405]
2497,[-5.3904366  2.8707571  2.5568449  1.4087315  0.3244686  0.4890741 -0.1583343],[1.211128 0.024943 0.436404]
2498,[-5.3934264  2.8707972  2.5567863  1.408596   0.3244459  0.4890984 -0.1583405],[1.211564 0.024595 0.436417]
2499,[-5.4023628  2.8707747  2.5568085  1.4087076  0.3244593  0.4891365 -0.158306 ],[1.213303 0.02324  0.436428]
2500,[-5.4052896  2.8707962  2.556788   1.4087191  0.3244627  0.4891181 -0.1583269],[1.213755 0.02294  0.43642 ]
2501,[-5.4082494  2.8707941  2.5567806  1.4087095  0.3244482  0.4891017 -0.1582963],[1.214173 0.022588 0.436428]
2502,[-5.4172859  2.8707886  2.5568488  1.4087572  0.324476   0.4890989 -0.1582932],[1.215922 0.021201 0.436386]
2503,[-5.4203677  2.8707173  2.5568609  1.4087038  0.3244673  0.4891226 -0.1582827],[1.216393 0.020854 0.436405]
2504,[-5.42342    2.8707407  2.5568175  1.4087763  0.3245157  0.4890772 -0.1583373],[1.216818 0.020499 0.436405]
2505,[-5.4357209  2.8707335  2.5568385  1.4086905  0.3244902  0.4890742 -0.1583559],[1.219033 0.018669 0.436428]
2506,[-5.438827   2.8707626  2.556886   1.4086437  0.3244266  0.4891218 -0.1583055],[1.219453 0.018311 0.436422]
2507,[-5.4508719  2.8707645  2.55685    1.4086933  0.3244104  0.48905   -0.1583087],[1.221598 0.016499 0.436425]
2508,[-5.462738   2.8707912  2.5568061  1.4086475  0.324467   0.4891124 -0.1583459],[1.223661 0.014688 0.436437]
2509,[-5.4656987  2.8708134  2.556783   1.4088144  0.3244748  0.4891215 -0.1582569],[1.224091 0.014359 0.43642 ]
2510,[-5.4801912  2.8707745  2.5568035  1.4087162  0.3244635  0.4891082 -0.1583611],[1.226487 0.012204 0.436451]
2511,[-5.4831386  2.8707292  2.5568151  1.4087725  0.3244749  0.4891647 -0.1582943],[1.226863 0.011836 0.436423]
2512,[-5.4919906  2.8707924  2.5568304  1.4087648  0.3243995  0.4890902 -0.1582512],[1.228467 0.010378 0.436455]
2513,[-5.4950056  2.8707912  2.5568237  1.4088211  0.3244848  0.4891212 -0.1582971],[1.228871 0.009985 0.436457]
2514,[-5.498034   2.8707347  2.556792   1.4087372  0.3244098  0.4891391 -0.1582528],[1.229294 0.009614 0.436446]
2515,[-5.5102024  2.8707311  2.5568218  1.4086876  0.3245155  0.4891562 -0.1583015],[1.231307 0.00767  0.436449]
2516,[-5.513206   2.8707504  2.5568812  1.4087629  0.3244995  0.4891251 -0.1583065],[1.231722 0.007287 0.436485]
2517,[-5.5223799  2.8707762  2.5568495  1.4087849  0.3244695  0.4891388 -0.1583263],[1.233309 0.00573  0.436472]
2518,[-5.5253539  2.8708029  2.5568299  1.4087381  0.3244788  0.4891199 -0.1582645],[1.233703 0.005341 0.436466]
2519,[-5.5284181  2.870791   2.5567954  1.4086752  0.3244238  0.489094  -0.1582853],[1.234096 0.004942 0.436483]
2520,[-5.540379   2.8707771  2.5568163  1.4086933  0.3244629  0.4891027 -0.158308 ],[1.236032 0.002991 0.436502]
2521,[-5.5551119  2.8707385  2.5568032  1.4087582  0.3244925  0.4890745 -0.1582999],[1.238271e+00 6.295358e-04 4.364998e-01]
2522,[-5.5580544  2.8707418  2.5568233  1.4087582  0.3244643  0.4890952 -0.1582711],[1.238658e+00 2.594713e-04 4.365052e-01]
2523,[-5.5697851  2.8708413  2.5567896  1.4087782  0.3244676  0.4890953 -0.1582973],[ 1.240469 -0.001714  0.436536]
2524,[-5.5725589  2.8707366  2.556828   1.4087343  0.3244226  0.4890777 -0.1583094],[ 1.240814 -0.002105  0.436528]
2525,[-5.5841489  2.8708048  2.556782   1.4087458  0.3244696  0.4890763 -0.1582896],[ 1.242604 -0.004051  0.436503]
2526,[-5.5871873  2.8707848  2.5568469  1.4087029  0.3244309  0.4891316 -0.1582929],[ 1.24295  -0.004465  0.43652 ]
2527,[-5.5987763  2.8707633  2.5567882  1.4087191  0.3244379  0.4890975 -0.1583582],[ 1.244694 -0.006452  0.436531]
2528,[-5.6135859  2.8708072  2.5567827  1.408639   0.3244753  0.4890902 -0.1583587],[ 1.246798 -0.008898  0.436558]
2529,[-5.6167288  2.8707864  2.5568318  1.4087963  0.324445   0.4890786 -0.1583299],[ 1.247146 -0.009326  0.436557]
2530,[-5.6290164  2.8707604  2.5568242  1.4087324  0.3244363  0.4891236 -0.1583715],[ 1.248934 -0.011475  0.436611]
2531,[-5.644114   2.870748   2.5567698  1.4087515  0.3244842  0.4890956 -0.158318 ],[ 1.25098  -0.014038  0.436607]
2532,[-5.6469998  2.8707409  2.5568364  1.4086905  0.3244637  0.4890909 -0.1583464],[ 1.251323 -0.014453  0.436607]
2533,[-5.6589322  2.8707881  2.5568295  1.4086628  0.324527   0.4890691 -0.1583446],[ 1.252943 -0.016564  0.436611]
2534,[-5.661972   2.870791   2.5567925  1.4087296  0.3244791  0.4891439 -0.1583019],[ 1.253277 -0.016989  0.436619]
2535,[-5.6741028  2.8708181  2.5567975  1.4086828  0.3244377  0.4890832 -0.1582921],[ 1.254947 -0.019155  0.436614]
2536,[-5.6772294  2.8708308  2.5568268  1.4086876  0.3244363  0.4891086 -0.1583649],[ 1.255283 -0.019608  0.436629]
2537,[-5.6895795  2.8707497  2.5568278  1.4087639  0.3244945  0.4890734 -0.1582787],[ 1.256898 -0.021837  0.436641]
2538,[-5.6926417  2.87077    2.5568137  1.408742   0.3244328  0.4890967 -0.1582935],[ 1.257218 -0.02229   0.436649]
2539,[-5.7049541  2.8707802  2.5567846  1.4087477  0.3244391  0.4891405 -0.1583407],[ 1.258827 -0.024567  0.436665]
2540,[-5.7080808  2.8708127  2.5568526  1.4087429  0.3244628  0.4890679 -0.1582858],[ 1.259165 -0.025024  0.436654]
2541,[-5.7202835  2.8708053  2.5568178  1.4087868  0.3244795  0.4891306 -0.1583405],[ 1.26071  -0.027284  0.436682]
2542,[-5.7233047  2.8707736  2.5568163  1.4086523  0.3244374  0.4891378 -0.1582939],[ 1.261033 -0.027727  0.436662]
2543,[-5.7324018  2.8707592  2.5568109  1.4087133  0.3244637  0.4890701 -0.1583699],[ 1.262233 -0.029528  0.436693]
2544,[-5.7353926  2.8708138  2.556854   1.4087458  0.3244505  0.4890612 -0.1583292],[ 1.262511 -0.029996  0.436711]
2545,[-5.7383938  2.8708019  2.5567749  1.4086943  0.324497   0.4891394 -0.1583261],[ 1.262839 -0.030443  0.436696]
2546,[-5.7506723  2.8707905  2.5568147  1.4086933  0.3244626  0.4890811 -0.1583249],[ 1.264341 -0.032767  0.43671 ]
2547,[-5.7537885  2.8707755  2.5567987  1.4087553  0.3244819  0.4890741 -0.1583463],[ 1.264644 -0.03324   0.436709]
2548,[-5.7659879  2.870811   2.5568116  1.4087763  0.324422   0.4891094 -0.1583454],[ 1.266116 -0.035621  0.436724]
2549,[-5.7690301  2.8707895  2.556824   1.4087458  0.3244534  0.4891277 -0.1583096],[ 1.266402 -0.036089  0.436748]
2550,[-5.7780809  2.870801   2.5568292  1.4087067  0.3244973  0.4891162 -0.1583949],[ 1.267531 -0.037936  0.43675 ]
2551,[-5.7810016  2.8707592  2.5567722  1.4087839  0.3244465  0.489125  -0.1583286],[ 1.267805 -0.038402  0.436737]
2552,[-5.784039   2.87078    2.5568378  1.408761   0.3244753  0.4891498 -0.1582747],[ 1.268057 -0.038869  0.436753]
2553,[-5.795948   2.8708642  2.5568364  1.4087133  0.3244209  0.4891185 -0.1583155],[ 1.269462 -0.041219  0.436759]
2554,[-5.8109417  2.8708203  2.5568123  1.4087782  0.3244528  0.4890697 -0.158317 ],[ 1.271091 -0.044091  0.436777]
2555,[-5.8140221  2.8707957  2.5567358  1.4086714  0.324408   0.4891068 -0.1583256],[ 1.271348 -0.044556  0.436777]
2556,[-5.8259077  2.8707581  2.5568402  1.408761   0.3245015  0.4890817 -0.1583173],[ 1.272629 -0.046973  0.436818]
2557,[-5.8286576  2.8707981  2.5567968  1.4087067  0.3244625  0.4890871 -0.158292 ],[ 1.272895 -0.047435  0.436811]
2558,[-5.8377328  2.8707933  2.5568447  1.4087229  0.3244838  0.4891059 -0.1583615],[ 1.27392  -0.049339  0.436819]
2559,[-5.8406434  2.8707731  2.5567625  1.4086981  0.3244283  0.4891146 -0.1583394],[ 1.274178 -0.049825  0.436816]
2560,[-5.8437233  2.8708358  2.5568016  1.4087143  0.3244615  0.4890926 -0.1583016],[ 1.274178 -0.049825  0.436816]
2561,[-5.852675   2.8707604  2.5567813  1.4087143  0.3244576  0.489097  -0.1583199],[ 1.275411 -0.052282  0.436832]
2562,[-5.8557501  2.8708394  2.5568237  1.4087381  0.3244479  0.4891338 -0.1583521],[ 1.275651 -0.052786  0.436856]
2563,[-5.8710704  2.8707578  2.556824   1.4087477  0.3244767  0.489115  -0.158291 ],[ 1.27715  -0.055823  0.436869]
2564,[-5.8742285  2.8708053  2.5567925  1.4087391  0.324479   0.4890605 -0.1582786],[ 1.277395 -0.05634   0.436882]
2565,[-5.8865452  2.8708429  2.5568318  1.4087725  0.324469   0.4891324 -0.1583747],[ 1.278613 -0.058926  0.43689 ]
2566,[-5.8895354  2.8707986  2.5568237  1.4086866  0.3245248  0.4890911 -0.1583261],[ 1.278844 -0.059439  0.436904]
2567,[-5.9014082  2.8707447  2.5567899  1.4087229  0.3244284  0.4891211 -0.1583352],[ 1.279952 -0.061941  0.436921]
2568,[-5.9043231  2.8708367  2.5568571  1.4086857  0.3244723  0.4890769 -0.1582546],[ 1.280179 -0.062437  0.436928]
2569,[-5.9158559  2.8708003  2.5567942  1.4087591  0.3244133  0.4891196 -0.1583457],[ 1.281257 -0.064894  0.436943]
2570,[-5.9188204  2.8708181  2.5567915  1.4087334  0.3244912  0.489106  -0.1582963],[ 1.281455 -0.06539   0.436927]
2571,[-5.9306083  2.8707838  2.5567558  1.4088001  0.3244665  0.4891137 -0.1583227],[ 1.282512 -0.067889  0.436961]
2572,[-5.9336257  2.8708029  2.5568149  1.40872    0.3245104  0.4891024 -0.1582886],[ 1.282713 -0.068401  0.436954]
2573,[-5.9425263  2.8707969  2.5568435  1.4087992  0.3244881  0.4890912 -0.1583408],[ 1.283519 -0.070438  0.43697 ]
2574,[-5.945456   2.8708031  2.5568538  1.4087181  0.3244787  0.4891431 -0.1583448],[ 1.283705 -0.070958  0.436992]
2575,[-5.9600034  2.8708322  2.5568376  1.4087286  0.3244313  0.4891132 -0.1583132],[ 1.284882 -0.074033  0.436998]
2576,[-5.9629283  2.870759   2.5568569  1.4087677  0.3244463  0.48909   -0.1582774],[ 1.285083 -0.074548  0.437022]
2577,[-5.9722199  2.8707392  2.5568476  1.4087648  0.3244857  0.4891311 -0.1582904],[ 1.285824 -0.076594  0.437015]
2578,[-5.975183   2.8708134  2.5568581  1.4087238  0.3244537  0.4890777 -0.1583442],[ 1.28602  -0.077108  0.437029]
2579,[-5.9778113  2.8707707  2.5568376  1.4087915  0.3245034  0.4891201 -0.1583425],[ 1.2862   -0.077645  0.43704 ]
2580,[-5.989871   2.870831   2.5567579  1.40874    0.324441   0.4891325 -0.1583039],[ 1.287106 -0.080257  0.43706 ]
2581,[-5.9929433  2.8707552  2.5567772  1.4086952  0.3244496  0.4891089 -0.1582994],[ 1.287291 -0.080786  0.437068]
2582,[-6.0051088  2.8707893  2.5568275  1.4088116  0.3244434  0.4890819 -0.1582995],[ 1.288167 -0.083487  0.43707 ]
2583,[-6.0079899  2.8707883  2.5568471  1.408658   0.3244801  0.4891228 -0.158319 ],[ 1.288351 -0.084021  0.437082]
2584,[-6.0197363  2.8707633  2.5568049  1.4087515  0.3244503  0.4891679 -0.1583252],[ 1.289159 -0.086626  0.437115]
2585,[-6.0228052  2.8707891  2.5567882  1.4087839  0.3244409  0.489092  -0.1583314],[ 1.289306 -0.087142  0.437103]
2586,[-6.0345926  2.8707895  2.5567939  1.4087648  0.3244633  0.4891001 -0.1583467],[ 1.290075 -0.089739  0.437136]
2587,[-6.0374398  2.8707795  2.5568182  1.4087143  0.3244279  0.4891148 -0.1583139],[ 1.290244 -0.090263  0.437127]
2588,[-6.0465956  2.8708074  2.5568159  1.4087029  0.3244554  0.4891554 -0.1583175],[ 1.290843 -0.092397  0.437149]
2589,[-6.0494871  2.8707526  2.55688    1.4087629  0.3244539  0.4890698 -0.158298 ],[ 1.290985 -0.092951  0.437157]
2590,[-6.0526671  2.8707922  2.5568194  1.4087009  0.3244262  0.4891528 -0.1583094],[ 1.291133 -0.093488  0.437178]
2591,[-6.0648613  2.8709135  2.5568798  1.408741   0.3244713  0.4891343 -0.1583276],[ 1.291841 -0.096236  0.437181]
2592,[-6.0679145  2.8708467  2.5567956  1.4087143  0.3244968  0.489091  -0.1583411],[ 1.291977 -0.096791  0.437211]
2593,[-6.0802822  2.8707845  2.5568175  1.4087219  0.3244978  0.4890924 -0.158294 ],[ 1.292652 -0.09947   0.437224]
2594,[-6.0830283  2.8708179  2.5568783  1.4087048  0.3244489  0.4891527 -0.1583389],[ 1.292783 -0.100023  0.437229]
2595,[-6.0952692  2.8707438  2.5567563  1.4087191  0.3244285  0.4891026 -0.1582507],[ 1.293432 -0.102758  0.43724 ]
2596,[-6.0982714  2.8707943  2.5568452  1.4086952  0.3245058  0.4891448 -0.1583637],[ 1.293554 -0.103321  0.437244]
2597,[-6.1104202  2.8707852  2.5567935  1.4087095  0.3244363  0.4891092 -0.1583318],[ 1.294135 -0.106078  0.437275]
2598,[-6.1135168  2.8707983  2.5567901  1.4087658  0.324498   0.4890929 -0.1582722],[ 1.294247 -0.106619  0.437283]
2599,[-6.1256309  2.8707631  2.5568819  1.4087353  0.3244877  0.4890725 -0.1583102],[ 1.294802 -0.109427  0.437311]
2600,[-6.128653   2.8707485  2.5567889  1.4086781  0.3244903  0.4891168 -0.1582943],[ 1.295153 -0.109967  0.437267]
2601,[-6.1405344  2.8707979  2.5568085  1.4087553  0.3244694  0.489167  -0.1582524],[ 1.295651 -0.112696  0.437323]
2602,[-6.143342   2.8707757  2.556839   1.4087553  0.3244525  0.489063  -0.1583107],[ 1.29573  -0.113233  0.437318]
2603,[-6.1521792  2.8707869  2.5567625  1.4087534  0.3244999  0.4891379 -0.1583345],[ 1.296075 -0.115301  0.437341]
2604,[-6.1547003  2.8707943  2.556828   1.4087229  0.3244091  0.4890754 -0.1583271],[ 1.296155 -0.115833  0.437343]
2605,[-6.157515   2.8707893  2.5567398  1.408782   0.3244058  0.4891437 -0.1583285],[ 1.296251 -0.11635   0.437349]
2606,[-6.1690397  2.8707261  2.5568407  1.4086943  0.3244517  0.4890874 -0.1583018],[ 1.296674 -0.118969  0.437349]
2607,[-6.180809   2.8707941  2.5568321  1.4087172  0.3244559  0.4891092 -0.158324 ],[ 1.297058 -0.121686  0.43738 ]
2608,[-6.1837344  2.8707354  2.5568025  1.4086475  0.3244434  0.4891405 -0.1582728],[ 1.296867 -0.122225  0.437564]
2609,[-6.1868062  2.8707621  2.5568249  1.4086809  0.3244974  0.4891664 -0.1583515],[ 1.297191 -0.122776  0.4374  ]
2610,[-6.1985521  2.8708005  2.5568542  1.4087305  0.3244596  0.4890718 -0.1583157],[ 1.297256 -0.125474  0.437615]
2611,[-6.2015781  2.8707793  2.5568228  1.4087057  0.3244671  0.4891524 -0.1583278],[ 1.297573 -0.126039  0.43745 ]
2612,[-6.2136049  2.8707125  2.5568714  1.4087982  0.3244761  0.4891387 -0.1583045],[ 1.297898 -0.128756  0.437455]
2613,[-6.2165103  2.8708332  2.5567396  1.4087324  0.3245202  0.4891053 -0.1582392],[ 1.297955 -0.129331  0.43747 ]
2614,[-6.2286091  2.8707819  2.5568366  1.4087181  0.324489   0.4890857 -0.1583481],[ 1.298286 -0.132121  0.437448]
2615,[-6.2317157  2.8708713  2.5568016  1.4087677  0.3244798  0.4890815 -0.1583348],[ 1.298329 -0.132684  0.437477]
2616,[-6.2436867  2.870734   2.5568373  1.4087648  0.3244596  0.4891106 -0.1582711],[ 1.298533 -0.135454  0.437519]
2617,[-6.2466216  2.8707988  2.5567756  1.4087238  0.3244224  0.4890956 -0.1582791],[ 1.29857  -0.135985  0.437499]
2618,[-6.2558093  2.8708136  2.5567694  1.4088039  0.324445   0.4891421 -0.158255 ],[ 1.298735 -0.1382    0.437522]
2619,[-6.2587767  2.8708112  2.5568385  1.4087458  0.3244582  0.4891367 -0.158288 ],[ 1.298767 -0.138764  0.437535]
2620,[-6.2617579  2.8707576  2.5567532  1.4088058  0.3244399  0.4890828 -0.1583017],[ 1.298793 -0.139308  0.43753 ]
2621,[-6.2736731  2.8708158  2.5568337  1.4087114  0.3244274  0.489133  -0.1583294],[ 1.298913 -0.142056  0.437551]
2622,[-6.2765589  2.8707862  2.5568047  1.4086924  0.3244931  0.4890667 -0.1583216],[ 1.29893  -0.142621  0.437574]
2623,[-6.2886785  2.8707976  2.5568526  1.4087667  0.3244265  0.4890977 -0.1582724],[ 1.299036 -0.145376  0.437592]
2624,[-6.2917169  2.8707998  2.5568347  1.4087496  0.3245018  0.4891395 -0.1583194],[ 1.299048 -0.145942  0.437596]
2625,[-6.3040346  2.8708112  2.5568025  1.4086552  0.3244592  0.4891567 -0.1583315],[ 1.299116 -0.148751  0.437636]
2626,[-6.3162015  2.8707757  2.5567884  1.4087095  0.3244707  0.4890797 -0.1582695],[ 1.299119 -0.151535  0.437633]
2627,[-6.3191218  2.8708169  2.5567851  1.4087687  0.3244703  0.4891494 -0.1583124],[ 1.299111 -0.152103  0.43766 ]
2628,[-6.3339978  2.870786   2.5568438  1.4086885  0.3244883  0.4891104 -0.1582878],[ 1.299077 -0.155351  0.43769 ]
2629,[-6.3370996  2.8707683  2.5568454  1.4087687  0.3244748  0.4891203 -0.1583393],[ 1.299067 -0.155896  0.437702]
2630,[-6.3460331  2.8707943  2.5568335  1.4087467  0.3244385  0.4891332 -0.158374 ],[ 1.299034 -0.158046  0.437727]
2631,[-6.3485199  2.8708088  2.556802   1.4087448  0.3244812  0.4891497 -0.1582645],[ 1.299016 -0.158565  0.437713]
2632,[-6.3516704  2.8707981  2.5568514  1.408741   0.3244722  0.4891095 -0.1582973],[ 1.298996 -0.159112  0.4377  ]
