id,joint_position,ball_loc
1586,[-2.4819396  1.9773396  2.2716718  0.2326756  1.0559733  0.1133333 -0.4361361],[ 0.718929 -0.265893  0.091222]
1587,[-2.4841928  1.9770367  2.271708   0.233428   1.0526839  0.1140991 -0.4361823],[ 0.71896  -0.265753  0.09115 ]
1588,[-2.4912975  1.9762053  2.2719994  0.2370901  1.0430336  0.1167863 -0.4361063],[ 0.718768 -0.265108  0.090919]
1589,[-2.4939737  1.9758106  2.2718771  0.2382154  1.039501   0.1178577 -0.4361049],[ 0.718703 -0.265038  0.090921]
1590,[-2.4964058  1.9754015  2.2717018  0.2388678  1.0365865  0.119334  -0.4361802],[ 0.71869  -0.26492   0.090855]
1591,[-2.5032468  1.9744025  2.2713017  0.2405968  1.0291471  0.1206683 -0.4360815],[ 0.71836  -0.263918  0.090788]
1592,[-2.5056405  1.9740188  2.2711048  0.2407551  1.0263715  0.1207097 -0.4361613],[ 0.718254 -0.263661  0.090824]
1593,[-2.5079052  1.9736204  2.2709572  0.2408571  1.0237212  0.120763  -0.4361629],[ 0.718202 -0.263371  0.090786]
1594,[-2.5150783  1.9722852  2.2709322  0.2410097  1.0166285  0.120596  -0.4361623],[ 0.718028 -0.261813  0.090393]
1595,[-2.5177205  1.9717518  2.2709055  0.2410879  1.0137022  0.1206294 -0.4362254],[ 0.717999 -0.261451  0.0903  ]
1596,[-2.520257   1.9712944  2.2709761  0.241128   1.0110865  0.1209182 -0.4361484],[ 0.718031 -0.26106   0.090092]
1597,[-2.5299938  1.9694703  2.2716353  0.2420616  1.0018557  0.1207642 -0.4361126],[ 0.717933 -0.258917  0.089133]
1598,[-2.5420749  1.9675579  2.2713516  0.2428226  0.9906908  0.1207938 -0.4361324],[ 0.717542 -0.256455  0.088575]
1599,[-2.5443804  1.9673107  2.271183   0.2428246  0.9889116  0.1207977 -0.4361669],[ 0.717483 -0.256063  0.088509]
1600,[-2.5528028  1.9672871  2.2712574  0.2431974  0.9830269  0.120776  -0.436129 ],[ 0.717087 -0.253935  0.088552]
1601,[-2.5549719  1.9673172  2.2712305  0.2431593  0.9812489  0.1208065 -0.4360726],[ 0.717062 -0.253531  0.088566]
1602,[-2.5629175  1.9676678  2.2711556  0.2428646  0.9750897  0.1207787 -0.4360999],[ 0.716923 -0.251507  0.088654]
1603,[-2.5649529  1.967609   2.2711077  0.2427664  0.9731918  0.1208538 -0.4360767],[ 0.716939 -0.25112   0.088637]
1604,[-2.5705934  1.967708   2.2711003  0.242424   0.9687805  0.1207518 -0.4361778],[ 0.716892 -0.249623  0.088588]
1605,[-2.5725079  1.9676976  2.2710917  0.2421474  0.9669923  0.1207959 -0.4360905],[ 0.716893 -0.249248  0.08855 ]
1606,[-2.5742533  1.9676756  2.2710929  0.2419643  0.96561    0.1208367 -0.4361338],[ 0.71691  -0.248895  0.08849 ]
1607,[-2.5810504  1.9675978  2.2709773  0.2398987  0.9600555  0.120418  -0.4361828],[ 0.717028 -0.24699   0.088186]
1608,[-2.5828903  1.9674792  2.2707841  0.2391357  0.9584458  0.1204237 -0.4360352],[ 0.717111 -0.246636  0.088087]
1609,[-2.5896735  1.9672369  2.2696085  0.2361317  0.9516959  0.1204406 -0.4361537],[ 0.717422 -0.245039  0.087976]
1610,[-2.591383   1.9671359  2.2690706  0.2356825  0.950088   0.1204496 -0.4361466],[ 0.717418 -0.244771  0.088024]
1611,[-2.5983126  1.9658406  2.2663088  0.2324753  0.9421608  0.1201296 -0.4361315],[ 0.717327 -0.243483  0.088499]
1612,[-2.6000581  1.9654006  2.265336   0.2313004  0.9407809  0.1200857 -0.4361548],[ 0.717311 -0.243271  0.088553]
1613,[-2.6071804  1.9622499  2.2606356  0.2255783  0.9331393  0.1199981 -0.436136 ],[ 0.717246 -0.241844  0.088692]
1614,[-2.6090045  1.961473   2.2592292  0.2239799  0.931445   0.1200491 -0.4361425],[ 0.717213 -0.241602  0.088707]
1615,[-2.6140385  1.9591099  2.2553654  0.221158   0.9273305  0.1200082 -0.4361935],[ 0.716703 -0.240564  0.089164]
1616,[-2.6157084  1.9585348  2.2541418  0.2205896  0.9261838  0.1199707 -0.4361418],[ 0.716493 -0.24035   0.089374]
1617,[-2.6169901  1.9581145  2.2529123  0.2203341  0.925388   0.120022  -0.4361703],[ 0.716251 -0.240155  0.0896  ]
1618,[-2.6208863  1.9574869  2.25037    0.2198486  0.9251242  0.1198054 -0.4361663],[ 0.715199 -0.239083  0.090627]
1619,[-2.6222153  1.9574019  2.2495689  0.2196522  0.9251659  0.1197617 -0.4361881],[ 0.714938 -0.238799  0.090919]
1620,[-2.6233079  1.9574132  2.2488499  0.2193489  0.9250823  0.1197244 -0.4361395],[ 0.714722 -0.238533  0.091185]
1621,[-2.6272061  1.9575464  2.2471714  0.2192106  0.9230614  0.1196911 -0.4361631],[ 0.714028 -0.23755   0.092176]
1622,[-2.6284165  1.9575601  2.2467332  0.2191668  0.9222636  0.1196247 -0.4361679],[ 0.713897 -0.23736   0.092386]
1623,[-2.6296239  1.9576529  2.2464736  0.2192011  0.9215185  0.1196395 -0.4361202],[ 0.713819 -0.237132  0.092518]
1624,[-2.6331429  1.9577703  2.2462125  0.219326   0.9203873  0.1196936 -0.4361503],[ 0.713487 -0.23606   0.092846]
1625,[-2.6342692  1.9577045  2.2461264  0.2194948  0.9202887  0.119674  -0.4361237],[ 0.713384 -0.235781  0.092904]
1626,[-2.6352513  1.9577496  2.2461989  0.2196131  0.9202356  0.1197129 -0.4361066],[ 0.713285 -0.235469  0.092899]
1627,[-2.6397567  1.9574914  2.246438   0.2196751  0.9198552  0.1196391 -0.4361116],[ 0.712953 -0.233848  0.092647]
1628,[-2.6407342  1.9574035  2.246558   0.2199068  0.9197948  0.1196496 -0.4361643],[ 0.712886 -0.233534  0.092601]
1629,[-2.6436508  1.9573678  2.2467375  0.2202005  0.9199831  0.119658  -0.4362107],[ 0.712601 -0.232309  0.092497]
1630,[-2.6445081  1.9574163  2.2467134  0.2200346  0.9202775  0.1196454 -0.4361481],[ 0.712564 -0.231994  0.092489]
1631,[-2.6453147  1.9574813  2.2466509  0.2199917  0.9207093  0.1196138 -0.4361395],[ 0.712498 -0.231683  0.092507]
1632,[-2.6477239  1.9580786  2.246341   0.218606   0.9244149  0.1197162 -0.4361236],[ 0.712186 -0.230072  0.09264 ]
1633,[-2.6482     1.9582301  2.2463176  0.2177019  0.9256096  0.1193561 -0.4361478],[ 0.712149 -0.229664  0.092638]
1634,[-2.6494305  1.9584221  2.2460456  0.2117634  0.9329668  0.1193    -0.4361579],[ 0.712398 -0.227463  0.092083]
1635,[-2.6496623  1.9584742  2.2460752  0.210722   0.9350323  0.1192849 -0.4360969],[ 0.712442 -0.226992  0.091925]
1636,[-2.6496813  1.9585345  2.2467561  0.2066994  0.9454324  0.119535  -0.4361401],[ 0.712734 -0.224792  0.090756]
1637,[-2.6495166  1.9586637  2.2470355  0.2064495  0.9489654  0.1191413 -0.4361242],[ 0.712631 -0.224284  0.09062 ]
1638,[-2.6495228  1.9586635  2.2468836  0.2057772  0.9557857  0.1192017 -0.4361457],[ 0.712079 -0.222761  0.090511]
1639,[-2.6495471  1.9587235  2.2467351  0.205863   0.9577304  0.1191539 -0.4362076],[ 0.711923 -0.2225    0.090562]
1640,[-2.6494837  1.9589419  2.2466214  0.2059488  0.9598984  0.1190738 -0.4361442],[ 0.711708 -0.222265  0.0907  ]
1641,[-2.6486065  1.9599276  2.2460885  0.2039528  0.9756635  0.1197815 -0.4361405],[ 0.71087  -0.220425  0.091072]
1642,[-2.6476886  1.9606997  2.246382   0.2032585  0.9824328  0.1190635 -0.4361377],[ 0.710641 -0.219642  0.091059]
1643,[-2.644587   1.9634442  2.2470164  0.2003012  1.0102086  0.1188143 -0.4362066],[ 0.709453 -0.215679  0.091228]
1644,[-2.6436296  1.964404   2.2472911  0.2000723  1.0177152  0.1181533 -0.4361903],[ 0.709149 -0.214787  0.091325]
1645,[-2.6395261  1.9691483  2.2486093  0.200758   1.0445465  0.1139958 -0.4361302],[ 0.707078 -0.211376  0.093002]
1646,[-2.6376913  1.9707755  2.2493796  0.2010956  1.0523316  0.1114394 -0.4361739],[ 0.706626 -0.210594  0.093426]
1647,[-2.631115   1.9776888  2.2520723  0.2009201  1.0769653  0.1085302 -0.4361268],[ 0.705586 -0.207887  0.095218]
1648,[-2.6292565  1.9793066  2.252851   0.2011986  1.0821604  0.1081529 -0.4361515],[ 0.705491 -0.207533  0.095466]
1649,[-2.6221006  1.9847673  2.2565143  0.2019739  1.0966306  0.1085572 -0.4361672],[ 0.705633 -0.207101  0.096176]
1650,[-2.6199694  1.9860122  2.2577367  0.2027092  1.0994967  0.108467  -0.4361006],[ 0.705691 -0.207206  0.096224]
1651,[-2.6136339  1.9890357  2.261384   0.2038202  1.1096926  0.1089919 -0.4361541],[ 0.706192 -0.207658  0.095882]
1652,[-2.611109   1.9899909  2.2624629  0.2036428  1.1149334  0.1095165 -0.4361933],[ 0.706372 -0.207634  0.095577]
1653,[-2.608614   1.990653   2.263592   0.2036514  1.1194776  0.1090233 -0.4361673],[ 0.706546 -0.207461  0.095351]
1654,[-2.6019402  1.9923592  2.2659965  0.2036324  1.1312542  0.1090554 -0.436237 ],[ 0.706849 -0.207456  0.094688]
1655,[-2.5996335  1.9929206  2.2667451  0.2035303  1.1352113  0.1090069 -0.4361402],[ 0.706946 -0.207445  0.094527]
1656,[-2.5915344  1.9943215  2.2681785  0.203536   1.1394597  0.1085395 -0.4361486],[ 0.707353 -0.209077  0.094428]
1657,[-2.5902798  1.9944022  2.2681301  0.2035284  1.1384683  0.1087354 -0.4361831],[ 0.707493 -0.20961   0.094426]
1658,[-2.5857534  1.9943624  2.2679098  0.2035122  1.133947   0.108658  -0.4361526],[ 0.707979 -0.212218  0.094597]
1659,[-2.5849099  1.9942026  2.2677243  0.2035046  1.1324747  0.1087473 -0.4361628],[ 0.708098 -0.212741  0.094577]
1660,[-2.582202   1.9932271  2.2677138  0.2034254  1.1284016  0.108848  -0.4361103],[ 0.708563 -0.214695  0.094329]
1661,[-2.5818622  1.9929378  2.2677653  0.2034922  1.1274562  0.1089127 -0.4361967],[ 0.708673 -0.214954  0.09421 ]
1662,[-2.5815892  1.9912584  2.2678757  0.2035284  1.1234841  0.1088053 -0.4361372],[ 0.708942 -0.215779  0.093513]
1663,[-2.5817888  1.9907542  2.2678807  0.2036572  1.1223807  0.1087306 -0.4361729],[ 0.708983 -0.215861  0.093367]
1664,[-2.5831003  1.9887998  2.2680628  0.2058535  1.1167009  0.1085599 -0.4361955],[ 0.708889 -0.21644   0.092928]
1665,[-2.5834508  1.9882833  2.2680147  0.2065458  1.114888   0.108839  -0.4361442],[ 0.708894 -0.216661  0.092847]
1666,[-2.5845473  1.986066   2.2679267  0.2090521  1.1092126  0.1085788 -0.4361265],[ 0.708668 -0.21761   0.09269 ]
1667,[-2.5848248  1.9854324  2.2676234  0.2093668  1.1074787  0.1087427 -0.4361688],[ 0.708642 -0.217845  0.092619]
1668,[-2.5855544  1.9832141  2.267386   0.2109289  1.1021578  0.1086667 -0.4360957],[ 0.708626 -0.218723  0.092225]
1669,[-2.5858285  1.9822867  2.2672999  0.2115984  1.1004224  0.1087406 -0.4361801],[ 0.70862  -0.218993  0.0921  ]
1670,[-2.5860281  1.9812944  2.2673683  0.212204   1.0988312  0.1087884 -0.4361279],[ 0.708642 -0.219217  0.091897]
1671,[-2.5869815  1.9770339  2.2675416  0.2154245  1.0940838  0.1088214 -0.4360807],[ 0.708481 -0.220068  0.090809]
1672,[-2.5872672  1.9757683  2.2675583  0.216465   1.0928454  0.1088295 -0.4361864],[ 0.708416 -0.220215  0.090527]
1673,[-2.5888996  1.9704781  2.267426   0.2199707  1.0881425  0.1087735 -0.4361358],[ 0.707925 -0.220786  0.08929 ]
1674,[-2.5895374  1.9689839  2.2672708  0.2209873  1.0862058  0.1087886 -0.4362147],[ 0.707838 -0.220966  0.089031]
1675,[-2.5918288  1.9629359  2.2668586  0.2243576  1.0789796  0.1089178 -0.4360991],[ 0.707523 -0.221874  0.087647]
1676,[-2.5922306  1.9614707  2.266928   0.2256584  1.0776719  0.1094802 -0.436178 ],[ 0.707492 -0.222067  0.087304]
1677,[-2.5930719  1.9555503  2.2671101  0.2290115  1.0766145  0.1094871 -0.4362248],[ 0.707054 -0.22238   0.085595]
1678,[-2.5931475  1.9539442  2.2670603  0.2294807  1.0764245  0.1095482 -0.4361468],[ 0.706988 -0.222381  0.085203]
1679,[-2.5933166  1.9481615  2.2669525  0.2322655  1.0765499  0.109616  -0.4361611],[ 0.706545 -0.222574  0.083459]
1680,[-2.5931771  1.9470582  2.2670696  0.2334442  1.0768553  0.1096329 -0.4361534],[ 0.706429 -0.222651  0.083159]
1681,[-2.5918331  1.9440837  2.2677338  0.2382116  1.0815432  0.1104034 -0.436183 ],[ 0.705691 -0.222913  0.082216]
1682,[-2.5912945  1.9436684  2.2677445  0.2390652  1.0833946  0.110321  -0.4361818],[ 0.705474 -0.222902  0.082197]
1683,[-2.5879965  1.9432833  2.2670248  0.2408848  1.0927981  0.1114644 -0.4361527],[ 0.704571 -0.222968  0.082576]
1684,[-2.5868692  1.9435769  2.2670195  0.2418013  1.0960848  0.1113145 -0.4361375],[ 0.704343 -0.222878  0.082751]
1685,[-2.5820508  1.9448192  2.2667787  0.2433338  1.1076642  0.111813  -0.4361001],[ 0.703425 -0.22292   0.083745]
1686,[-2.5806837  1.9452125  2.2668352  0.2440796  1.1104139  0.1114978 -0.4361501],[ 0.70324  -0.222906  0.083933]
1687,[-2.5744209  1.9460552  2.2666786  0.244173   1.1198549  0.111594  -0.4361933],[ 0.702847 -0.223624  0.084474]
1688,[-2.5726957  1.9462465  2.2666578  0.2441673  1.1214291  0.1115637 -0.4361722],[ 0.702815 -0.223876  0.084539]
1689,[-2.5650923  1.9467454  2.2667394  0.2427816  1.1259421  0.1115709 -0.4361223],[ 0.703289 -0.225709  0.084498]
1690,[-2.5631254  1.9468194  2.2667449  0.2420235  1.1271428  0.111577  -0.4360984],[ 0.703438 -0.226097  0.084436]
1691,[-2.5548093  1.9471071  2.2667036  0.2368975  1.1322489  0.1115146 -0.4360893],[ 0.704593 -0.227881  0.083853]
1692,[-2.552583   1.9471402  2.2666802  0.2353153  1.1338068  0.11111   -0.4361395],[ 0.704867 -0.228127  0.083689]
1693,[-2.5441675  1.9474993  2.2664578  0.227376   1.1409901  0.1110212 -0.4361587],[ 0.706394 -0.229299  0.082728]
1694,[-2.542094   1.9476267  2.2660499  0.2248306  1.1422172  0.1105893 -0.4361873],[ 0.706721 -0.229382  0.082529]
1695,[-2.5349984  1.9479699  2.2631321  0.2155828  1.1462039  0.1104569 -0.4361325],[ 0.707976 -0.23075   0.082438]
1696,[-2.5330005  1.9481856  2.2621284  0.2129927  1.1473217  0.1099072 -0.4361282],[ 0.708154 -0.230965  0.082556]
1697,[-2.5264835  1.9490967  2.2563884  0.2039165  1.1517191  0.1102248 -0.4361802],[ 0.7087   -0.232572  0.083923]
1698,[-2.5247545  1.9492987  2.2547607  0.202096   1.1534113  0.109887  -0.4361033],[ 0.708657 -0.232814  0.084366]
1699,[-2.517179   1.9509419  2.2483294  0.1959629  1.164583   0.1100775 -0.4361277],[ 0.707971 -0.234245  0.08698 ]
1700,[-2.5150323  1.9513874  2.2467864  0.194663   1.1677843  0.1098597 -0.4361016],[ 0.707748 -0.234461  0.087615]
1701,[-2.5066581  1.9536145  2.2409077  0.1892061  1.1814852  0.1104943 -0.4361761],[ 0.706897 -0.2359    0.09046 ]
1702,[-2.5039816  1.9542661  2.2396803  0.1875668  1.1865034  0.1102284 -0.4361599],[ 0.706764 -0.235994  0.090975]
1703,[-2.4962382  1.9563323  2.2362339  0.1823521  1.198084   0.1108601 -0.4361539],[ 0.706481 -0.236874  0.092825]
1704,[-2.4930184  1.9574331  2.2355974  0.18081    1.2038538  0.1108282 -0.4361283],[ 0.706523 -0.237012  0.093169]
1705,[-2.4896526  1.9586748  2.2354212  0.1799908  1.2098566  0.1106184 -0.4361987],[ 0.706506 -0.237092  0.093581]
1706,[-2.4752984  1.9641652  2.2362545  0.1778612  1.2338678  0.111125  -0.4362051],[ 0.706735 -0.238079  0.095016]
1707,[-2.4711921  1.9655793  2.23681    0.1775103  1.2403039  0.110827  -0.4361388],[ 0.706831 -0.238151  0.095196]
1708,[-2.4552917  1.9712733  2.2382851  0.1760044  1.2631494  0.1118969 -0.4361437],[ 0.707456 -0.239779  0.09623 ]
1709,[-2.4507661  1.9730872  2.2390072  0.1762743  1.2701918  0.1116979 -0.4361065],[ 0.707518 -0.240059  0.096539]
1710,[-2.4326499  1.9808995  2.2416034  0.1763563  1.2944975  0.1124874 -0.436158 ],[ 0.708156 -0.242237  0.098128]
1711,[-2.4279778  1.9831467  2.2425723  0.1764698  1.3006023  0.1123096 -0.4361496],[ 0.708306 -0.242648  0.098509]
1712,[-2.4099476  1.9907436  2.2450953  0.1762762  1.3181881  0.1127821 -0.4361687],[ 0.709537 -0.245765  0.100139]
1713,[-2.4053054  1.9924215  2.2456193  0.1763506  1.3222382  0.1125249 -0.4361982],[ 0.709823 -0.246376  0.100457]
1714,[-2.3877256  1.9977473  2.2470589  0.1759481  1.3351485  0.1132212 -0.4361807],[ 0.711228 -0.250561  0.101684]
1715,[-2.3833251  1.9987576  2.2473857  0.1759129  1.3384757  0.1132064 -0.4361829],[ 0.711501 -0.251345  0.101882]
1716,[-2.3661549  2.0015483  2.2471957  0.1738033  1.3515559  0.1135103 -0.4361403],[ 0.712722 -0.255436  0.102661]
1717,[-2.3618066  2.0019984  2.2470224  0.1733246  1.3552698  0.1133087 -0.4361664],[ 0.712906 -0.256172  0.102871]
1718,[-2.3455038  2.0028985  2.2465971  0.1708021  1.3660665  0.1135604 -0.4361092],[ 0.714221 -0.260179  0.103318]
1719,[-2.3412445  2.0030432  2.2465725  0.1699371  1.3689746  0.1134752 -0.4361437],[ 0.71452  -0.260923  0.103301]
1720,[-2.3257504  2.0027235  2.2468514  0.1660891  1.3768705  0.1138687 -0.436195 ],[ 0.716445 -0.264821  0.102591]
1721,[-2.3217788  2.0024798  2.2470355  0.1649113  1.3794639  0.1137406 -0.4361393],[ 0.716849 -0.265445  0.102371]
1722,[-2.3072534  2.0013251  2.2473874  0.1615086  1.3875978  0.1138148 -0.4361902],[ 0.718689 -0.268779  0.101238]
1723,[-2.303926   2.0009072  2.2474363  0.1612844  1.3896756  0.1137934 -0.4361228],[ 0.718986 -0.269438  0.101129]
1724,[-2.2915826  1.9985695  2.2471645  0.1609888  1.3958846  0.1141367 -0.4361649],[ 0.720149 -0.273053  0.100526]
1725,[-2.2885766  1.9978744  2.247112   0.1610746  1.3977838  0.1143054 -0.4361514],[ 0.720335 -0.273726  0.100429]
1726,[-2.2779379  1.9949257  2.2465641  0.1612358  1.4041748  0.1175028 -0.4361527],[ 0.721325 -0.276998  0.09955 ]
1727,[-2.2753189  1.9940419  2.2464895  0.161315   1.4056714  0.1188036 -0.4361504],[ 0.721559 -0.277596  0.099277]
1728,[-2.2660599  1.9898866  2.2463503  0.1611481  1.4111468  0.1214705 -0.4361441],[ 0.722773 -0.28036   0.097661]
1729,[-2.2637267  1.9887663  2.2464046  0.1610594  1.4131156  0.1213392 -0.4361752],[ 0.722938 -0.280798  0.097406]
1730,[-2.2541442  1.9844639  2.2467036  0.16045    1.4247059  0.1214136 -0.4361108],[ 0.723651 -0.282342  0.095777]
1731,[-2.2515144  1.9834877  2.2466629  0.1598921  1.4284425  0.1211925 -0.4361453],[ 0.723728 -0.282485  0.095514]
1732,[-2.2423437  1.9787223  2.2454891  0.1551733  1.4390769  0.1215598 -0.4361525],[ 0.724669 -0.283628  0.093935]
1733,[-2.2396681  1.9775304  2.2447972  0.1531944  1.4422399  0.1214654 -0.436146 ],[ 0.724891 -0.28368   0.093655]
1734,[-2.2287033  1.9728268  2.2407811  0.1460323  1.4582863  0.1229246 -0.4361915],[ 0.725801 -0.284664  0.092695]
1735,[-2.2257056  1.9717118  2.2394848  0.1442127  1.4624484  0.1229186 -0.4361527],[ 0.725869 -0.284836  0.092743]
1736,[-2.2137969  1.9686294  2.2342386  0.1402998  1.4758741  0.1242498 -0.4361675],[ 0.72626  -0.287261  0.093492]
1737,[-2.2106767  1.9680734  2.2329996  0.1399269  1.4781619  0.1242376 -0.4361405],[ 0.726312 -0.287904  0.093787]
1738,[-2.1987321  1.9662369  2.2276492  0.1387672  1.485132   0.1285532 -0.4361965],[ 0.726951 -0.292389  0.095188]
1739,[-2.195538   1.9660803  2.226696   0.1388693  1.4875432  0.1309001 -0.4361119],[ 0.72713  -0.293316  0.095431]
1740,[-2.1825216  1.9659492  2.2229145  0.1386709  1.4957621  0.1390586 -0.4361501],[ 0.728693 -0.298019  0.096199]
1741,[-2.1792569  1.9660031  2.2222862  0.1386852  1.4980134  0.1405482 -0.4362054],[ 0.728947 -0.298849  0.096408]
1742,[-2.1660078  1.9664284  2.2206087  0.139308   1.5096955  0.1478503 -0.4361193],[ 0.730458 -0.302832  0.096903]
1743,[-2.1626318  1.9665509  2.2206562  0.1399479  1.5133061  0.1478382 -0.4361815],[ 0.730599 -0.303458  0.097079]
1744,[-2.1497719  1.9665856  2.2211282  0.1406994  1.5263001  0.1493449 -0.4361296],[ 0.731732 -0.306169  0.097119]
1745,[-2.1466041  1.9664812  2.2213438  0.1407585  1.5295327  0.1501754 -0.4360991],[ 0.732003 -0.30658   0.09701 ]
1746,[-2.1355157  1.9656076  2.2219362  0.1405935  1.5399727  0.1581802 -0.4362252],[ 0.733911 -0.308822  0.095581]
1747,[-2.1326761  1.9655918  2.2220151  0.1405354  1.5430521  0.1588823 -0.4361368],[ 0.734208 -0.309244  0.095404]
1748,[-2.1203523  1.9656737  2.2220407  0.1407633  1.5598643  0.1603066 -0.4361309],[ 0.735223 -0.311011  0.095437]
1749,[-2.1170495  1.9658405  2.2219474  0.1408157  1.5652031  0.1602307 -0.4361067],[ 0.735296 -0.311265  0.095612]
1750,[-2.103544   1.966503   2.2216191  0.1418915  1.5866613  0.1627262 -0.4361244],[ 0.735897 -0.312851  0.096231]
1751,[-2.0998845  1.9666135  2.2215207  0.1418715  1.5922991  0.1634922 -0.4361089],[ 0.736045 -0.313076  0.096332]
1752,[-2.0893357  1.9667753  2.2213569  0.1420698  1.6057287  0.1672414 -0.4361985],[ 0.737172 -0.314955  0.096481]
1753,[-2.0852938  1.9668665  2.2214112  0.142128   1.6115484  0.1684356 -0.4361319],[ 0.737549 -0.315323  0.096393]
1754,[-2.0812595  1.9669359  2.2215343  0.1421595  1.6163851  0.1684224 -0.4361119],[ 0.737824 -0.315678  0.096407]
1755,[-2.065201   1.9665544  2.221715   0.1419744  1.6324697  0.1690025 -0.4361264],[ 0.739528 -0.318391  0.096334]
1756,[-2.0611463  1.9664609  2.2217157  0.1419907  1.6361982  0.1688342 -0.4361207],[ 0.739856 -0.318954  0.096337]
1757,[-2.0447118  1.9656242  2.2215257  0.1404295  1.6498808  0.1695178 -0.4361235],[ 0.741957 -0.322355  0.096181]
1758,[-2.0402687  1.9653884  2.2213802  0.1395311  1.6538953  0.1691609 -0.4361535],[ 0.742356 -0.322843  0.096226]
1759,[-2.0237958  1.9628087  2.2200809  0.1340532  1.6681505  0.1696291 -0.4361671],[ 0.74474  -0.325536  0.095673]
1760,[-2.0196941  1.9616824  2.2191777  0.1319189  1.6712894  0.1694178 -0.436152 ],[ 0.745153 -0.325965  0.095587]
1761,[-2.0046978  1.9556291  2.214041   0.1216011  1.6829261  0.17004   -0.4361369],[ 0.747473 -0.328518  0.094936]
1762,[-2.0008881  1.9537445  2.2123637  0.1189423  1.6860418  0.1698497 -0.4361417],[ 0.747868 -0.3289    0.094905]
1763,[-1.986459   1.9466363  2.2051744  0.111763   1.6973206  0.1703314 -0.4361707],[ 0.749547 -0.332205  0.094938]
1764,[-1.9827869  1.9447802  2.2032373  0.110117   1.7000687  0.1703067 -0.4361736],[ 0.749843 -0.332901  0.095087]
1765,[-1.9694381  1.938323   2.1953182  0.1081944  1.7072891  0.1705459 -0.4361763],[ 0.7511   -0.337809  0.096239]
1766,[-1.9661173  1.936873   2.1932206  0.1076117  1.7083548  0.1705809 -0.4361624],[ 0.751374 -0.338889  0.096563]
1767,[-1.9533755  1.9319098  2.1853702  0.1073589  1.713459   0.1714056 -0.4361689],[ 0.75271  -0.344612  0.098267]
1768,[-1.9503963  1.9308208  2.1835871  0.1074076  1.7146769  0.1714857 -0.4361469],[ 0.752943 -0.345704  0.098659]
1769,[-1.9385964  1.9270288  2.1767576  0.1078415  1.7203964  0.1720757 -0.4361328],[ 0.75413  -0.35107   0.100511]
1770,[-1.9356508  1.9261817  2.1752815  0.1083517  1.7223386  0.172073  -0.4361447],[ 0.754312 -0.352018  0.100862]
1771,[-1.9282391  1.9233199  2.1711683  0.1094141  1.7254469  0.1725845 -0.4361493],[ 0.755206 -0.355792  0.10208 ]
1772,[-1.9259089  1.9223195  2.1697991  0.109766   1.7259473  0.1730116 -0.4361644],[ 0.755448 -0.356688  0.102295]
1773,[-1.9236784  1.9212093  2.1685197  0.109971   1.7264276  0.1736008 -0.4362026],[ 0.755696 -0.357592  0.102497]
1774,[-1.9158981  1.916368   2.1634212  0.1103735  1.7282311  0.1768826 -0.436117 ],[ 0.756987 -0.361652  0.102775]
1775,[-1.9141939  1.915006   2.1621087  0.1102276  1.7286278  0.1777414 -0.436159 ],[ 0.757205 -0.362358  0.102829]
1776,[-1.9078095  1.9099302  2.1571162  0.1096745  1.7316185  0.1796069 -0.4362091],[ 0.758154 -0.36559   0.103022]
1777,[-1.9061759  1.9086223  2.1557672  0.1088867  1.7332089  0.1796055 -0.4361395],[ 0.758285 -0.366025  0.103115]
1778,[-1.9001771  1.9040011  2.1508739  0.106308   1.7409825  0.1797343 -0.4361687],[ 0.758776 -0.367757  0.103582]
1779,[-1.8987994  1.9028579  2.1496134  0.1052647  1.7430426  0.1796168 -0.4361587],[ 0.758837 -0.367982  0.103688]
1780,[-1.8944595  1.8972564  2.1429482  0.0993071  1.7485682  0.1801714 -0.4361334],[ 0.759289 -0.369094  0.104043]
1781,[-1.8934357  1.8959461  2.1415608  0.0988903  1.7505282  0.1801621 -0.4361364],[ 0.759243 -0.369318  0.104191]
1782,[-1.8902972  1.8918827  2.1373181  0.0978527  1.7559718  0.1802348 -0.4361115],[ 0.759129 -0.370553  0.104698]
1783,[-1.8890674  1.8906004  2.1361287  0.0980282  1.7582276  0.1801957 -0.4361463],[ 0.758974 -0.370889  0.104976]
1784,[-1.8880011  1.8892469  2.1346469  0.0978193  1.7597393  0.1802327 -0.4361735],[ 0.758923 -0.371238  0.105128]
1785,[-1.8834429  1.8843254  2.1301024  0.0979805  1.7657266  0.1803099 -0.4361455],[ 0.759116 -0.373173  0.105475]
1786,[-1.8821353  1.8831062  2.1290038  0.0979996  1.7674768  0.1803106 -0.4361617],[ 0.759122 -0.373542  0.105578]
1787,[-1.8770465  1.8789101  2.1259098  0.0983982  1.7708181  0.180723  -0.4361709],[ 0.759613 -0.375758  0.105758]
1788,[-1.875783   1.8779787  2.1252389  0.0984573  1.7711748  0.1807171 -0.4361279],[ 0.759788 -0.376151  0.105727]
1789,[-1.8705677  1.8738042  2.1232038  0.0984459  1.7736248  0.1814222 -0.4361429],[ 0.760769 -0.378149  0.105213]
1790,[-1.8694291  1.872803   2.1227667  0.0986147  1.774304   0.1814324 -0.4361612],[ 0.760878 -0.378543  0.105155]
1791,[-1.8645273  1.8685586  2.1212258  0.1015482  1.7786406  0.1815466 -0.4361651],[ 0.761481 -0.380678  0.104818]
