id,joint_position,ball_loc
3609,[-2.4864304  1.7104932  2.1169079  0.4830513  0.9113083  0.6809827 -0.4424011],[ 0.712373 -0.370427  0.07414 ]
3610,[-2.4865134  1.7104335  2.1167878  0.4830176  0.9112421  0.6809612 -0.4424026],[ 0.712371 -0.370414  0.074134]
3611,[-2.4864707  1.7105312  2.1168476  0.4830048  0.9112716  0.6809607 -0.4423971],[ 0.712353 -0.370405  0.074137]
3612,[-2.4865027  1.7104875  2.1168231  0.4829894  0.911316   0.6810083 -0.4423954],[ 0.712369 -0.370411  0.074132]
3613,[-2.4864486  1.7105101  2.1167897  0.4829997  0.9113226  0.6809535 -0.4423918],[ 0.71236  -0.370412  0.074141]
3614,[-2.4865027  1.7104875  2.1168605  0.4830305  0.9112936  0.680946  -0.4423999],[ 0.712363 -0.370412  0.074143]
3615,[-2.4865294  1.7105337  2.1167628  0.4830961  0.9112554  0.680944  -0.4424363],[ 0.712378 -0.370418  0.07414 ]
3616,[-2.4864884  1.7105248  2.1168712  0.4830204  0.9113303  0.6808966 -0.4424336],[ 0.712351 -0.370399  0.074149]
3617,[-2.4864667  1.7104685  2.1168114  0.4830035  0.9113274  0.6809575 -0.4424032],[ 0.712348 -0.370397  0.074144]
3618,[-2.4865215  1.7104311  2.1167554  0.4830522  0.9112564  0.6809212 -0.4423391],[ 0.712366 -0.370409  0.074139]
3619,[-2.4865163  1.7104885  2.116886   0.4830607  0.9112916  0.6809217 -0.4424261],[ 0.71237  -0.370412  0.074142]
3620,[-2.4865525  1.7105498  2.1168281  0.4830444  0.9112874  0.6809785 -0.4424645],[ 0.712349 -0.370409  0.074139]
3621,[-2.4864683  1.7105235  2.1168269  0.4830013  0.9114395  0.6809547 -0.4423795],[ 0.712359 -0.370413  0.074148]
3622,[-2.4864922  1.7105124  2.116841   0.4830116  0.9113718  0.6809529 -0.4424423],[ 0.712361 -0.370417  0.074145]
3623,[-2.4865222  1.7104851  2.1168104  0.4830185  0.9113918  0.6809062 -0.4424482],[ 0.712359 -0.370417  0.074141]
3624,[-2.4864936  1.7104416  2.1167847  0.4830268  0.911357   0.6809443 -0.4424077],[ 0.712359 -0.370411  0.074137]
3625,[-2.4864884  1.7105135  2.1168379  0.4829482  0.9114361  0.6809783 -0.4424221],[ 0.712339 -0.370404  0.074144]
3626,[-2.4865029  1.7105296  2.1168266  0.4830267  0.9113913  0.6809807 -0.4424715],[ 0.712362 -0.370415  0.074139]
3627,[-2.4864788  1.7105228  2.11683    0.4830034  0.9114118  0.6810009 -0.4424015],[ 0.712362 -0.37041   0.074142]
3628,[-2.4864736  1.7104859  2.1168438  0.4830084  0.9114004  0.6809835 -0.4424401],[ 0.712362 -0.370407  0.074146]
3629,[-2.48646    1.7104669  2.1168376  0.4830391  0.9114185  0.6809172 -0.4423921],[ 0.712366 -0.370409  0.07415 ]
3630,[-2.4864965  1.7105043  2.1167847  0.4829864  0.9113927  0.6809651 -0.442405 ],[ 0.712357 -0.370404  0.074147]
3631,[-2.486501   1.7105447  2.1167799  0.4830546  0.9114104  0.6809397 -0.4424479],[ 0.712338 -0.370399  0.074148]
3632,[-2.4864741  1.7105712  2.116834   0.4830062  0.9113884  0.680951  -0.4423961],[ 0.712356 -0.370405  0.074149]
3633,[-2.486491   1.7104696  2.1167856  0.4830329  0.9114657  0.6809996 -0.4423805],[ 0.712339 -0.3704    0.074148]
3634,[-2.4864643  1.7105345  2.1167947  0.4829898  0.9114285  0.6809417 -0.4423596],[ 0.712357 -0.370412  0.074144]
3635,[-2.4864924  1.710504   2.1168064  0.4830635  0.9114218  0.6809804 -0.4424204],[ 0.712339 -0.3704    0.074154]
3636,[-2.4864588  1.7105713  2.1168128  0.4830105  0.9114037  0.6809834 -0.4423807],[ 0.712354 -0.370414  0.074145]
3637,[-2.4864888  1.7105155  2.1168038  0.4830314  0.9113622  0.6809485 -0.4424366],[ 0.712338 -0.370402  0.074153]
3638,[-2.4864846  1.7105419  2.1167964  0.4830227  0.9114185  0.6809338 -0.4424408],[ 0.712334 -0.370397  0.074151]
3639,[-2.4865062  1.7104741  2.1167804  0.4830041  0.9114423  0.6809951 -0.442409 ],[ 0.71235  -0.370402  0.074151]
3640,[-2.4864996  1.7105143  2.1168195  0.4830388  0.9114376  0.6809233 -0.4423853],[ 0.712343 -0.370403  0.074148]
3641,[-2.4865167  1.7105121  2.1168657  0.4830377  0.9114943  0.6809704 -0.4424203],[ 0.712361 -0.370407  0.074148]
3642,[-2.4864958  1.7105173  2.1168145  0.4830714  0.9114318  0.6809389 -0.4423747],[ 0.712358 -0.370405  0.07415 ]
3643,[-2.4865196  1.7105532  2.1168505  0.4829715  0.9113946  0.6809668 -0.4424361],[ 0.712338 -0.370392  0.074156]
3644,[-2.4865442  1.7105395  2.1168531  0.4830372  0.9114123  0.680985  -0.4424154],[ 0.712339 -0.370393  0.074157]
3645,[-2.4864924  1.710518   2.1167642  0.4830051  0.911438   0.6810056 -0.4424061],[ 0.712335 -0.370394  0.074154]
3646,[-2.4864807  1.7105117  2.1167878  0.4830191  0.9115153  0.6809627 -0.4424087],[ 0.712329 -0.370387  0.074151]
3647,[-2.4864891  1.7105358  2.1168419  0.4829711  0.9114581  0.6809873 -0.442388 ],[ 0.712332 -0.370396  0.074152]
3648,[-2.486454   1.7105617  2.1168421  0.4829729  0.9115863  0.6810291 -0.4424264],[ 0.712327 -0.370396  0.074163]
3649,[-2.486476   1.7105347  2.1168295  0.4830002  0.9115344  0.6809671 -0.4422723],[ 0.712326 -0.370405  0.074161]
3650,[-2.6714208  1.631216   2.1154183  0.8372382  0.2966257  0.877603  -0.4449868],[ 0.71677  -0.371265  0.071544]
3651,[-2.6714411  1.631247   2.1154669  0.8372461  0.2966156  0.8775791 -0.444948 ],[ 0.716767 -0.371257  0.071553]
3652,[-2.6714978  1.6312237  2.1154743  0.8373042  0.2965866  0.8775522 -0.4449403],[ 0.716762 -0.371258  0.071548]
3653,[-2.6714614  1.6312111  2.1155506  0.8373046  0.2966333  0.8775534 -0.4449288],[ 0.716763 -0.37125   0.071536]
3654,[-2.6713894  1.631244   2.1155025  0.8372669  0.2965727  0.8775842 -0.4449407],[ 0.716766 -0.371254  0.071535]
3655,[-2.6714332  1.6312311  2.1154319  0.8373287  0.2966576  0.8775513 -0.4448914],[ 0.71677  -0.371259  0.071537]
3656,[-2.6715088  1.6311741  2.1154421  0.8372883  0.2966271  0.8775605 -0.4448978],[ 0.716773 -0.371262  0.071538]
3657,[-2.6714847  1.6311946  2.1154667  0.837324   0.296619   0.8775719 -0.4449024],[ 0.716762 -0.371253  0.071538]
3658,[-2.6714456  1.6312067  2.1154011  0.8372369  0.2966309  0.8775542 -0.4448986],[ 0.716756 -0.371258  0.071522]
3659,[-2.6714516  1.6312017  2.1154495  0.8373252  0.2966457  0.8776069 -0.4449402],[ 0.716762 -0.371263  0.071539]
3660,[-2.6714826  1.6312528  2.1154917  0.8372512  0.2966495  0.877567  -0.4449004],[ 0.716757 -0.371253  0.07154 ]
3661,[-2.6714716  1.6312436  2.1154896  0.8373012  0.2966457  0.8775469 -0.4448963],[ 0.716745 -0.371258  0.07155 ]
3662,[-2.6714649  1.6311967  2.1155192  0.8372912  0.2966404  0.8775248 -0.4449383],[ 0.716744 -0.371255  0.071546]
3663,[-2.6714359  1.6312408  2.1154264  0.8373004  0.2966552  0.8776098 -0.4448728],[ 0.716744 -0.371256  0.071549]
3664,[-2.6714819  1.6312378  2.1154705  0.8373069  0.2966261  0.8775492 -0.4448691],[ 0.716744 -0.371258  0.071537]
3665,[-2.6714592  1.6311861  2.1154727  0.8372531  0.29667    0.8775481 -0.4449846],[ 0.716747 -0.371256  0.071548]
3666,[-2.6714964  1.6312155  2.1154541  0.837278   0.2966185  0.87759   -0.4449722],[ 0.716749 -0.371255  0.071546]
3667,[-2.6714881  1.6312136  2.1155287  0.837265   0.2967129  0.8775517 -0.4448629],[ 0.716749 -0.37126   0.071547]
3668,[-2.6714494  1.6312228  2.1154913  0.8373416  0.2966428  0.8775529 -0.4449432],[ 0.716748 -0.371262  0.071551]
3669,[-2.671432   1.6312193  2.1154498  0.8373164  0.2967344  0.8775914 -0.4449737],[ 0.716756 -0.37126   0.071545]
3670,[-2.6714835  1.6312383  2.1154727  0.8372878  0.2966667  0.8775622 -0.4449344],[ 0.716745 -0.371264  0.071522]
3671,[-2.6714676  1.6312219  2.1154262  0.8372941  0.2967344  0.877481  -0.4449165],[ 0.716742 -0.371261  0.071536]
3672,[-2.6714871  1.6312129  2.1154627  0.8373699  0.2967244  0.8775413 -0.4448918],[ 0.71675  -0.371262  0.071558]
3673,[-2.6714201  1.6312656  2.1154355  0.8373208  0.2966815  0.8775971 -0.444939 ],[ 0.71674  -0.371265  0.071552]
3674,[-2.6714564  1.6312486  2.1155072  0.8373604  0.2966762  0.8775775 -0.4449017],[ 0.716735 -0.371258  0.071555]
3675,[-2.6713915  1.6312106  2.1154886  0.837337   0.2967582  0.8775692 -0.4448488],[ 0.716728 -0.371259  0.071539]
3676,[-2.6714616  1.6312216  2.1154636  0.8373552  0.2967601  0.8775045 -0.444928 ],[ 0.716736 -0.371262  0.071553]
3677,[-2.6715153  1.6312583  2.1154793  0.8373422  0.2967196  0.877552  -0.4448729],[ 0.716731 -0.371263  0.071547]
3678,[-2.6714487  1.631247   2.1154715  0.8373531  0.2967186  0.8775813 -0.4449013],[ 0.716731 -0.371266  0.07154 ]
3679,[-2.6715141  1.6312055  2.1154014  0.8373342  0.296722   0.8775577 -0.44485  ],[ 0.716737 -0.371266  0.071553]
3680,[-2.6714664  1.6312396  2.1154407  0.8373621  0.296732   0.8775373 -0.4449454],[ 0.716738 -0.371266  0.07155 ]
3681,[-2.6714502  1.6311772  2.1154176  0.837367   0.2967482  0.8775883 -0.4449265],[ 0.716732 -0.371261  0.071539]
3682,[-2.671504   1.6312397  2.1154617  0.8373624  0.296691   0.8775476 -0.444915 ],[ 0.716729 -0.371265  0.071536]
3683,[-2.6714611  1.6312091  2.1154662  0.8373995  0.2967387  0.8775699 -0.4449354],[ 0.716735 -0.371264  0.071548]
3684,[-2.6714423  1.6312601  2.1154646  0.8373975  0.2967897  0.877532  -0.4449181],[ 0.716728 -0.371255  0.071562]
3685,[-2.6714425  1.6312598  2.1155103  0.8373313  0.296774   0.8775545 -0.4448946],[ 0.716726 -0.371253  0.071557]
3686,[-2.6714559  1.6312863  2.115496   0.837385   0.296753   0.8776508 -0.4449156],[ 0.716733 -0.37128   0.07156 ]
3687,[-2.6714142  1.6312346  2.1154491  0.837399   0.296743   0.8775226 -0.4450268],[ 0.716723 -0.371273  0.071541]
3688,[-2.6714611  1.6312734  2.1154834  0.8373796  0.2967206  0.8774896 -0.4449306],[ 0.716721 -0.371264  0.07156 ]
3689,[-2.8381422  1.6551969  2.059007   0.2806013  0.4554816  0.2056675 -0.4487325],[ 0.68684  -0.25983   0.081584]
3690,[-2.8380792  1.6551993  2.0590724  0.280583   0.4554735  0.2056605 -0.4487221],[ 0.686846 -0.259816  0.081595]
3691,[-2.8380983  1.6551422  2.0591055  0.2805091  0.4554339  0.2057302 -0.4486872],[ 0.686852 -0.259817  0.081589]
3692,[-2.8381193  1.6551538  2.059081   0.2804917  0.4553977  0.2057111 -0.4486817],[ 0.686862 -0.25982   0.081597]
3693,[-2.8381241  1.6551928  2.059136   0.2804817  0.4554554  0.2056591 -0.448705 ],[ 0.686865 -0.259823  0.081597]
3694,[-2.8381496  1.6551902  2.0590724  0.2804323  0.4554015  0.2056764 -0.4486675],[ 0.686881 -0.259813  0.081577]
3695,[-2.8381045  1.6551725  2.0590724  0.2803699  0.4554239  0.2057028 -0.4486697],[ 0.686886 -0.259814  0.081592]
3696,[-2.8381324  1.6551645  2.0590964  0.2804002  0.4554515  0.2056984 -0.4486966],[ 0.686891 -0.259818  0.081564]
3697,[-2.8381558  1.6551831  2.0590862  0.2803448  0.4554787  0.2056661 -0.4487637],[ 0.6869   -0.259822  0.081558]
3698,[-2.8381262  1.6551623  2.0590366  0.2803057  0.4553977  0.2056395 -0.448648 ],[ 0.686909 -0.259805  0.081586]
3699,[-2.8380752  1.6552014  2.0591046  0.2803132  0.4554     0.2056745 -0.4487146],[ 0.68691  -0.259793  0.081591]
3700,[-2.8381496  1.6551717  2.0591324  0.2802569  0.4554515  0.2057319 -0.4486923],[ 0.686918 -0.259807  0.081569]
3701,[-2.8380823  1.6551701  2.0590697  0.2803233  0.4554043  0.2056821 -0.4487089],[ 0.686915 -0.259798  0.081578]
3702,[-2.8381112  1.6551856  2.0590478  0.2802197  0.4553743  0.2057376 -0.4487095],[ 0.686939 -0.259799  0.081584]
3703,[-2.8380955  1.6551251  2.0590795  0.2801688  0.4554644  0.2057155 -0.4487473],[ 0.68695  -0.259793  0.081581]
3704,[-2.8381412  1.6551472  2.0590998  0.2801235  0.4554625  0.2057374 -0.4487153],[ 0.68696  -0.259794  0.081602]
3705,[-2.8380804  1.6550913  2.0590287  0.2801999  0.4554434  0.2056633 -0.4486923],[ 0.68695  -0.259799  0.08157 ]
3706,[-2.8380931  1.6551495  2.0590876  0.2800808  0.455391   0.2057158 -0.4487047],[ 0.686975 -0.259797  0.081566]
3707,[-2.8381808  1.6551624  2.0591241  0.2801257  0.4553676  0.2056822 -0.4487073],[ 0.686973 -0.259795  0.081578]
3708,[-2.8381722  1.6551383  2.0590948  0.2799691  0.4554067  0.2057221 -0.4486583],[ 0.686997 -0.259789  0.081554]
3709,[-2.838135   1.6552141  2.059055   0.2799873  0.4553638  0.2056682 -0.4486774],[ 0.687004 -0.259788  0.081549]
3710,[-2.8380523  1.6552072  2.05906    0.2799436  0.4554182  0.2057106 -0.4486372],[ 0.687008 -0.259775  0.081581]
3711,[-2.8381188  1.6551677  2.0590798  0.2799542  0.4554182  0.2056831 -0.4486747],[ 0.687024 -0.259772  0.081581]
3712,[-2.8381207  1.6552064  2.0591019  0.2798677  0.4554153  0.2057265 -0.4487139],[ 0.687021 -0.259771  0.081558]
3713,[-2.8380885  1.6551581  2.0590597  0.2799484  0.4553962  0.2057469 -0.4486915],[ 0.687038 -0.259777  0.081576]
3714,[-2.8381064  1.6551958  2.0590464  0.2797927  0.4553137  0.2056766 -0.44865  ],[ 0.687063 -0.25978   0.081538]
3715,[-2.8381515  1.6551812  2.0590726  0.2798271  0.4553824  0.2056576 -0.4487114],[ 0.68706  -0.259783  0.081533]
3716,[-2.8381295  1.6552415  2.0590721  0.2797591  0.4553867  0.2057611 -0.4487031],[ 0.687067 -0.259771  0.081557]
3717,[-2.8380811  1.6551863  2.0590922  0.2797097  0.4553576  0.2056711 -0.448658 ],[ 0.687074 -0.259778  0.081542]
3718,[-2.83813    1.6551669  2.0590829  0.2797234  0.4553514  0.205726  -0.4486582],[ 0.687077 -0.259771  0.081547]
3719,[-2.8381393  1.6551325  2.0591088  0.2796932  0.4553504  0.2057104 -0.4486156],[ 0.687083 -0.259765  0.081556]
3720,[-2.8380976  1.6551152  2.0590607  0.2796016  0.4552827  0.205694  -0.4486924],[ 0.687102 -0.259771  0.081512]
3721,[-2.8381355  1.6552223  2.0591324  0.2796158  0.4553085  0.2057094 -0.4486819],[ 0.687122 -0.25978   0.081513]
3722,[-2.8381176  1.655177   2.0590647  0.279563   0.4552794  0.2057032 -0.4486805],[ 0.687128 -0.259765  0.081526]
3723,[-2.8381045  1.6552166  2.0590974  0.2795658  0.4552904  0.2057321 -0.4486223],[ 0.687134 -0.259769  0.081515]
3724,[-2.8381322  1.6552017  2.0590726  0.279579   0.4553242  0.2056675 -0.448714 ],[ 0.687129 -0.259761  0.081532]
3725,[-2.838058   1.6551514  2.0590378  0.2796033  0.4553833  0.205704  -0.448719 ],[ 0.687133 -0.259766  0.081538]
3726,[-2.8380971  1.6551809  2.0590919  0.2795832  0.4553257  0.2056955 -0.4486731],[ 0.687141 -0.259781  0.081506]
3727,[-2.8381653  1.6552147  2.0590738  0.2794927  0.4553223  0.2057078 -0.4486901],[ 0.687139 -0.259779  0.081511]
3728,[-2.838145   1.6551804  2.0590571  0.2795471  0.4553004  0.2057246 -0.448718 ],[ 0.687142 -0.259775  0.081512]
3729,[-2.8381303  1.6551396  2.0590323  0.2794866  0.4553166  0.2057065 -0.4486987],[ 0.687143 -0.259782  0.081505]
3730,[-2.8381086  1.6551773  2.0591189  0.2795565  0.4552565  0.2056792 -0.4487546],[ 0.687138 -0.259777  0.081529]
3731,[-2.8381596  1.6551866  2.0590419  0.2795076  0.4552937  0.2057081 -0.4487405],[ 0.687137 -0.259773  0.081539]
3732,[-2.8381617  1.6551534  2.0590867  0.2794798  0.4552479  0.2057194 -0.4487358],[ 0.687148 -0.25978   0.081495]
3733,[-2.8381391  1.6550987  2.0590662  0.2794745  0.4552541  0.2057121 -0.4486679],[ 0.687154 -0.259781  0.081492]
3734,[-2.8381231  1.6551571  2.0590569  0.2794382  0.4552823  0.2056502 -0.4487023],[ 0.68716  -0.259787  0.081519]
3735,[-2.8380804  1.6551475  2.0590638  0.2794943  0.4552904  0.205732  -0.4487201],[ 0.687164 -0.259793  0.081509]
3736,[-2.9114416  1.4780454  1.8039144  0.2587022  0.3264962  0.4300175 -0.443051 ],[ 0.643117 -0.266036  0.096327]
3737,[-2.9114387  1.4781224  1.8039364  0.2587552  0.3265162  0.4300225 -0.4429786],[ 0.643096 -0.266038  0.096343]
3738,[-2.9114266  1.478084   1.8038931  0.2587449  0.3265667  0.4300707 -0.4430299],[ 0.6431   -0.266036  0.096338]
3739,[-2.9115281  1.4781121  1.8038646  0.2587704  0.3264733  0.4300516 -0.4430055],[ 0.643103 -0.266032  0.096332]
3740,[-2.9114208  1.4780734  1.8038759  0.2587964  0.3265572  0.430042  -0.4430002],[ 0.643096 -0.266038  0.09634 ]
3741,[-2.9114123  1.4780647  1.8039402  0.258724   0.3265229  0.4300119 -0.4430221],[ 0.643097 -0.26604   0.096337]
3742,[-2.9114557  1.4780528  1.8038847  0.2587152  0.3265224  0.4300085 -0.4429971],[ 0.643098 -0.26603   0.096325]
3743,[-2.9114247  1.4780459  1.8039291  0.2587744  0.32654    0.4300342 -0.4430373],[ 0.643097 -0.26604   0.096335]
3744,[-2.9114774  1.4780595  1.8039029  0.2587781  0.3265057  0.4300746 -0.4430026],[ 0.643114 -0.266038  0.096322]
3745,[-2.9114375  1.4780883  1.8038909  0.2587687  0.3265429  0.4300303 -0.4429711],[ 0.643099 -0.266037  0.096335]
3746,[-2.9114201  1.4780715  1.8039457  0.2587027  0.3264547  0.4300764 -0.443064 ],[ 0.643095 -0.266048  0.096333]
3747,[-2.9114132  1.4780927  1.8038446  0.2587667  0.3265014  0.4300731 -0.4429898],[ 0.643102 -0.266034  0.096322]
3748,[-2.9113961  1.4780574  1.8039265  0.258746   0.3265157  0.4300653 -0.4430783],[ 0.643125 -0.26603   0.096325]
3749,[-2.9114337  1.4780285  1.8039342  0.2587324  0.3265024  0.4300314 -0.4430228],[ 0.643125 -0.266023  0.096317]
3750,[-2.9114642  1.4781191  1.8038922  0.258764   0.3265453  0.4300162 -0.4430291],[ 0.643103 -0.266029  0.096325]
3751,[-2.911407   1.4780752  1.8039124  0.2587235  0.3264947  0.4300416 -0.4430393],[ 0.643103 -0.266037  0.096335]
3752,[-2.9113562  1.4780409  1.8039337  0.2587487  0.3265324  0.4300307 -0.4430238],[ 0.643094 -0.266038  0.096323]
3753,[-2.9114571  1.4780903  1.8038608  0.2587213  0.3265276  0.4300425 -0.4430491],[ 0.6431   -0.266042  0.096327]
3754,[-2.9114323  1.4780257  1.8039242  0.2587931  0.3264857  0.4300985 -0.4429877],[ 0.643122 -0.266035  0.096305]
3755,[-2.9114378  1.4780641  1.8038818  0.2587635  0.326489   0.4300676 -0.4430502],[ 0.643098 -0.266044  0.09633 ]
3756,[-2.911429   1.4780765  1.8038342  0.258758   0.3265214  0.4300074 -0.443021 ],[ 0.643121 -0.266038  0.096304]
3757,[-2.9114192  1.4780744  1.803893   0.2586882  0.3265119  0.4300884 -0.4430209],[ 0.643092 -0.266036  0.096321]
3758,[-2.9114409  1.4780412  1.8039203  0.2587557  0.3264604  0.4300062 -0.4430278],[ 0.643098 -0.266029  0.096318]
3759,[-2.9114273  1.4780466  1.8038642  0.2587616  0.3265467  0.4300356 -0.4430672],[ 0.643095 -0.266041  0.096329]
3760,[-2.9113779  1.4780585  1.8039131  0.2587779  0.3265501  0.4300879 -0.4430575],[ 0.643101 -0.266034  0.096325]
3761,[-2.911427   1.4780437  1.8039147  0.2587418  0.3265391  0.4300492 -0.4429919],[ 0.643108 -0.26603   0.09632 ]
3762,[-2.9114027  1.4780641  1.8039038  0.2587215  0.3265348  0.4300656 -0.4430508],[ 0.643129 -0.266037  0.096314]
3763,[-2.9114006  1.4780151  1.8038769  0.2587596  0.3265286  0.4300347 -0.4430659],[ 0.643102 -0.266038  0.096327]
3764,[-2.9113999  1.4780831  1.8039057  0.2587368  0.3265257  0.4300618 -0.4429949],[ 0.643104 -0.266041  0.096327]
3765,[-2.9114461  1.4780473  1.8038787  0.2587394  0.3265424  0.430061  -0.4429955],[ 0.643098 -0.266025  0.096312]
3766,[-2.9114135  1.4779963  1.8039128  0.2587599  0.3265081  0.4300692 -0.4430431],[ 0.643089 -0.266031  0.096312]
3767,[-2.9114318  1.4780229  1.8038949  0.2587365  0.3264618  0.4301138 -0.4430077],[ 0.643104 -0.266043  0.096318]
3768,[-2.9114459  1.4780267  1.8038788  0.2587625  0.3265224  0.4300722 -0.4429855],[ 0.643095 -0.26604   0.096315]
3769,[-2.9114123  1.4780488  1.803853   0.2586917  0.3265286  0.4300122 -0.4430694],[ 0.64312  -0.266041  0.09631 ]
3770,[-2.9114537  1.4780201  1.8039149  0.258791   0.3264862  0.4300975 -0.4430317],[ 0.643102 -0.266033  0.096327]
3771,[-2.9114383  1.478045   1.8038953  0.2587802  0.326571   0.4300257 -0.4430176],[ 0.643105 -0.266025  0.096311]
3772,[-2.9113965  1.4780345  1.803903   0.2587453  0.3264843  0.4300227 -0.4430578],[ 0.643105 -0.266031  0.096319]
3773,[-2.911427   1.4780107  1.8038779  0.2587754  0.3264633  0.4300169 -0.4430775],[ 0.643129 -0.266025  0.096298]
3774,[-2.911366   1.478018   1.8038944  0.2587294  0.3264738  0.4300556 -0.4429885],[ 0.643127 -0.266041  0.096303]
3775,[-2.9113868  1.4780424  1.8039724  0.2587528  0.326531   0.430051  -0.4430399],[ 0.643096 -0.266045  0.096308]
3776,[-2.9114497  1.4780196  1.8039201  0.258752   0.3265095  0.4300544 -0.4430324],[ 0.64309  -0.266039  0.096307]
3777,[-2.9114037  1.4780326  1.803902   0.2587471  0.3264547  0.43003   -0.4431083],[ 0.643116 -0.266033  0.096307]
3778,[-2.9896243  1.4451025  1.8870327  0.7422834  0.1805487  0.8398531 -0.4466038],[ 0.626951 -0.260178  0.070615]
3779,[-2.9895818  1.4451544  1.8870559  0.7422906  0.1806446  0.8397985 -0.4466413],[ 0.62694  -0.260175  0.070613]
3780,[-2.9896024  1.4450819  1.8870308  0.7422819  0.1807437  0.839808  -0.4465822],[ 0.62692  -0.260166  0.070604]
3781,[-2.9896877  1.4451194  1.8870486  0.7423208  0.181037   0.8398864 -0.4465478],[ 0.626867 -0.260154  0.070611]
3782,[-2.9896152  1.4452045  1.8869985  0.742245   0.18112    0.839847  -0.4466338],[ 0.626856 -0.260151  0.070618]
3783,[-2.989681   1.4451414  1.8870047  0.7422707  0.1811896  0.8398527 -0.4465736],[ 0.626847 -0.260149  0.070625]
3784,[-2.9896043  1.4451846  1.8869835  0.7423017  0.1813803  0.8398272 -0.4466362],[ 0.626822 -0.26015   0.070633]
3785,[-2.9895776  1.4450986  1.8870257  0.7423293  0.1814189  0.8398771 -0.4466119],[ 0.626815 -0.26015   0.070643]
3786,[-2.9896164  1.445156   1.8870295  0.7422949  0.1815086  0.8398425 -0.4465898],[ 0.62681  -0.260149  0.070639]
3787,[-2.9896007  1.4451616  1.8870057  0.7423302  0.1815076  0.8398395 -0.4466378],[ 0.626799 -0.260146  0.070638]
3788,[-2.9896639  1.4451204  1.8870006  0.74229    0.181551   0.8398715 -0.4465881],[ 0.626797 -0.260144  0.070636]
3789,[-2.9896012  1.4451476  1.8869963  0.7422625  0.1815305  0.8398508 -0.4466683],[ 0.626795 -0.260143  0.070634]
3790,[-2.989578   1.4451448  1.8869971  0.7422694  0.1815506  0.8398241 -0.4466405],[ 0.626786 -0.260138  0.070638]
3791,[-2.9896608  1.4452011  1.8870281  0.7422702  0.1816621  0.8397918 -0.4466319],[ 0.626787 -0.260142  0.070636]
3792,[-2.9896305  1.4451458  1.88697    0.7423489  0.181623   0.8398712 -0.4465284],[ 0.626785 -0.260145  0.07064 ]
3793,[-2.989631   1.4451521  1.8870526  0.7422836  0.1816135  0.83978   -0.4465764],[ 0.626788 -0.260147  0.07064 ]
3794,[-2.9896634  1.4451155  1.8870478  0.742222   0.1816783  0.8398682 -0.4465673],[ 0.62679  -0.26015   0.070641]
3795,[-2.9896367  1.4451765  1.8870808  0.7423623  0.1816364  0.8398319 -0.4465948],[ 0.62679  -0.260147  0.070638]
3796,[-2.9896069  1.4451338  1.8870816  0.7423508  0.1816283  0.8398539 -0.4465604],[ 0.626794 -0.260146  0.070636]
3797,[-2.9896271  1.4451286  1.8870343  0.7423106  0.1816068  0.8398354 -0.4466396],[ 0.62679  -0.260138  0.070634]
3798,[-2.9896143  1.445141   1.8870553  0.7423279  0.1816373  0.8398368 -0.4466207],[ 0.626789 -0.260135  0.070637]
3799,[-2.9896136  1.4451659  1.8870172  0.7422746  0.1816621  0.8398653 -0.4466592],[ 0.626789 -0.260138  0.070636]
3800,[-2.9896457  1.4451172  1.8871039  0.7422254  0.1816316  0.8398684 -0.4466237],[ 0.626786 -0.260135  0.070637]
3801,[-2.9896283  1.4451293  1.8870132  0.74234    0.1817155  0.8398031 -0.4466638],[ 0.626784 -0.260135  0.070638]
3802,[-2.9896567  1.445161   1.8870497  0.7422382  0.1817074  0.8397683 -0.4466403],[ 0.62678  -0.260143  0.070637]
3803,[-2.9896145  1.445099   1.8870335  0.7422934  0.1817127  0.8399053 -0.4465618],[ 0.62678  -0.260142  0.07064 ]
3804,[-2.98961    1.4451105  1.8870377  0.7423457  0.1816926  0.8397893 -0.4465963],[ 0.626779 -0.260146  0.070639]
3805,[-2.9896233  1.4451267  1.8870045  0.7422947  0.1817523  0.839857  -0.4466307],[ 0.626772 -0.260139  0.070644]
3806,[-2.9896496  1.4451175  1.8870087  0.742292   0.1817065  0.8397589 -0.4466127],[ 0.626772 -0.260142  0.070644]
3807,[-2.9896601  1.4451465  1.8869768  0.7422412  0.1817422  0.8398722 -0.4466431],[ 0.626771 -0.26014   0.07064 ]
3808,[-2.9896364  1.4451486  1.8869796  0.7423308  0.1817213  0.8398484 -0.4466143],[ 0.626767 -0.260136  0.070641]
3809,[-2.9896426  1.4451657  1.8870706  0.7422439  0.1817918  0.8398058 -0.4466059],[ 0.626767 -0.260137  0.070636]
3810,[-2.9896465  1.4450823  1.8870692  0.7422641  0.1818405  0.8398834 -0.4466242],[ 0.626767 -0.260134  0.07064 ]
3811,[-2.9896744  1.445147   1.8870271  0.7422592  0.1819482  0.8398218 -0.4466625],[ 0.626751 -0.260136  0.070646]
3812,[-2.9896715  1.4451673  1.8869907  0.7423103  0.1819335  0.8398411 -0.4465782],[ 0.626744 -0.260136  0.070649]
3813,[-2.9896188  1.4451474  1.8870302  0.7423256  0.1820045  0.8398421 -0.4465856],[ 0.626741 -0.260139  0.070656]
3814,[-2.9896093  1.4451447  1.887025   0.7422881  0.1820899  0.8398628 -0.4466496],[ 0.626736 -0.260135  0.070654]
