id,joint_position,ball_loc
6445,[-1.9474058  1.3313504  1.7449383  0.9723696  1.4852138 -0.191687  -0.3013161],[ 0.630601 -0.630012  0.236319]
6446,[-1.9473727  1.3313122  1.745019   0.9723755  1.4852803 -0.1966069 -0.3012507],[ 0.630508 -0.629718  0.236807]
6447,[-1.9473249  1.3312945  1.7449375  0.9723813  1.4854701 -0.2004498 -0.3013053],[ 0.630402 -0.629395  0.237228]
6448,[-1.9473844  1.3313065  1.7449479  0.9723157  1.4853474 -0.2120228 -0.3012286],[ 0.630017 -0.628267  0.238751]
6449,[-1.9474896  1.3313215  1.7449622  0.9723232  1.4852246 -0.2159837 -0.3013068],[ 0.629933 -0.628037  0.239168]
6450,[-1.9475024  1.3312572  1.7449863  0.9723037  1.4856657 -0.2297848 -0.3012613],[ 0.629544 -0.626751  0.240984]
6451,[-1.9475149  1.3312411  1.7450172  0.9724219  1.4854685 -0.2331987 -0.3012555],[ 0.629466 -0.626486  0.241247]
6452,[-1.947492   1.3312219  1.7449741  0.9723897  1.4853696 -0.2490981 -0.301275 ],[ 0.629125 -0.625283  0.24312 ]
6453,[-1.9474478  1.3312504  1.7449768  0.9723547  1.4858148 -0.2520467 -0.3012427],[ 0.629068 -0.625006  0.243538]
6454,[-1.9474354  1.3313074  1.7449653  0.9722937  1.4857674 -0.2649063 -0.3012722],[ 0.628808 -0.62382   0.245116]
6455,[-1.9474605  1.3312038  1.7450368  0.9723398  1.4853978 -0.2690496 -0.3013007],[ 0.628759 -0.623649  0.245411]
6456,[-1.9474179  1.3312758  1.7449986  0.9722676  1.4854251 -0.2818882 -0.3012755],[ 0.628587 -0.622628  0.247082]
6457,[-1.9473653  1.3313334  1.745016   0.9723006  1.4858483 -0.2848513 -0.3012767],[ 0.628538 -0.622358  0.247483]
6458,[-1.9473796  1.3312809  1.7449939  0.9723352  1.4859029 -0.2961383 -0.3012803],[ 0.628324 -0.621351  0.248916]
6459,[-1.9474324  1.3313267  1.7450386  0.9723351  1.4858845 -0.2977427 -0.3012991],[ 0.628282 -0.621169  0.249099]
6460,[-1.9474981  1.331288   1.7449944  0.9723532  1.4859647 -0.3078828 -0.3013066],[ 0.628122 -0.620287  0.250337]
6461,[-1.9475299  1.3312629  1.7449733  0.9723033  1.4857188 -0.309827  -0.3012239],[ 0.628077 -0.620199  0.250516]
6462,[-1.9474483  1.3312917  1.7449514  0.9722738  1.4858832 -0.3186443 -0.3012258],[ 0.627982 -0.619394  0.251692]
6463,[-1.9475861  1.3312297  1.7450231  0.9722716  1.4858053 -0.3208174 -0.301263 ],[ 0.627962 -0.61931   0.251829]
6464,[-1.9474962  1.3312753  1.7450243  0.9723346  1.4858348 -0.32968   -0.3012452],[ 0.627922 -0.618592  0.253021]
6465,[-1.9475164  1.3313043  1.7449973  0.9722806  1.4858321 -0.3304915 -0.3012867],[ 0.627871 -0.618486  0.253158]
6466,[-1.9474286  1.3312881  1.7449524  0.9723483  1.4858932 -0.3392668 -0.301235 ],[ 0.627849 -0.617891  0.254163]
6467,[-1.9474082  1.3312795  1.7449372  0.9723126  1.4860137 -0.3398864 -0.3012864],[ 0.627834 -0.617763  0.25431 ]
6468,[-1.9474293  1.3312641  1.7450737  0.9722577  1.4856725 -0.3442504 -0.3012796],[ 0.627821 -0.617503  0.254747]
6469,[-1.9473759  1.331286   1.7450423  0.9722968  1.4857216 -0.3466015 -0.3013101],[ 0.627817 -0.617375  0.254961]
6470,[-1.9474275  1.3313364  1.7450049  0.9722739  1.4860085 -0.3505853 -0.3012379],[ 0.627774 -0.616874  0.255631]
6471,[-1.947446   1.3312445  1.7449958  0.9723188  1.4858996 -0.3507876 -0.3012643],[ 0.627761 -0.61687   0.255667]
6472,[-1.9475143  1.331316   1.7449514  0.9722487  1.4858769 -0.3509347 -0.3012813],[ 0.627747 -0.616856  0.255688]
6473,[-1.9475601  1.3313109  1.7450649  0.9722855  1.4859207 -0.3522161 -0.3012453],[ 0.627706 -0.616711  0.255849]
6474,[-1.9476025  1.331262   1.7450359  0.9722368  1.4859372 -0.3527187 -0.3012747],[ 0.627686 -0.616671  0.255878]
6475,[-1.9474106  1.3311974  1.7449735  0.972255   1.4859099 -0.3582559 -0.3012345],[ 0.627731 -0.616381  0.256456]
6476,[-1.9474387  1.3312451  1.7449695  0.9722399  1.4859565 -0.3592447 -0.3012769],[ 0.627737 -0.616281  0.256586]
6477,[-1.9473894  1.3312691  1.745002   0.9723167  1.4859113 -0.3595091 -0.3012729],[ 0.627737 -0.616218  0.256682]
6478,[-1.9474062  1.331291   1.7450035  0.9723392  1.4858814 -0.3595309 -0.3012578],[ 0.627724 -0.616191  0.256742]
6479,[-1.9474528  1.3312898  1.744987   0.9722255  1.4858395 -0.3595336 -0.301261 ],[ 0.62772  -0.61618   0.256748]
6480,[-1.9474373  1.3313071  1.744987   0.9723503  1.4858639 -0.3594912 -0.3012866],[ 0.627701 -0.616172  0.256759]
6481,[-1.9474577  1.3312826  1.7450161  0.9722711  1.485896  -0.3594516 -0.3012375],[ 0.627699 -0.616175  0.25676 ]
6482,[-1.9474415  1.3312962  1.7449723  0.9722764  1.4859338 -0.3595299 -0.3012912],[ 0.627698 -0.616177  0.256725]
6483,[-1.9474036  1.331215   1.7450689  0.972205   1.4858649 -0.3593119 -0.3012493],[ 0.6277   -0.616185  0.256705]
6484,[-1.9474642  1.331261   1.7450137  0.9722608  1.4858761 -0.3590987 -0.3012019],[ 0.627711 -0.616211  0.256675]
6485,[-1.9474096  1.3312973  1.744956   0.9722615  1.4858564 -0.3590127 -0.3012782],[ 0.627714 -0.616214  0.256684]
6486,[-1.9474939  1.3312873  1.7450094  0.972229   1.4858618 -0.3580878 -0.3012729],[ 0.627739 -0.616267  0.25664 ]
6487,[-1.947428   1.3312525  1.7450218  0.9722496  1.4859122 -0.357601  -0.3012708],[ 0.627737 -0.616315  0.256575]
6488,[-1.9474318  1.3312629  1.7450265  0.9722864  1.4859189 -0.3569297 -0.3012601],[ 0.627733 -0.616356  0.256504]
6489,[-1.9475483  1.3312019  1.7450215  0.9722619  1.4858953 -0.3519236 -0.301253 ],[ 0.627697 -0.616594  0.256015]
6490,[-1.9475504  1.3313004  1.7450514  0.9722705  1.4858836 -0.3496557 -0.301255 ],[ 0.627695 -0.616726  0.255785]
6491,[-1.9476485  1.331267   1.7449843  0.9722169  1.4856973 -0.3485806 -0.3012629],[ 0.627674 -0.616876  0.255503]
6492,[-1.9475909  1.3312037  1.7450227  0.9722525  1.485865  -0.3457659 -0.3012483],[ 0.627714 -0.617146  0.255118]
6493,[-1.9475493  1.3312458  1.7449845  0.9722822  1.485855  -0.344419  -0.3013127],[ 0.627718 -0.61721   0.255005]
6494,[-1.9476196  1.3312603  1.7450113  0.9722537  1.485446  -0.3350556 -0.3012818],[ 0.627782 -0.618024  0.253838]
6495,[-1.9474759  1.3312657  1.7449672  0.9722203  1.4858294 -0.3338465 -0.3012766],[ 0.627837 -0.618122  0.253786]
6496,[-1.9474542  1.3312595  1.7450147  0.9722506  1.4859632 -0.3316473 -0.3012268],[ 0.627834 -0.61815   0.253589]
6497,[-1.9475948  1.3312962  1.7449851  0.9722778  1.4855901 -0.3232602 -0.3012502],[ 0.627906 -0.618878  0.252472]
6498,[-1.9474186  1.3312998  1.7449689  0.9723011  1.4857028 -0.3216754 -0.3012684],[ 0.627955 -0.619068  0.25233 ]
6499,[-1.9474672  1.3312653  1.7450119  0.972222   1.4855776 -0.310741  -0.3012369],[ 0.628077 -0.619934  0.250941]
6500,[-1.9473623  1.331228   1.7450471  0.972221   1.4857979 -0.3085433 -0.3012907],[ 0.62814  -0.620064  0.2508  ]
6501,[-1.9473141  1.3312731  1.7450022  0.9721951  1.4859222 -0.2969196 -0.3012903],[ 0.628306 -0.621044  0.249406]
6502,[-1.9472884  1.3312846  1.745041   0.9722676  1.486118  -0.2929637 -0.3013396],[ 0.628327 -0.621154  0.249122]
6503,[-1.9473543  1.3312688  1.7450504  0.9722592  1.4860466 -0.2800461 -0.3012767],[ 0.628513 -0.622219  0.247526]
6504,[-1.9473909  1.331314   1.7449822  0.9722713  1.4857202 -0.2763749 -0.3013131],[ 0.628509 -0.622455  0.247116]
6505,[-1.9474639  1.3312652  1.7450442  0.9723394  1.4857416 -0.2630938 -0.3012554],[ 0.628721 -0.62356   0.245442]
6506,[-1.9475369  1.3312483  1.7449782  0.9722477  1.4858835 -0.2586092 -0.3012834],[ 0.628764 -0.623852  0.245049]
6507,[-1.9475304  1.3312501  1.7450404  0.972258   1.4860588 -0.2441589 -0.3012564],[ 0.629056 -0.625004  0.243269]
6508,[-1.9475547  1.3311956  1.7450113  0.9722598  1.485885  -0.2406212 -0.3013021],[ 0.629122 -0.625302  0.242788]
6509,[-1.9474919  1.3312449  1.7450122  0.972266   1.4859346 -0.224203  -0.3013206],[ 0.629488 -0.626667  0.240874]
6510,[-1.9474812  1.3312818  1.7450017  0.9722708  1.4858035 -0.2199551 -0.3012913],[ 0.629552 -0.626956  0.240417]
6511,[-1.9474914  1.3312169  1.7450519  0.9722953  1.4857515 -0.2034032 -0.3012466],[ 0.630034 -0.628423  0.238432]
6512,[-1.9474626  1.3312579  1.7450236  0.9722714  1.4857957 -0.1996329 -0.3012274],[ 0.63013  -0.628701  0.238009]
6513,[-1.9474334  1.3312552  1.7449497  0.9722498  1.4857949 -0.1959163 -0.3012843],[ 0.63021  -0.628952  0.237622]
6514,[-1.9474156  1.3312477  1.7449739  0.9722767  1.4856261 -0.1826346 -0.3012646],[ 0.630653 -0.630175  0.235992]
6515,[-1.9473473  1.3312275  1.7450132  0.9722826  1.4859406 -0.1777769 -0.3012474],[ 0.630773 -0.630443  0.235597]
6516,[-1.9473702  1.3312236  1.7449929  0.9722534  1.4857162 -0.1603778 -0.3012874],[ 0.631362 -0.632007  0.233449]
6517,[-1.9473678  1.3311906  1.7449746  0.9722653  1.4857824 -0.1553218 -0.3012635],[ 0.631473 -0.632305  0.233032]
6518,[-1.947415   1.3312752  1.7449976  0.9722185  1.485674  -0.1363227 -0.3012617],[ 0.63211  -0.633932  0.230735]
6519,[-1.9474514  1.3312873  1.7450351  0.9722865  1.4857078 -0.1317737 -0.3012075],[ 0.632274 -0.634265  0.230256]
6520,[-1.9475019  1.3312684  1.7450047  0.9722226  1.4857135 -0.1121042 -0.3012436],[ 0.63299  -0.635895  0.227985]
6521,[-1.9475005  1.3312168  1.7450128  0.9722942  1.4857385 -0.1067796 -0.3012531],[ 0.633158 -0.636251  0.227444]
6522,[-1.9474647  1.3312699  1.7449955  0.9722356  1.4857999 -0.0858572 -0.3012383],[ 0.633996 -0.637976  0.225137]
6523,[-1.9474652  1.3312588  1.7450843  0.9723198  1.4855572 -0.081609  -0.3012896],[ 0.634154 -0.638336  0.224618]
6524,[-1.9474783  1.3312464  1.745024   0.9723205  1.4856298 -0.0596985 -0.3013001],[ 0.635139 -0.640172  0.222211]
6525,[-1.947459   1.33131    1.7450123  0.9722373  1.4856193 -0.0535824 -0.30125  ],[ 0.635351 -0.640578  0.221741]
6526,[-1.9474244  1.3312204  1.7450221  0.9722378  1.4856002 -0.032788  -0.30126  ],[ 0.636422 -0.642383  0.219382]
6527,[-1.9474397  1.3312478  1.7450246  0.9722214  1.4855946 -0.0280734 -0.3012953],[ 0.636641 -0.642755  0.218907]
6528,[-1.9474037  1.3312368  1.7449553  0.9722856  1.4855912 -0.0042298 -0.3012348],[ 0.637858 -0.644711  0.216387]
6529,[-1.9473637e+00  1.3312316e+00  1.7450737e+00  9.7224271e-01  1.4856257e+00  9.9640549e-04 -3.0126765e-01],[ 0.638107 -0.645096  0.215941]
6530,[-1.9473585  1.3312117  1.7450018  0.9722633  1.4855418  0.0232604 -0.3011941],[ 0.639362 -0.646996  0.213528]
6531,[-1.9473823  1.33129    1.7450852  0.9722798  1.4855427  0.0296023 -0.3012726],[ 0.63961  -0.647391  0.213032]
6532,[-1.9474374  1.3312342  1.7450329  0.97224    1.4855173  0.0519021 -0.3012833],[ 0.640951 -0.649261  0.210661]
6533,[-1.9473859  1.3312309  1.7449706  0.9722872  1.4855187  0.0566942 -0.3012873],[ 0.641232 -0.649638  0.210175]
6534,[-1.9474459  1.3312626  1.7450329  0.9722945  1.4855514  0.0626443 -0.3012888],[ 0.641524 -0.650023  0.209726]
6535,[-1.9474125  1.3312436  1.7449961  0.9723501  1.4855003  0.0805877 -0.3012423],[ 0.642674 -0.651595  0.207826]
6536,[-1.9474366  1.3312267  1.745025   0.9722509  1.485489   0.0864893 -0.3013202],[ 0.642995 -0.651987  0.207358]
6537,[-1.9474417  1.3313265  1.7449967  0.9723305  1.4854907  0.1112555 -0.3012248],[ 0.644598 -0.654025  0.204906]
6538,[-1.9474516  1.3312835  1.7449815  0.9722778  1.4853761  0.1163243 -0.301297 ],[ 0.644951 -0.65445   0.2044  ]
6539,[-1.9474032  1.331265   1.7450209  0.97234    1.4854155  0.122727  -0.3012865],[ 0.645251 -0.654817  0.203979]
6540,[-1.9474124  1.3312163  1.7449732  0.9723624  1.4853473  0.1409916 -0.3012341],[ 0.646645 -0.656476  0.202035]
6541,[-1.9474572  1.3312854  1.7449588  0.9722887  1.4853894  0.1470833 -0.3012635],[ 0.647018 -0.656887  0.20156 ]
6542,[-1.947343   1.3312608  1.7450315  0.9722905  1.4854237  0.171099  -0.3012521],[ 0.648856 -0.658893  0.199219]
6543,[-1.9473976  1.3311825  1.7449691  0.9723221  1.4852979  0.1777606 -0.301237 ],[ 0.649212 -0.659314  0.198803]
6544,[-1.9473813  1.3312037  1.7449782  0.9723671  1.4853429  0.1831964 -0.3011858],[ 0.649594 -0.659734  0.198338]
6545,[-1.9473537  1.3312234  1.7450498  0.9722745  1.4853606  0.202311  -0.301265 ],[ 0.651155 -0.661347  0.196521]
6546,[-1.9473593  1.3312467  1.7450516  0.9724081  1.4851669  0.2078321 -0.3012311],[ 0.651738 -0.661981  0.19579 ]
6547,[-1.9473687  1.3312855  1.7449778  0.9723345  1.4851718  0.2336672 -0.3012545],[ 0.65377  -0.664069  0.193517]
6548,[-1.9473413  1.3312162  1.7450231  0.9723406  1.4852139  0.2395099 -0.3012212],[ 0.6542   -0.664467  0.193054]
6549,[-1.9473892  1.3313     1.7450155  0.9723845  1.4851974  0.2635509 -0.3012103],[ 0.656262 -0.666443  0.190939]
6550,[-1.9473941  1.3312308  1.7449951  0.9723361  1.4852593  0.2693761 -0.3012311],[ 0.656649 -0.666812  0.190558]
6551,[-1.9474062  1.3311515  1.7450123  0.9724126  1.48519    0.2952179 -0.3012991],[ 0.658796 -0.668802  0.18846 ]
6552,[-1.9474231  1.3312563  1.7450027  0.9722781  1.4851301  0.3013699 -0.3013107],[ 0.659316 -0.66925   0.187976]
6553,[-1.947453   1.3312533  1.7449561  0.9724368  1.4850065  0.3269795 -0.3012379],[ 0.661658 -0.67129   0.185931]
6554,[-1.9473718  1.3312792  1.7449709  0.9724243  1.4851084  0.3323011 -0.3012617],[ 0.662114 -0.671681  0.185517]
6555,[-1.9473603  1.3312248  1.7449754  0.9724278  1.4849952  0.3562227 -0.3012142],[ 0.664424 -0.673619  0.183641]
6556,[-1.9473238  1.3312165  1.7449845  0.9723921  1.4851096  0.361959  -0.3013075],[ 0.664883 -0.673984  0.183292]
6557,[-1.9473163  1.331243   1.7449713  0.9723515  1.4850023  0.387327  -0.3012398],[ 0.667318 -0.67589   0.181362]
6558,[-1.947358   1.3312832  1.7449815  0.9724868  1.4849617  0.3932583 -0.3012306],[ 0.667812 -0.67626   0.181012]
6559,[-1.9473901  1.3312358  1.7449508  0.9723942  1.4850172  0.4004494 -0.3012443],[ 0.668295 -0.676649  0.180668]
6560,[-1.9473325  1.3312365  1.7449679  0.9724448  1.4850299  0.4171389 -0.3012203],[ 0.670228 -0.678133  0.179314]
6561,[-1.9473777  1.3312972  1.744982   0.9724905  1.4850252  0.4234047 -0.3012568],[ 0.670744 -0.678505  0.178978]
6562,[-1.9473045  1.331247   1.7449888  0.9725938  1.4849464  0.4466032 -0.301265 ],[ 0.673153 -0.680315  0.177333]
6563,[-1.9474036  1.3312274  1.7449801  0.9724854  1.48491    0.4524953 -0.3013132],[ 0.673665 -0.680673  0.177032]
6564,[-1.9473268  1.3312864  1.7450008  0.9724523  1.4849368  0.4761214 -0.3013039],[ 0.676639 -0.682688  0.174923]
6565,[-1.9473581  1.3312619  1.7450063  0.9724524  1.4848909  0.4819592 -0.3012538],[ 0.677147 -0.68304   0.174621]
6566,[-1.9473612  1.3312987  1.7449945  0.9725478  1.4847434  0.5048975 -0.3012779],[ 0.679649 -0.684715  0.173181]
6567,[-1.9473616  1.3312906  1.7449594  0.9725096  1.48483    0.5099318 -0.3012405],[ 0.680167 -0.685058  0.172915]
6568,[-1.9473273  1.3312377  1.7449206  0.9725289  1.4847666  0.532843  -0.3012884],[ 0.682749 -0.686768  0.171509]
6569,[-1.9473478  1.3311932  1.7449558  0.9725226  1.4848241  0.5390161 -0.3012619],[ 0.683265 -0.687089  0.171232]
6570,[-1.9473609  1.3313147  1.7449719  0.9725437  1.4847568  0.5612317 -0.3012679],[ 0.685868 -0.688687  0.169906]
6571,[-1.9474076  1.3313169  1.744934   0.97261    1.4847047  0.567228  -0.3012792],[ 0.686435 -0.68905   0.169651]
6572,[-1.9472885  1.3312736  1.7449807  0.9725981  1.4846447  0.5878386 -0.3012349],[ 0.688967 -0.690549  0.168521]
6573,[-1.9473332  1.331293   1.7449884  0.9726368  1.4846526  0.5925222 -0.301269 ],[ 0.689476 -0.690873  0.1683  ]
6574,[-1.9473428  1.3313068  1.7449311  0.9727092  1.4846504  0.6124513 -0.3012757],[ 0.691903 -0.692286  0.167261]
6575,[-1.9473159  1.3312809  1.7449323  0.9726644  1.4847504  0.617914  -0.3012494],[ 0.692428 -0.692594  0.167032]
6576,[-1.9473147  1.331223   1.7448689  0.9726551  1.4846319  0.6231617 -0.3012854],[ 0.692941 -0.692861  0.166758]
6577,[-1.9473391  1.3312573  1.7449437  0.9726596  1.4846284  0.6387805 -0.3012338],[ 0.694966 -0.694005  0.165958]
6578,[-1.9474125  1.3312677  1.7448967  0.9726568  1.484539   0.6427549 -0.3012232],[ 0.695464 -0.694271  0.165758]
6579,[-1.9473418  1.3312702  1.744891   0.9725902  1.4846444  0.6623871 -0.3012725],[ 0.698228 -0.695786  0.164724]
6580,[-1.9473513  1.3313555  1.7449046  0.9727809  1.4845111  0.665551  -0.301212 ],[ 0.69824  -0.695762  0.164809]
6581,[-1.9473652  1.331304   1.7449498  0.9727121  1.484607   0.6843335 -0.3012806],[ 0.700957 -0.697206  0.163761]
6582,[-1.9473159  1.3312654  1.7449546  0.9727443  1.484436   0.6881561 -0.3012759],[ 0.701407 -0.697436  0.163637]
6583,[-1.9473736  1.33127    1.7449609  0.972732   1.4846139  0.708178  -0.3012827],[ 0.703772 -0.698636  0.162836]
6584,[-1.9473848  1.33123    1.7449921  0.9727862  1.4844228  0.7119498 -0.3012908],[ 0.703796 -0.698624  0.162906]
6585,[-1.9473412  1.3312464  1.744929   0.9726146  1.484657   0.7287633 -0.3012689],[ 0.705843 -0.699618  0.162365]
6586,[-1.9473401  1.3312446  1.7449114  0.9727868  1.484441   0.7320136 -0.3012588],[ 0.706321 -0.699872  0.162196]
6587,[-1.9473435  1.3313003  1.7449222  0.9728635  1.4843307  0.7348707 -0.3013099],[ 0.706698 -0.700087  0.16216 ]
6588,[-1.9473531  1.3312941  1.7449473  0.9729901  1.4842899  0.7471381 -0.301219 ],[ 0.708255 -0.700837  0.161773]
6589,[-1.9473161  1.3312739  1.7448384  0.972702   1.4845073  0.7511007 -0.3012021],[ 0.708606 -0.700998  0.161685]
6590,[-1.947297   1.3312548  1.744993   0.9727651  1.4845384  0.7650758 -0.301248 ],[ 0.710933 -0.702112  0.160894]
6591,[-1.9473374  1.3312607  1.7449597  0.9729078  1.4842668  0.7685778 -0.3012237],[ 0.710894 -0.702051  0.161026]
6592,[-1.9472803  1.3312787  1.7449416  0.9728868  1.484306   0.7810856 -0.3012964],[ 0.71314  -0.703164  0.160373]
6593,[-1.9472741  1.3312291  1.7449183  0.9726067  1.4845834  0.7847542 -0.3011886],[ 0.713377 -0.703249  0.160306]
6594,[-1.9473188  1.3312826  1.7448733  0.9726735  1.4844903  0.7982184 -0.3012533],[ 0.715087 -0.703988  0.159887]
6595,[-1.9473493  1.331288   1.74492    0.9730362  1.48418    0.8004506 -0.3012563],[ 0.715479 -0.704175  0.159797]
6596,[-1.9473202  1.3312854  1.7449462  0.9730477  1.4841914  0.8109655 -0.3012726],[ 0.716905 -0.704831  0.159598]
6597,[-1.9473082  1.3312541  1.7448709  0.9729421  1.4842197  0.8126272 -0.3012543],[ 0.717151 -0.704965  0.15959 ]
6598,[-1.9473842  1.3312936  1.7449061  0.9729468  1.4843029  0.8229533 -0.30127  ],[ 0.718471 -0.705507  0.159288]
6599,[-1.9473202  1.3313121  1.7448876  0.9728763  1.4842737  0.82406   -0.3012207],[ 0.718651 -0.705577  0.159235]
6600,[-1.9473296  1.3312222  1.7448999  0.9729685  1.4843085  0.8346317 -0.3012522],[ 0.719964 -0.706106  0.15895 ]
6601,[-1.9472026  1.3312367  1.7448993  0.9728953  1.4842558  0.835611  -0.3012189],[ 0.720222 -0.706236  0.15888 ]
6602,[-1.9473246  1.3312947  1.7448746  0.9728689  1.4842968  0.8432124 -0.3012632],[ 0.721104 -0.706609  0.158781]
6603,[-1.9473214  1.3312292  1.744877   0.9728876  1.4841955  0.8448605 -0.3012816],[ 0.721316 -0.7067    0.15874 ]
6604,[-1.9473403  1.3312804  1.7448713  0.9728341  1.4844662  0.8500258 -0.3012785],[ 0.721949 -0.706962  0.158655]
6605,[-1.9473593  1.3311993  1.7448639  0.9729055  1.4843611  0.8530579 -0.3012713],[ 0.722169 -0.707034  0.158582]
6606,[-1.9473046  1.3311725  1.7449419  0.9728986  1.4842484  0.8574617 -0.3012725],[ 0.723087 -0.707392  0.158451]
6607,[-1.9473526  1.3312911  1.7449532  0.9729307  1.484256   0.8576611 -0.3012837],[ 0.723135 -0.707411  0.158446]
6608,[-1.9473221  1.3312687  1.7448881  0.9729428  1.4842324  0.8604419 -0.3012985],[ 0.723389 -0.707535  0.158439]
6609,[-1.9473151  1.331274   1.7449179  0.9729494  1.4842515  0.8625065 -0.3012073],[ 0.723549 -0.707602  0.158404]
6610,[-1.9472771  1.3312807  1.7449428  0.9729027  1.4841624  0.8670545 -0.3012682],[ 0.724325 -0.7079    0.158251]
6611,[-1.9473362  1.3312168  1.7449262  0.9729066  1.4842081  0.8674388 -0.3012719],[ 0.724356 -0.707919  0.158241]
6612,[-1.9473368  1.3311906  1.7448763  0.972957   1.4842261  0.8679447 -0.3012232],[ 0.724481 -0.707981  0.15828 ]
6613,[-1.9473346  1.3311378  1.7448338  0.9729526  1.4842218  0.8682423 -0.3012877],[ 0.724516 -0.708014  0.158267]
6614,[-1.9473196  1.3309505  1.7448537  0.9730043  1.4842665  0.8682519 -0.3012605],[ 0.724504 -0.708031  0.158162]
6615,[-1.9473242  1.3309176  1.7448591  0.9729475  1.4842507  0.8682527 -0.3012829],[ 0.724512 -0.708029  0.158113]
6616,[-1.9473081  1.3307604  1.744915   0.9729338  1.4842163  0.8682882 -0.3012056],[ 0.724568 -0.708017  0.157844]
6617,[-1.9472977  1.3307338  1.744898   0.9729028  1.4842684  0.8683012 -0.3012219],[ 0.724564 -0.708014  0.157817]
6618,[-1.9473034  1.3306336  1.7449554  0.9728571  1.4842657  0.8682402 -0.3011921],[ 0.724547 -0.708001  0.157778]
6619,[-1.9472686  1.3306423  1.74491    0.9728937  1.4842455  0.8682183 -0.3012749],[ 0.724547 -0.708     0.157797]
6620,[-1.9473649  1.3306468  1.7449018  0.972971   1.4842483  0.8679382 -0.3012146],[ 0.724512 -0.707995  0.157873]
6621,[-1.9473541  1.3306912  1.7448969  0.972998   1.4842061  0.8677918 -0.3013155],[ 0.7245   -0.707998  0.157886]
6622,[-1.9473323  1.3306596  1.7448946  0.9729571  1.4842368  0.8669354 -0.301267 ],[ 0.724363 -0.707963  0.157915]
6623,[-1.9473048  1.3306553  1.7449096  0.9729488  1.4842223  0.8668931 -0.301221 ],[ 0.724369 -0.707959  0.157881]
6624,[-1.9473654  1.330608   1.7448868  0.9728918  1.4842472  0.8645903 -0.3012011],[ 0.724089 -0.707829  0.157875]
6625,[-1.947328   1.3306372  1.7449207  0.9729648  1.4842534  0.8635987 -0.3012597],[ 0.724021 -0.70781   0.157892]
6626,[-1.9472131  1.3305701  1.7448305  0.9729804  1.4842777  0.8548548 -0.3012852],[ 0.723068 -0.707465  0.158112]
6627,[-1.9472436  1.3305542  1.7448645  0.9728369  1.4843688  0.8538653 -0.3012575],[ 0.722748 -0.707328  0.158154]
6628,[-1.9472831  1.3302883  1.7448483  0.9729722  1.484267   0.849445  -0.3013002],[ 0.722241 -0.707149  0.158046]
6629,[-1.9473289  1.3301892  1.7448803  0.9729462  1.4842046  0.8468377 -0.3012429],[ 0.721998 -0.707039  0.158081]
6630,[-1.9473494  1.3300605  1.7449468  0.9728901  1.4842231  0.837415  -0.3012315],[ 0.720744 -0.706473  0.158082]
6631,[-1.9473101  1.3300401  1.7449719  0.9729246  1.4841163  0.8345784 -0.3012462],[ 0.720531 -0.706389  0.158114]
6632,[-1.9473697  1.3300198  1.7449278  0.9728593  1.484246   0.8231385 -0.3012211],[ 0.719007 -0.705758  0.158374]
6633,[-1.9472761  1.3300701  1.7448646  0.9729133  1.4842604  0.8194084 -0.3013253],[ 0.718653 -0.705615  0.158465]
6634,[-1.9473062  1.3300433  1.7448411  0.9729528  1.484277   0.8080308 -0.301262 ],[ 0.7172   -0.705022  0.158759]
6635,[-1.9472877  1.330062   1.7449054  0.9727668  1.4843929  0.8052369 -0.3012676],[ 0.716742 -0.704813  0.158841]
6636,[-1.9472436  1.3299289  1.7448707  0.972721   1.484432   0.7928129 -0.3012628],[ 0.71505  -0.704067  0.159184]
6637,[-1.947324   1.3299019  1.7449025  0.9729055  1.4843403  0.7903369 -0.3012161],[ 0.714813 -0.70394   0.159169]
6638,[-1.9473623  1.3298681  1.7449338  0.9730386  1.4840637  0.7757417 -0.3012769],[ 0.713078 -0.703182  0.159469]
6639,[-1.9472203  1.3298966  1.7449169  0.9729575  1.4841487  0.770655  -0.3012705],[ 0.712698 -0.703036  0.159602]
6640,[-1.9472067  1.3297907  1.7449112  0.9726917  1.4845163  0.7553419 -0.3012675],[ 0.710008 -0.7017    0.160373]
6641,[-1.947297   1.3296504  1.7449085  0.9729454  1.4842285  0.7515705 -0.3012697],[ 0.709684 -0.701554  0.160405]
6642,[-1.9472936  1.3294468  1.7448492  0.9729708  1.48431    0.7352567 -0.3012488],[ 0.70761  -0.700668  0.160902]
6643,[-1.9472433  1.3294121  1.7448493  0.9727384  1.4845197  0.7324718 -0.3012978],[ 0.707146 -0.70043   0.160952]
6644,[-1.9472924  1.3293308  1.7449458  0.9727414  1.4841717  0.7149948 -0.3012788],[ 0.705155 -0.699345  0.161274]
6645,[-1.9473265  1.3293475  1.7450134  0.9726783  1.4842178  0.710602  -0.3012037],[ 0.705166 -0.699422  0.161172]
6646,[-1.9472445  1.329304   1.7449729  0.97276    1.4843764  0.6921831 -0.3012588],[ 0.702867 -0.698278  0.161829]
6647,[-1.9473056  1.3293253  1.7449313  0.9727422  1.4843798  0.6874741 -0.3012828],[ 0.70182  -0.697746  0.162365]
6648,[-1.9472597  1.3293208  1.7449471  0.9728602  1.4843105  0.6692486 -0.3012076],[ 0.69958  -0.696603  0.163174]
6649,[-1.9472952  1.329324   1.7449112  0.9727673  1.4843624  0.6650268 -0.3012493],[ 0.699558 -0.696635  0.163151]
